source_round,source_rank,source_title,source_year,source_category,source_score,source_citationCount,source_seed_hit_count,source_paperId,paperId,title,year,citationCount,venue,authors,doi,arxiv,url,abstract,intents,isInfluential,citation_or_reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,c6af7bd44f735388611215a8c629891934c4c8b2,AI in Financial Services: Fraud Detection and Risk Management,2025,0,Metallurgical & Materials Engineering,Faizal Nujumudeen; Vadla Anuja; R. Devi; Dr. U. Madhuri; K. Radha,10.63278/1335,,https://www.semanticscholar.org/paper/c6af7bd44f735388611215a8c629891934c4c8b2,Today Artificial Intelligence serves as a substantial force that advances financial institutions by strengthening their ability to detect fraud and handle organizational risks. The growth of sophisticated financial fraud requires modern-day solutions which AI has proven to be better than traditional detection methods. This research investigates the impact of AI technology in banking institutions through its use cases while exploring methodologies together with advantages along with barriers it creates. This research shows that AI-controlled financial systems use data protection methods to minimize losses and produce better decisions with additional needed steps to protect data security and ethical standards.,,False,citation
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,9669e94896a7f774bdf149a87fd06a6e39f9a830,"AI Agents in Finance and Fintech: A Scientific Review of Agent-Based Systems, Applications, and Future Horizons",2025,3,"Computers, Materials &amp; Continua",Maryan Rizinski; D. Trajanov,10.32604/cmc.2025.069678,,https://www.semanticscholar.org/paper/9669e94896a7f774bdf149a87fd06a6e39f9a830,": Artificial intelligence (AI) is reshaping financial systems and services, as intelligent AI agents increasingly form the foundation of autonomous, goal-driven systems capable of reasoning, learning, and action. This review synthesizes recent research and developments in the application of AI agents across core financial domains. Specifically, it covers the deployment of agent-based AI in algorithmic trading, fraud detection, credit risk assessment, robo-advisory, and regulatory compliance (RegTech). The review focuses on advanced agent-based methodologies, including reinforcement learning, multi-agent systems, and autonomous decision-making frameworks, particularly those leveraging large language models (LLMs), contrasting these with traditional AI or purely statistical models. Our primary goals are to consolidate current knowledge, identify significant trends and architectural approaches, review the practical efficiency and impact of current applications, and delineate key challenges and promising future research directions. The increasing sophistication of AI agents offers unprecedented opportunities for innovation in finance, yet presents complex technical, ethical, and regulatory challenges that demand careful consideration and proactive strategies. This review aims to provide a comprehensive understanding of this rapidly evolving landscape, highlighting the role of agent-based AI in the ongoing transformation of the financial industry, and is intended to serve financial institutions, regulators, investors, analysts, researchers, and other key stakeholders in the financial ecosystem.",,True,citation
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,bb10ee1cf6d645ad74b9b35bb916086e6b3e340c,"Agentic AI: A Comprehensive Survey of Technologies, Applications, and Societal Implications",2025,33,IEEE Access,Ashis Kumar Pati,10.1109/ACCESS.2025.3585609,,https://www.semanticscholar.org/paper/bb10ee1cf6d645ad74b9b35bb916086e6b3e340c,"Agentic AI brings a new level of advancement in artificial intelligence (AI), as it is capable of goal-directed behaviour, dynamic adaptation, and self-improvement. It influences various significant fields, such as robotics, healthcare, autonomous vehicles, and labor automation. This paper explores the defining features of agentic AI, highlights its differences from traditional AI, and discusses how autonomy, memory, goal-directed behavior, and adaptive reasoning contribute to increasingly general capabilities. Rather than proposing a new architecture, we offer a conceptual analysis of the trajectory from current agentic frameworks to future agentic AI systems. Examining applications in significant fields, including precision medicine, industrial robotics, and self-driving technologies, and discussing societal impacts, particularly concerning workforce disruption, augmentation, and ethical issues arising from agentic AI systems. The paper identifies key research directions for ensuring beneficial and controllable agentic AI development. This work serves as a primary source for exploring agentic AI by compiling existing research and identifying open questions.",,False,citation
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,aea492013438299ef68f9ef317586d8bd1449d3e,Implementing Agentic AI Into ERP Software,2025,0,IEEE Access,Siar Sarferaz,10.1109/ACCESS.2025.3621887,,https://www.semanticscholar.org/paper/aea492013438299ef68f9ef317586d8bd1449d3e,"Enterprise Resource Planning (ERP) systems serve as the backbone of modern business operations, digitalizing and integrating processes across organizational departments. These systems encompass a wide array of functions, including sales, marketing, finance, supply chain management, manufacturing, services, procurement, and human resources, acting as a centralized repository of organizational data and processes. The sheer scale and complexity of ERP solutions, which typically manage tens of thousands of business processes and store data in thousands of tables, present a significant opportunity for the integration of agentic artificial intelligence (AI). However, the implementation of agentic AI within ERP systems poses considerable challenges due to the intricate nature of these platforms. ERP solutions often comprise hundreds of millions of lines of code and are designed to accommodate a variety of industry-specific and regional requirements. This complexity necessitates a systematic approach to the development and integration of agentic AI capabilities. This paper addresses the critical research question: How can agentic AI business applications be systematically developed within ERP systems? To answer this, we employ a multi-faceted methodology encompassing the extraction of business requirements from real-world use cases, the design and development of a framework for agentic AI implementation, the evaluation of the proposed framework using actual ERP scenarios. Our research aims to bridge the gap between theoretical AI concepts and practical ERP implementation, providing a structured approach for organizations to leverage agentic AI within their existing ERP infrastructure. By doing so, we seek to enhance the capabilities of ERP systems, enabling more intelligent, adaptive, and efficient business processes across various industries and geographical regions.",,False,citation
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,63e5fd4dc7ea472cb50d7c129bcbdefcc5e9a367,UniTor at PFB: Constrained Agentic Prompting and Self-Consistency for Financial Multi-Choice QA,,1,,,,,https://www.semanticscholar.org/paper/63e5fd4dc7ea472cb50d7c129bcbdefcc5e9a367,,,False,citation
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,64eeb5818c40beff0bbd3c74a1b69fe5f0a39153,AgentCourt: Simulating Court with Adversarial Evolvable Lawyer Agents,2024,30,Annual Meeting of the Association for Computational Linguistics,Guhong Chen; Liyang Fan; Zihan Gong; Nan Xie; Zixuan Li; Ziqiang Liu; Chengming Li; Qiang Qu; Shiwen Ni; Min Yang,10.48550/arXiv.2408.08089,2408.08089,https://www.semanticscholar.org/paper/64eeb5818c40beff0bbd3c74a1b69fe5f0a39153,"Current research in LLM-based simulation systems lacks comprehensive solutions for modeling real-world court proceedings, while existing legal language models struggle with dynamic courtroom interactions. We present AgentCourt, a comprehensive legal simulation framework that addresses these challenges through adversarial evolution of LLM-based agents. Our AgentCourt introduces a new adversarial evolutionary approach for agents called AdvEvol, which performs dynamic knowledge learning and evolution through structured adversarial interactions in a simulated courtroom program, breaking the limitations of the traditional reliance on static knowledge bases or manual annotations. By simulating 1,000 civil cases, we construct an evolving knowledge base that enhances the agents' legal reasoning abilities. The evolved lawyer agents demonstrated outstanding performance on our newly introduced CourtBench benchmark, achieving a 12.1% improvement in performance compared to the original lawyer agents. Evaluations by professional lawyers confirm the effectiveness of our approach across three critical dimensions: cognitive agility, professional knowledge, and logical rigor. Beyond outperforming specialized legal models in interactive reasoning tasks, our findings emphasize the importance of adversarial learning in legal AI and suggest promising directions for extending simulation-based legal reasoning to broader judicial and regulatory contexts. The project's code is available at: https://github.com/relic-yuexi/AgentCourt",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,514e4e91e0fbddaa85857760d4f206a18228d614,CodexGraph: Bridging Large Language Models and Code Repositories via Code Graph Databases,2024,71,North American Chapter of the Association for Computational Linguistics,Xiangyang Liu; Bo Lan; Zhiyuan Hu; Yang Liu; Zhicheng Zhang; Fei Wang; Michael Shieh; Wenmeng Zhou,10.48550/arXiv.2408.03910,2408.03910,https://www.semanticscholar.org/paper/514e4e91e0fbddaa85857760d4f206a18228d614,"Large Language Models (LLMs) excel in stand-alone code tasks like HumanEval and MBPP, but struggle with handling entire code repositories. This challenge has prompted research on enhancing LLM-codebase interaction at a repository scale. Current solutions rely on similarity-based retrieval or manual tools and APIs, each with notable drawbacks. Similarity-based retrieval often has low recall in complex tasks, while manual tools and APIs are typically task-specific and require expert knowledge, reducing their generalizability across diverse code tasks and real-world applications. To mitigate these limitations, we introduce CodexGraph, a system that integrates LLM agents with graph database interfaces extracted from code repositories. By leveraging the structural properties of graph databases and the flexibility of the graph query language, CodexGraph enables the LLM agent to construct and execute queries, allowing for precise, code structure-aware context retrieval and code navigation. We assess CodexGraph using three benchmarks: CrossCodeEval, SWE-bench, and EvoCodeBench. Additionally, we develop five real-world coding applications. With a unified graph database schema, CodexGraph demonstrates competitive performance and potential in both academic and real-world environments, showcasing its versatility and efficacy in software engineering. Our application demo: https://github.com/modelscope/modelscope-agent/tree/master/apps/codexgraph_agent.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,38b2753ffea03020feceb86d23c1c17a12f1d29c,Agentic LLM Workflows for Generating Patient-Friendly Medical Reports,2024,31,arXiv.org,Malavikha Sudarshan; S. Shih; Estella F. Yee; Alina Yang; John Zou; Catherine Chen; Quan Zhou; L. Chen; C. Singhal; G. Shih,10.48550/arXiv.2408.01112,2408.01112,https://www.semanticscholar.org/paper/38b2753ffea03020feceb86d23c1c17a12f1d29c,"The application of Large Language Models (LLMs) in healthcare is expanding rapidly, with one potential use case being the translation of formal medical reports into patient-legible equivalents. Currently, LLM outputs often need to be edited and evaluated by a human to ensure both factual accuracy and comprehensibility, and this is true for the above use case. We aim to minimize this step by proposing an agentic workflow with the Reflexion framework, which uses iterative self-reflection to correct outputs from an LLM. This pipeline was tested and compared to zero-shot prompting on 16 randomized radiology reports. In our multi-agent approach, reports had an accuracy rate of 94.94% when looking at verification of ICD-10 codes, compared to zero-shot prompted reports, which had an accuracy rate of 68.23%. Additionally, 81.25% of the final reflected reports required no corrections for accuracy or readability, while only 25% of zero-shot prompted reports met these criteria without needing modifications. These results indicate that our approach presents a feasible method for communicating clinical findings to patients in a quick, efficient and coherent manner whilst also retaining medical accuracy. The codebase is available for viewing at http://github.com/malavikhasudarshan/Multi-Agent-Patient-Letter-Generation.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,c8eabdc81e4c6d972336408d1a0a7dccfddece5f,When AI Meets Finance (StockAgent): Large Language Model-based Stock Trading in Simulated Real-world Environments,2024,31,arXiv.org,Chong Zhang; Xinyi Liu; Mingyu Jin; Zhongmou Zhang; Lingyao Li; Zheng Wang; Wenyue Hua; Dong Shu; Suiyuan Zhu; Xiaobo Jin; Sujian Li; Mengnan Du; Yongfeng Zhang,10.48550/arXiv.2407.18957,2407.18957,https://www.semanticscholar.org/paper/c8eabdc81e4c6d972336408d1a0a7dccfddece5f,"Can AI Agents simulate real-world trading environments to investigate the impact of external factors on stock trading activities (e.g., macroeconomics, policy changes, company fundamentals, and global events)? These factors, which frequently influence trading behaviors, are critical elements in the quest for maximizing investors' profits. Our work attempts to solve this problem through large language model based agents. We have developed a multi-agent AI system called StockAgent, driven by LLMs, designed to simulate investors' trading behaviors in response to the real stock market. The StockAgent allows users to evaluate the impact of different external factors on investor trading and to analyze trading behavior and profitability effects. Additionally, StockAgent avoids the test set leakage issue present in existing trading simulation systems based on AI Agents. Specifically, it prevents the model from leveraging prior knowledge it may have acquired related to the test data. We evaluate different LLMs under the framework of StockAgent in a stock trading environment that closely resembles real-world conditions. The experimental results demonstrate the impact of key external factors on stock market trading, including trading behavior and stock price fluctuation rules. This research explores the study of agents' free trading gaps in the context of no prior knowledge related to market data. The patterns identified through StockAgent simulations provide valuable insights for LLM-based investment advice and stock recommendation. The code is available at https://github.com/MingyuJ666/Stockagent.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,0b41a6899c29a04e1217e6cc80a3d915ea18e2d8,FinCon: A Synthesized LLM Multi-Agent System with Conceptual Verbal Reinforcement for Enhanced Financial Decision Making,2024,135,Neural Information Processing Systems,Yangyang Yu; Zhiyuan Yao; Haohang Li; Zhiyang Deng; Yupeng Cao; Zhi Chen; Jordan W. Suchow; Rong Liu; Zhenyu Cui; Denghui Zhang; K. Subbalakshmi; Guojun Xiong; Yueru He; Jimin Huang; Dong Li; Qianqian Xie,10.48550/arXiv.2407.06567,2407.06567,https://www.semanticscholar.org/paper/0b41a6899c29a04e1217e6cc80a3d915ea18e2d8,"Large language models (LLMs) have demonstrated notable potential in conducting complex tasks and are increasingly utilized in various financial applications. However, high-quality sequential financial investment decision-making remains challenging. These tasks require multiple interactions with a volatile environment for every decision, demanding sufficient intelligence to maximize returns and manage risks. Although LLMs have been used to develop agent systems that surpass human teams and yield impressive investment returns, opportunities to enhance multi-sourced information synthesis and optimize decision-making outcomes through timely experience refinement remain unexplored. Here, we introduce the FinCon, an LLM-based multi-agent framework with CONceptual verbal reinforcement tailored for diverse FINancial tasks. Inspired by effective real-world investment firm organizational structures, FinCon utilizes a manager-analyst communication hierarchy. This structure allows for synchronized cross-functional agent collaboration towards unified goals through natural language interactions and equips each agent with greater memory capacity than humans. Additionally, a risk-control component in FinCon enhances decision quality by episodically initiating a self-critiquing mechanism to update systematic investment beliefs. The conceptualized beliefs serve as verbal reinforcement for the future agent's behavior and can be selectively propagated to the appropriate node that requires knowledge updates. This feature significantly improves performance while reducing unnecessary peer-to-peer communication costs. Moreover, FinCon demonstrates strong generalization capabilities in various financial tasks, including single stock trading and portfolio management.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,809911e5238a84a8f8a9d96d6be2879c198edfde,AgentInstruct: Toward Generative Teaching with Agentic Flows,2024,79,arXiv.org,Arindam Mitra; Luciano Del Corro; Guoqing Zheng; Shweti Mahajan; Dany Rouhana; Andres Codas; Yadong Lu; Wei-ge Chen; Olga Vrousgos; Corby Rosset; F. Silva; Hamed Khanpour; Yash Lara; Ahmed Awadallah,10.48550/arXiv.2407.03502,2407.03502,https://www.semanticscholar.org/paper/809911e5238a84a8f8a9d96d6be2879c198edfde,"Synthetic data is becoming increasingly important for accelerating the development of language models, both large and small. Despite several successful use cases, researchers also raised concerns around model collapse and drawbacks of imitating other models. This discrepancy can be attributed to the fact that synthetic data varies in quality and diversity. Effective use of synthetic data usually requires significant human effort in curating the data. We focus on using synthetic data for post-training, specifically creating data by powerful models to teach a new skill or behavior to another model, we refer to this setting as Generative Teaching. We introduce AgentInstruct, an extensible agentic framework for automatically creating large amounts of diverse and high-quality synthetic data. AgentInstruct can create both the prompts and responses, using only raw data sources like text documents and code files as seeds. We demonstrate the utility of AgentInstruct by creating a post training dataset of 25M pairs to teach language models different skills, such as text editing, creative writing, tool usage, coding, reading comprehension, etc. The dataset can be used for instruction tuning of any base model. We post-train Mistral-7b with the data. When comparing the resulting model Orca-3 to Mistral-7b-Instruct (which uses the same base model), we observe significant improvements across many benchmarks. For example, 40% improvement on AGIEval, 19% improvement on MMLU, 54% improvement on GSM8K, 38% improvement on BBH and 45% improvement on AlpacaEval. Additionally, it consistently outperforms other models such as LLAMA-8B-instruct and GPT-3.5-turbo.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,152189b130345cd8491272b8d128d954adfbb47a,Identifying Performance-Sensitive Configurations in Software Systems through Code Analysis with LLM Agents,2024,5,arXiv.org,Zehao Wang; Dong Jae Kim; T. Chen,10.48550/arXiv.2406.12806,2406.12806,https://www.semanticscholar.org/paper/152189b130345cd8491272b8d128d954adfbb47a,"Configuration settings are essential for tailoring software behavior to meet specific performance requirements. However, incorrect configurations are widespread, and identifying those that impact system performance is challenging due to the vast number and complexity of possible settings. In this work, we present PerfSense, a lightweight framework that leverages Large Language Models (LLMs) to efficiently identify performance-sensitive configurations with minimal overhead. PerfSense employs LLM agents to simulate interactions between developers and performance engineers using advanced prompting techniques such as prompt chaining and retrieval-augmented generation (RAG). Our evaluation of seven open-source Java systems demonstrates that PerfSense achieves an average accuracy of 64.77% in classifying performance-sensitive configurations, outperforming both our LLM baseline (50.36%) and the previous state-of-the-art method (61.75%). Notably, our prompt chaining technique improves recall by 10% to 30% while maintaining similar precision levels. Additionally, a manual analysis of 362 misclassifications reveals common issues, including LLMs' misunderstandings of requirements (26.8%). In summary, PerfSense significantly reduces manual effort in classifying performance-sensitive configurations and offers valuable insights for future LLM-based code analysis research.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,502d27f7034157cf80c3c9a08a6fd073f0811fb4,AgileCoder: Dynamic Collaborative Agents for Software Development based on Agile Methodology,2024,50,2025 IEEE/ACM Second International Conference on AI Foundation Models and Software Engineering (Forge),Minh Huynh Nguyen; Thang Phan Chau; Phong Nguyen; Nghi D. Q. Bui,10.1109/Forge66646.2025.00026,2406.11912,https://www.semanticscholar.org/paper/502d27f7034157cf80c3c9a08a6fd073f0811fb4,"Software agents are emerging as powerful tools for tackling complex software engineering tasks. However, existing approaches often oversimplify development workflows, assuming basic models that lack the nuances of real-world software processes. Moreover, they frequently include entire codebases in their instructions, leading to inefficiencies when working with large-scale projects. To overcome these challenges, we introduce AgileCoder, a multi-agent system that incorporates Agile Methodology (AM) principles, assigning specialized agents to roles such as Product Manager, Developer, and Tester for collaborative, iterative development. AgileCoder structures work into sprints, enabling incremental progress based on user input. A standout feature, the Dynamic Code Graph Generator, continuously builds a Code Dependency Graph as the codebase evolves, allowing agents to gain a deeper understanding of the structure for more precise code generation and efficient modifications. We evaluate AgileCoder on two fronts: (1) code generation benchmarks, including HumanEval and MBPP, and (2) real-world software development scenarios. The results show that AgileCoder outperforms existing systems like ChatDev and MetaGPT, setting a new standard for multi-agent systems in software engineering. The source code is available at https://github.com/FSoft-AI4Code/AgileCoder.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,6990a7be4523a7b55229d720c739763fe78ceebf,Current state of LLM Risks and AI Guardrails,2024,78,arXiv.org,Suriya Ganesh Ayyamperumal; Limin Ge,10.48550/arXiv.2406.12934,2406.12934,https://www.semanticscholar.org/paper/6990a7be4523a7b55229d720c739763fe78ceebf,"Large language models (LLMs) have become increasingly sophisticated, leading to widespread deployment in sensitive applications where safety and reliability are paramount. However, LLMs have inherent risks accompanying them, including bias, potential for unsafe actions, dataset poisoning, lack of explainability, hallucinations, and non-reproducibility. These risks necessitate the development of""guardrails""to align LLMs with desired behaviors and mitigate potential harm. This work explores the risks associated with deploying LLMs and evaluates current approaches to implementing guardrails and model alignment techniques. We examine intrinsic and extrinsic bias evaluation methods and discuss the importance of fairness metrics for responsible AI development. The safety and reliability of agentic LLMs (those capable of real-world actions) are explored, emphasizing the need for testability, fail-safes, and situational awareness. Technical strategies for securing LLMs are presented, including a layered protection model operating at external, secondary, and internal levels. System prompts, Retrieval-Augmented Generation (RAG) architectures, and techniques to minimize bias and protect privacy are highlighted. Effective guardrail design requires a deep understanding of the LLM's intended use case, relevant regulations, and ethical considerations. Striking a balance between competing requirements, such as accuracy and privacy, remains an ongoing challenge. This work underscores the importance of continuous research and development to ensure the safe and responsible use of LLMs in real-world applications.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,8663871588271b4f20645fefcc7d25d9bd1547cf,"A Survey of Large Language Models for Financial Applications: Progress, Prospects and Challenges",2024,145,arXiv.org,Yuqi Nie; Yaxuan Kong; Xiaowen Dong; John M. Mulvey; H. Poor; Qingsong Wen; Stefan Zohren,10.48550/arXiv.2406.11903,2406.11903,https://www.semanticscholar.org/paper/8663871588271b4f20645fefcc7d25d9bd1547cf,"Recent advances in large language models (LLMs) have unlocked novel opportunities for machine learning applications in the financial domain. These models have demonstrated remarkable capabilities in understanding context, processing vast amounts of data, and generating human-preferred contents. In this survey, we explore the application of LLMs on various financial tasks, focusing on their potential to transform traditional practices and drive innovation. We provide a discussion of the progress and advantages of LLMs in financial contexts, analyzing their advanced technologies as well as prospective capabilities in contextual understanding, transfer learning flexibility, complex emotion detection, etc. We then highlight this survey for categorizing the existing literature into key application areas, including linguistic tasks, sentiment analysis, financial time series, financial reasoning, agent-based modeling, and other applications. For each application area, we delve into specific methodologies, such as textual analysis, knowledge-based analysis, forecasting, data augmentation, planning, decision support, and simulations. Furthermore, a comprehensive collection of datasets, model assets, and useful codes associated with mainstream applications are presented as resources for the researchers and practitioners. Finally, we outline the challenges and opportunities for future research, particularly emphasizing a number of distinctive aspects in this field. We hope our work can help facilitate the adoption and further development of LLMs in the financial sector.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,62167274b82d26c30798531f4169c6fe9cf6ea93,MALLM-GAN: Multi-Agent Large Language Model as Generative Adversarial Network for Synthesizing Tabular Data,2024,10,arXiv.org,Yaobin Ling; Xiaoqian Jiang; Yejin Kim,10.48550/arXiv.2406.10521,2406.10521,https://www.semanticscholar.org/paper/62167274b82d26c30798531f4169c6fe9cf6ea93,"In the era of big data, access to abundant data is crucial for driving research forward. However, such data is often inaccessible due to privacy concerns or high costs, particularly in healthcare domain. Generating synthetic (tabular) data can address this, but existing models typically require substantial amounts of data to train effectively, contradicting our objective to solve data scarcity. To address this challenge, we propose a novel framework to generate synthetic tabular data, powered by large language models (LLMs) that emulates the architecture of a Generative Adversarial Network (GAN). By incorporating data generation process as contextual information and utilizing LLM as the optimizer, our approach significantly enhance the quality of synthetic data generation in common scenarios with small sample sizes. Our experimental results on public and private datasets demonstrate that our model outperforms several state-of-art models regarding generating higher quality synthetic data for downstream tasks while keeping privacy of the real data.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,57ac4a601f6e144a206388bfc93dffd27314ae0a,STRIDE: A Tool-Assisted LLM Agent Framework for Strategic and Interactive Decision-Making,2024,21,arXiv.org,Chuanhao Li; Runhan Yang; Tiankai Li; Milad Bafarassat; Kourosh Sharifi; Dirk Bergemann; Zhuoran Yang,10.48550/arXiv.2405.16376,2405.16376,https://www.semanticscholar.org/paper/57ac4a601f6e144a206388bfc93dffd27314ae0a,"Large Language Models (LLMs) like GPT-4 have revolutionized natural language processing, showing remarkable linguistic proficiency and reasoning capabilities. However, their application in strategic multi-agent decision-making environments is hampered by significant limitations including poor mathematical reasoning, difficulty in following instructions, and a tendency to generate incorrect information. These deficiencies hinder their performance in strategic and interactive tasks that demand adherence to nuanced game rules, long-term planning, exploration in unknown environments, and anticipation of opponents' moves. To overcome these obstacles, this paper presents a novel LLM agent framework equipped with memory and specialized tools to enhance their strategic decision-making capabilities. We deploy the tools in a number of economically important environments, in particular bilateral bargaining and multi-agent and dynamic mechanism design. We employ quantitative metrics to assess the framework's performance in various strategic decision-making problems. Our findings establish that our enhanced framework significantly improves the strategic decision-making capability of LLMs. While we highlight the inherent limitations of current LLM models, we demonstrate the improvements through targeted enhancements, suggesting a promising direction for future developments in LLM applications for interactive environments.",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,cd7ce144bd0082ecb579bf03a3f03a05ed525a53,(Perhaps) Beyond Human Translation: Harnessing Multi-Agent Collaboration for Translating Ultra-Long Literary Texts,2024,54,Transactions of the Association for Computational Linguistics,Minghao Wu; Yulin Yuan; Gholamreza Haffari; Longyue Wang,10.48550/arXiv.2405.11804,2405.11804,https://www.semanticscholar.org/paper/cd7ce144bd0082ecb579bf03a3f03a05ed525a53,"
 Literary translations remains one of the most challenging frontiers in machine translation due to the complexity of capturing figurative language, cultural nuances, and unique stylistic elements. In this work, we introduce TransAgents, a novel multi-agent framework that simulates the roles and collaborative practices of a human translation company, including a CEO, Senior Editor, Junior Editor, Translator, Localization Specialist, and Proofreader. The translation process is divided into two stages: a preparation stage where the team is assembled and comprehensive translation guidelines are drafted, and an execution stage that involves sequential translation, localization, proofreading, and a final quality check. Furthermore, we propose two innovative evaluation strategies: Monolingual Human Preference (MHP), which evaluates translations based solely on target language quality and cultural appropriateness, and BLP, which leverages large language models like gpt-4 for direct text comparison. Although TransAgents achieves lower d-BLEU scores, due to the limited diversity of references, its translations are significantly better than those of other baselines and are preferred by both human evaluators and LLMs over traditional human references and gpt-4 translations. Our findings highlight the potential of multi-agent collaboration in enhancing translation quality, particularly for longer texts.1",,False,reference
regtech_compliance_focus,2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,2025,Financial agents,,19,,32c3e7b6dfe4f7a0c265e56243ed71e67ec113f0,ed5fbcd360497715a8c42b130cfbe4b85e6d0dc1,Enhancing the Efficiency and Accuracy of Underlying Asset Reviews in Structured Finance: The Application of Multi-agent Framework,2024,8,arXiv.org,Xiangpeng Wan; Haicheng Deng; Kai Zou; Shiqi Xu,10.48550/arXiv.2405.04294,2405.04294,https://www.semanticscholar.org/paper/ed5fbcd360497715a8c42b130cfbe4b85e6d0dc1,"Structured finance, which involves restructuring diverse assets into securities like MBS, ABS, and CDOs, enhances capital market efficiency but presents significant due diligence challenges. This study explores the integration of artificial intelligence (AI) with traditional asset review processes to improve efficiency and accuracy in structured finance. Using both open-sourced and close-sourced large language models (LLMs), we demonstrate that AI can automate the verification of information between loan applications and bank statements effectively. While close-sourced models such as GPT-4 show superior performance, open-sourced models like LLAMA3 offer a cost-effective alternative. Dual-agent systems further increase accuracy, though this comes with higher operational costs. This research highlights AI's potential to minimize manual errors and streamline due diligence, suggesting a broader application of AI in financial document analysis and risk management.",,False,reference
