rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
60,Web-based Startup Success Prediction,2018,Trading and investment,17.13,64,2,0,2,1,International Conference on Information and Knowledge Management,B. Sharchilev; Michael Roizner; A. Rumyantsev; Denis Ozornin; P. Serdyukov; M. de Rijke,10.1145/3269206.3272011,,https://www.semanticscholar.org/paper/9195f2f6f1541fd2fd45fb274aabc824c2d095e9,9195f2f6f1541fd2fd45fb274aabc824c2d095e9,INSTITUTIONAL_TRADING_ROUND3-8; INSTITUTIONAL_TRADING_ROUND3-2,A Fused Large Language Model for Predicting Startup Success; Beyond Isolated Investor: Predicting Startup Success via Roleplay-Based Collective Agents,investment; market,,"We consider the problem of predicting the success of startup companies at their early development stages. We formulate the task as predicting whether a company that has already secured initial (seed or angel) funding will attract a further round of investment in a given period of time. Previous work on this task has mostly been restricted to mining structured data sources, such as databases of the startup ecosystem consisting of investors, incubators and startups. Instead, we investigate the potential of using web-based open sources for the startup success prediction task and model the task using a very rich set of signals from such sources. In particular, we enrich structured data about the startup ecosystem with information from a business- and employment-oriented social networking service and from the web in general. Using these signals, we train a robust machine learning pipeline encompassing multiple base models using gradient boosting. We show that utilizing companies' mentions on the Web yields a substantial performance boost in comparison to only using structured data about the startup ecosystem. We also provide a thorough analysis of the obtained model that allows one to obtain insights into both the types of useful signals discoverable on the Web and market mechanisms underlying the funding process."
61,Learning Multiple Stock Trading Patterns with Temporal Routing Adaptor and Optimal Transport,2021,Trading and investment,17.08,86,1,0,1,0,Knowledge Discovery and Data Mining,Hengxu Lin; Dong Zhou; Weiqing Liu; J. Bian,10.1145/3447548.3467358,2106.12950,https://www.semanticscholar.org/paper/b57f1d05b88def6d3949bbbdbfff10a6342cbb70,b57f1d05b88def6d3949bbbdbfff10a6342cbb70,INSTITUTIONAL_TRADING_ROUND3-3,AlphaAgent: LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay,investment; market; stock; trading,dataset; transformer,"Successful quantitative investment usually relies on precise predictions of the future movement of the stock price. Recently, machine learning based solutions have shown their capacity to give more accurate stock prediction and become indispensable components in modern quantitative investment systems. However, the i.i.d. assumption behind existing methods is inconsistent with the existence of diverse trading patterns in the stock market, which inevitably limits their ability to achieve better stock prediction performance. In this paper, we propose a novel architecture, Temporal Routing Adaptor (TRA), to empower existing stock prediction models with the ability to model multiple stock trading patterns. Essentially, TRA is a lightweight module that consists of a set of independent predictors for learning multiple patterns as well as a router to dispatch samples to different predictors. Nevertheless, the lack of explicit pattern identifiers makes it quite challenging to train an effective TRA-based model. To tackle this challenge, we further design a learning algorithm based on Optimal Transport (OT) to obtain the optimal sample to predictor assignment and effectively optimize the router with such assignment through an auxiliary loss term. Experiments on the real-world stock ranking task show that compared to the state-of-the-art baselines, e.g., Attention LSTM and Transformer, the proposed method can improve information coefficient (IC) from 0.053 to 0.059 and 0.051 to 0.056 respectively. Our dataset and code used in this work are publicly available2: https://github.com/microsoft/qlib."
62,Financial Wind Tunnel: A Retrieval-Augmented Market Simulator,2025,Trading and investment,17.00,1,1,1,0,0,arXiv.org,Bokai Cao; Xueyuan Lin; Yiyan Qi; Chengjin Xu; Cehao Yang; Jian Guo,10.1145/3774904.3792839,2503.17909,https://www.semanticscholar.org/paper/c81a4b478fe909229388e6402c22908277b75f41,c81a4b478fe909229388e6402c22908277b75f41,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,finance; financial; market; portfolio; stock; trading,retrieval,"Online financial systems for stock prediction, portfolio optimization, and algorithmic trading must remain robust against rare and volatile market events, but historical data often fails to capture diverse unprecedented financial risks, creating a major bottleneck for systematic stress testing. To address this, we propose Financial Wind Tunnel (FWT), a deployable, retrieval-augmented market simulator that generates realistic, controllable, and adaptable financial dynamics for industrial-scale training and testing. FWT integrates both macro- and micro-level market patterns through a retrieval mechanism that conditions diffusion on relevant trends, supporting real-time and interpretable generation. Unlike existing methods that lack transferability across markets and scales, FWT supports large-scale cross-market pattern synthesis and what-if causal generation, enabling generalizable simulation beyond local historical regimes. We further introduce a simulation-driven optimizer for downstream models, enabling continuous improvement of online quantitative strategies. Deployed in production pipelines on CSI300 and HKSE components, FWT demonstrates measurable gains in stock prediction and portfolio optimization performance while maintaining scalability and operational reliability, offering a practical system for quantitative finance and stress testing."
63,Neural stochastic agent-based limit order book simulation with neural point process and diffusion probabilistic model,2024,Financial agents,17.00,1,1,1,0,0,Intell. Syst. Account. Finance Manag.,Zijian Shi; John Cartlidge,10.1002/isaf.1553,,https://www.semanticscholar.org/paper/dc200246297a2adbc9f1e9da05fc98e796ea46de,dc200246297a2adbc9f1e9da05fc98e796ea46de,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,asset; financial; limit order book; market; order book; trading,agent,"Modern financial exchanges use an electronic limit order book (LOB) to store bid and ask orders for a specific financial asset. As the most fine‐grained information depicting the demand and supply of an asset, LOB data are essential in understanding market dynamics. Therefore, realistic LOB simulations offer a valuable methodology for explaining the empirical properties of markets. Mainstream simulation models include agent‐based models (ABMs) and stochastic models (SMs). However, ABMs tend not to be grounded on real historical data, whereas SMs tend not to enable dynamic agent‐interaction. More recently, deep generative approaches have been successfully implemented to tackle these issues, whereas its black‐box essence hampers the explainability and transparency of the system. To overcome these limitations, we propose a novel hybrid neural stochastic agent‐based model (NS‐ABM) for LOB simulation that incorporates a neural stochastic trader in agent‐based simulation, characterised by (1) representing the aggregation of market events' logic by a neural stochastic background trader that is pre‐trained on historical LOB data through a neural point process model; (2) learning the complex distribution for order‐related attributes conditioned on various market indicators through a non‐parametric diffusion probabilistic model; and (3) embedding the background trader in a multi‐agent simulation platform to enable interaction with other strategic trading agents. We instantiate this hybrid NS‐ABM model using the ABIDES platform. We first run the background trader in isolation and show that the simulated LOB can recreate a comprehensive list of stylised facts that demonstrate realistic market behaviour. We then introduce a population of ‘trend’ and ‘value’ trading agents, which interact with the background trader. We show that the stylised facts remain and we demonstrate order flow impact and financial herding behaviours that are in accordance with empirical observations of real markets."
64,Controllable Financial Market Generation with Diffusion Guided Meta Agent,2024,Financial agents,16.91,7,1,1,0,1,Proceedings of the AAAI Conference on Artificial Intelligence,Yu-Hao Huang; Chang Xu; Yang Liu; Weiqing Liu; Wu-Jun Li; Jiang Bian,10.48550/arXiv.2408.12991,2408.12991,https://www.semanticscholar.org/paper/639f988096cdd8212033de3dc7dcc8f5632f19d8,639f988096cdd8212033de3dc7dcc8f5632f19d8,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,financial; market; return; trading,agent,"Generative modeling has transformed many fields, such as language and visual modeling, while its application in financial markets remains under-explored.
As the minimal unit within a financial market is an order, order-flow modeling represents a fundamental generative financial task.
However, current approaches often yield unsatisfactory fidelity in generating order flow, and their generation lacks controllability, thereby limiting their practical applications.
In this paper, we formulate the challenge of controllable
financial market generation, and propose a Diffusion Guided Meta Agent (DigMA) model
to address it. Specifically, we employ a conditional diffusion model to capture the dynamics of the market state represented by time-evolving distribution parameters of the mid-price return rate and the order arrival rate, and we define a meta agent with financial economic priors to generate orders from the corresponding distributions. 
Extensive experimental results show that DigMA achieves superior controllability and generation fidelity. 
Moreover, we validate its effectiveness as a generative environment for downstream high-frequency trading tasks and its computational efficiency."
65,Towards realistic market simulations: a generative adversarial networks approach,2021,Financial agents,16.58,54,1,1,0,1,International Conference on AI in Finance,Andrea Coletta; Matteo Prata; Michele Conti; Emanuele Mercanti; N. Bartolini; Aymeric Moulin; Svitlana Vyetrenko; T. Balch,10.1145/3490354.3494411,2110.13287,https://www.semanticscholar.org/paper/ffacf385a684240812bab93ef3970699b0e0812b,ffacf385a684240812bab93ef3970699b0e0812b,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,financial; investment; market; trading,agent,"Simulated environments are increasingly used by trading firms and investment banks to evaluate trading strategies before approaching real markets. Backtesting, a widely used approach, consists of simulating experimental strategies while replaying historical market scenarios. Unfortunately, this approach does not capture the market response to the experimental agents' actions. In contrast, multi-agent simulation presents a natural bottom-up approach to emulating agent interaction in financial markets. It allows to set up pools of traders with diverse strategies to mimic the financial market trader population, and test the performance of new experimental strategies. Since individual agent-level historical data is typically proprietary and not available for public use, it is difficult to calibrate multiple market agents to obtain the realism required for testing trading strategies. To addresses this challenge we propose a synthetic market generator based on Conditional Generative Adversarial Networks (CGANs) trained on real aggregate-level historical data. A CGAN-based ""world"" agent can generate meaningful orders in response to an experimental agent. We integrate our synthetic market generator into ABIDES, an open source simulator of financial markets. By means of extensive simulations we show that our proposal outperforms previous work in terms of stylized facts reflecting market responsiveness and realism."
66,Optimal Execution with Reinforcement Learning in a Multi-Agent Market Simulator,2024,Financial agents,16.56,5,1,1,0,0,"2026 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",Yadh Hafsi; Edoardo Vittori,10.1109/ACDSA67686.2026.11467851,2411.06389,https://www.semanticscholar.org/paper/5d5d323ea399da79d72ef48aa0d4a008dfe17fd5,5d5d323ea399da79d72ef48aa0d4a008dfe17fd5,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,execution; limit order book; market; order book; trading,agent,"This paper examines the construction of an optimal execution policy using reinforcement learning, with the objective of identifying the most efficient strategy for executing buy and sell orders over a fixed trading horizon. The proposed framework incorporates high-frequency decision-making based on features extracted from the prevailing state of the limit order book, allowing for fine-grained control of execution dynamics. To model the trading environment and address the constraints inherent in historical market data, we employ the multi-agent market simulator ABIDES, which enables access to limit order books with varying levels of depth. We introduce a tailored Markov Decision Process (MDP) formulation and report the outcomes of the proposed approach, comparing its performance against established execution benchmarks. The findings indicate that the reinforcement learning agent consistently surpasses conventional strategies, highlighting its potential applicability in real-world trading settings."
67,Get real: realism metrics for robust limit order book market simulations,2019,Financial agents,16.46,84,1,0,1,0,International Conference on AI in Finance,Svitlana Vyetrenko; David Byrd; Nick Petosa; Mahmoud Mahfouz; Danial Dervovic; M. Veloso; T. Balch,10.1145/3383455.3422561,1912.04941,https://www.semanticscholar.org/paper/14da74b1be647030bc7b2a845a5ff9fc1bca64e9,14da74b1be647030bc7b2a845a5ff9fc1bca64e9,INSTITUTIONAL_TRADING_ROUND3-4,JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,asset; limit order book; market; order book; trading,agent,"Market simulation is an increasingly important method for evaluating and training trading strategies and testing ""what if"" scenarios. The extent to which results from these simulations can be trusted depends on how realistic the environment is for the strategies being tested. As a step towards providing benchmarks for realistic simulated markets, we enumerate measurable stylized facts of limit order book (LOB) markets across multiple asset classes from the literature. We apply these metrics to data from real markets and compare the results to data originating from simulated markets. We illustrate their use in five different simulated market configurations: The first (market replay) is frequently used in practice to evaluate trading strategies; the other four are interactive agent based simulation (IABS) configurations which combine zero intelligence agents, and agents with limited strategic behavior. These simulated agents rely on an internal ""oracle"" that provides a fundamental value for the asset. In traditional IABS methods the fundamental originates from a mean reverting random walk. We show that markets exhibit more realistic behavior when the fundamental arises from historical market data. We further experimentally illustrate the effectiveness of IABS techniques as opposed to market replay."
68,"Conditional Generators for Limit Order Book Environments: Explainability, Challenges, and Robustness",2023,Financial agents,16.36,23,1,1,0,0,International Conference on AI in Finance,Andrea Coletta; Joseph Jerome; Rahul Savani; Svitlana Vyetrenko,10.1145/3604237.3626854,2306.12806,https://www.semanticscholar.org/paper/f59a97860af3b5428c7ee2fe21dd3efaf47701ea,f59a97860af3b5428c7ee2fe21dd3efaf47701ea,INSTITUTIONAL_TRADING_ROUND3-4,JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,limit order book; market; order book; trading,agent,"Limit order books are a fundamental and widespread market mechanism. This paper investigates the use of conditional generative models for order book simulation. For developing a trading agent, this approach has drawn recent attention as an alternative to traditional backtesting, due to its ability to react to the presence of the trading agent. We explore the dependence of a state-of-the-art conditional generative adversarial network (CGAN) upon its input features, highlighting both strengths and weaknesses. To do this, we use “adversarial attacks” on the model’s features and its mechanism. We then show how these insights can be used to improve the CGAN, both in terms of its realism and robustness. We finish by laying out a roadmap for future work."
69,Learning to simulate realistic limit order book markets from data as a World Agent,2022,Financial agents,16.34,46,1,1,0,0,International Conference on AI in Finance,Andrea Coletta; Aymeric Moulin; Svitlana Vyetrenko; T. Balch,10.1145/3533271.3561753,2210.09897,https://www.semanticscholar.org/paper/1266b96e02270f1d250f0bbe3287fd3f29feab20,1266b96e02270f1d250f0bbe3287fd3f29feab20,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,investment; limit order book; market; order book; trading,agent,"Multi-agent market simulators usually require careful calibration to emulate real markets, which includes the number and the type of agents. Poorly calibrated simulators can lead to misleading conclusions, potentially causing severe loss when employed by investment banks, hedge funds, and traders to study and evaluate trading strategies. In this paper, we propose a world model simulator that accurately emulates a limit order book market – it requires no agent calibration but rather learns the simulated market behavior directly from historical data. Traditional approaches fail short to learn and calibrate trader population, as historical labeled data with details on each individual trader strategy is not publicly available. Our approach proposes to learn a unique ""world"" agent from historical data. It is intended to emulate the overall trader population, without the need of making assumptions about individual market agent strategies. We implement our world agent simulator models as a Conditional Generative Adversarial Network (CGAN), as well as a mixture of parametric distributions, and we compare our models against previous work. Qualitatively and quantitatively, we show that the proposed approaches consistently outperform previous work, providing more realism and responsiveness."
70,Unleashing the power of text for credit default prediction: Comparing human-written and generative AI-refined texts,2025,Other relevant work,16.21,15,1,1,0,0,European Journal of Operational Research,Zongxiao Wu; Yizhe Dong; Yaoyiran Li; Baofeng Shi,10.1016/j.ejor.2025.04.032,2503.18029,https://www.semanticscholar.org/paper/9f8bd14a20ac04063e5a2691989b65b53b80b50a,9f8bd14a20ac04063e5a2691989b65b53b80b50a,INSTITUTIONAL_TRADING_ROUND3-2,A Fused Large Language Model for Predicting Startup Success,credit; financial,chatgpt; generative ai; language model; large language model,"This study explores the integration of a representative large language model, ChatGPT, into lending decision-making with a focus on credit default prediction. Specifically, we use ChatGPT to analyse and interpret loan assessments written by loan officers and generate refined versions of these texts. Our comparative analysis reveals significant differences between generative artificial intelligence (AI)-refined and human-written texts in terms of text length, semantic similarity, and linguistic representations. Using deep learning techniques, we show that incorporating unstructured text data, particularly ChatGPT-refined texts, alongside conventional structured data significantly enhances credit default predictions. Furthermore, we demonstrate how the contents of both human-written and ChatGPT-refined assessments contribute to the models' prediction and show that the effect of essential words is highly context-dependent. Moreover, we find that ChatGPT's analysis of borrower delinquency contributes the most to improving predictive accuracy. We also evaluate the business impact of the models based on human-written and ChatGPT-refined texts, and find that, in most cases, the latter yields higher profitability than the former. This study provides valuable insights into the transformative potential of generative AI in financial services."
71,Decision support from financial disclosures with deep neural networks and transfer learning,2017,Trading and investment,16.14,294,1,0,1,0,Decision Support Systems,Mathias Kraus; S. Feuerriegel,10.1016/j.dss.2017.10.001,1710.03954,https://www.semanticscholar.org/paper/02fb152d0f6b79519dc620d0bfb63aa8ffc30748,02fb152d0f6b79519dc620d0bfb63aa8ffc30748,INSTITUTIONAL_TRADING_ROUND3-2,A Fused Large Language Model for Predicting Startup Success,finance; financial; sentiment; stock,text mining,"Company disclosures greatly aid in the process of financial decision-making; therefore, they are consulted by financial investors and automated traders before exercising ownership in stocks. While humans are usually able to correctly interpret the content, the same is rarely true of computerized decision support systems, which struggle with the complexity and ambiguity of natural language. A possible remedy is represented by deep learning, which overcomes several shortcomings of traditional methods of text mining. For instance, recurrent neural networks, such as long short-term memories, employ hierarchical structures, together with a large number of hidden layers, to automatically extract features from ordered sequences of words and capture highly non-linear relationships such as context-dependent meanings. However, deep learning has only recently started to receive traction, possibly because its performance is largely untested. Hence, this paper studies the use of deep neural networks for financial decision support. We additionally experiment with transfer learning, in which we pre-train the network on a different corpus with a length of 139.1 million words. Our results reveal a higher directional accuracy as compared to traditional machine learning when predicting stock price movements in response to financial disclosures. Our work thereby helps to highlight the business value of deep learning and provides recommendations to practitioners and executives. We apply deep learning for sentiment analysis of financial news.This yields considerable improvements in forecasting the stock price movements.Additional gains stem from applying transfer learning.Long short-term memory performs overall best.Demonstrates the potential for future applications of deep learning in finance"
72,The Accidental Pump and Dump: When Agentic AI Meets Autonomous Trading,2025,Financial agents,15.80,3,1,1,0,0,International Conference on AI in Finance,David Byrd,10.1145/3768292.3770424,,https://www.semanticscholar.org/paper/61488ce2dda92ce1b44df99fb7b88f71c2dcbab9,61488ce2dda92ce1b44df99fb7b88f71c2dcbab9,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,financial; market; sentiment; trading,agent; llm,"Through every economic sector, but especially among financial firms and enthusiasts, agentic AI systems are being tool-enabled, giving them control over large language models (LLM), reinforcement learning (RL) models, and more. We present a timely paper to explore the potential consequences with a novel combined system: a deep RL-based autonomous trading agent which also controls an LLM capable of posting to a simulated social media feed observed by other traders. As the agent trades, it also supplies order flow information to the LLM, which produces and posts natural language market analysis at the agent’s direction. We empirically investigate the performance and impact of such an agent using two DeepRL algorithms, finding that it learns to augment profit by manipulating sentiment in a sort of accidental pump and dump scheme. Along the way, we present confidence-building baseline results and specific insights from our investigation, before concluding with a discussion of results, limitations, and suggestions for future work."
73,Learning to Trade with Preferences: Interpretable Execution via Mixture-of-Experts,2025,Financial agents,15.60,1,1,1,0,0,International Conference on AI in Finance,Haohan Xu; Jason Bohne; Pawel Polak; David Byrd; David Rosenberg; Gary Kazantsev,10.1145/3768292.3770390,,https://www.semanticscholar.org/paper/f8ebc040f136b84b26eab3ffbdbe7f1b2dad1162,f8ebc040f136b84b26eab3ffbdbe7f1b2dad1162,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,execution; market; market microstructure; regulatory; trading,agent,"Deterministic execution strategies—TWAP, VWAP, Implementation Shortfall (IS), and Percent-of-Volume (POV)—remain widely used in institutional trading due to their interpretability, alignment with client benchmarks, and regulatory transparency. However, they are inflexible to changing market microstructure, and brokers often switch or combine them manually in response to prevailing conditions. We propose a reinforcement learning framework that constructs adaptive, interpretable policies as state-dependent mixtures of these deterministic strategies. Using the ABIDES-Gym multi-agent simulator, we first pretrain each strategy independently via tabular \(\mathcal {Q}\)-learning to adapt locally to execution feedback. We then apply Mixture-of-Experts Direct Preference Optimization (MoE-DPO) to fine-tune and integrate these policies through preference-based optimization over execution trajectories. This enables high-level customization of execution policies based on broker preferences that could be difficult to encode via explicit reward functions. Empirical evaluations demonstrate that MoE-DPO consistently outperforms both standalone \(\mathcal {Q}\)-learned strategies and their adaptive mixtures in terms of realized profit and execution cost across diverse market regimes. These results highlight the potential of preference-based learning for aligning execution algorithms with human supervisory signals in dynamic trading environments."
74,Reinforcement learning for trade execution with market and limit orders,2025,Trading and investment,15.60,1,1,1,0,0,Quantitative finance (Print),Patrick Cheridito; M. Weiss,10.1080/14697688.2026.2631116,2507.06345,https://www.semanticscholar.org/paper/afc75156ff5e95298e82e1cad9b718c844768a24,afc75156ff5e95298e82e1cad9b718c844768a24,INSTITUTIONAL_TRADING_ROUND3-1,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,asset; execution; limit order book; market; order book,benchmark,"In this paper, we introduce a novel reinforcement learning framework for optimal trade execution in a limit order book. We formulate the trade execution problem as a dynamic allocation task whose objective is the optimal placement of market and limit orders to maximize expected revenue. By modeling market and limit order allocations with multivariate logistic-normal distributions, the framework enables efficient training of the reinforcement learning algorithm. Numerical experiments show that the proposed method outperforms traditional benchmark strategies in simulated limit order book environments featuring noise traders submitting random orders, tactical traders responding to order book imbalances, and a strategic trader seeking to acquire or liquidate an asset position."
75,ABIDES-gym: gym environments for multi-agent discrete event simulation and application to financial markets,2021,Financial agents,15.31,56,1,0,1,0,International Conference on AI in Finance,Selim Amrouni; Aymeric Moulin; Jared Vann; Svitlana Vyetrenko; T. Balch; M. Veloso,10.1145/3490354.3494433,2110.14771,https://www.semanticscholar.org/paper/724b863739e04c4dad68ff3f4ed42a85bad72161,724b863739e04c4dad68ff3f4ed42a85bad72161,INSTITUTIONAL_TRADING_ROUND3-4,JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,execution; financial; market,agent; benchmark,"Model-free Reinforcement Learning (RL) requires the ability to sample trajectories by taking actions in the original problem environment or a simulated version of it. Breakthroughs in the field of RL have been largely facilitated by the development of dedicated open source simulators with easy to use frameworks such as OpenAI Gym and its Atari environments. In this paper we propose to use the OpenAI Gym framework on discrete event time based Discrete Event Multi-Agent Simulation (DEMAS). We introduce a general technique to wrap a DEMAS simulator into the Gym framework. We expose the technique in detail and implement it using the simulator ABIDES as a base. We apply this work by specifically using the markets extension of ABIDES, ABIDES-Markets, and develop two benchmark financial markets OpenAI Gym environments for training daily investor and execution agents.1 As a result, these two environments describe classic financial problems with a complex interactive market behavior response to the experimental agent's action."
76,Market Making with Learned Beta Policies,2024,Trading and investment,15.20,4,2,2,0,0,International Conference on AI in Finance,Yongzhao Wang; Rahul Savani; Anri Gu; Chris Mascioli; Ted Turocy; Michael Wellman,10.1145/3677052.3698623,,https://www.semanticscholar.org/paper/3a17020a8ef8ac13fca0545b20988831ed2ffdc1,3a17020a8ef8ac13fca0545b20988831ed2ffdc1,INSTITUTIONAL_TRADING_ROUND3-1; INSTITUTIONAL_TRADING_ROUND3-4,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation; JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,market; risk,,"In market making, a market maker (MM) can concurrently place many buy and sell limit orders at various prices and volumes, resulting in a vast action space. To handle this large action space, beta policies were introduced, utilizing a scaled beta distribution to concisely represent the volume distribution of an MM’s orders across different price levels. However, in these policies, the parameters of the scaled beta distributions are either fixed or adjusted only according to predefined rules based on the MM’s inventory. As we show, this approach potentially limits the effectiveness of market-making policies and overlooks the significance of other market characteristics in a dynamic market. To address this limitation, we introduce a general adaptive MM based on beta policies by employing deep reinforcement learning (RL) to dynamically control the scaled beta distribution parameters and generate orders based on current market conditions. A sophisticated market simulator is employed to evaluate a wide range of existing market-making policies and to train the RL policy in markets with varying levels of inventory risk, ensuring a comprehensive assessment of their performance and effectiveness. By carefully designing the reward function and observation features, we demonstrate that our RL beta policy outperforms baseline policies across multiple metrics in different market settings. We emphasize the strong adaptability of the learned RL beta policy, underscoring its pivotal role in achieving superior performance compared to other market-making policies."
77,Double Deep Q-Learning for Optimal Execution,2018,Trading and investment,15.16,94,1,0,1,0,Applied Mathematical Finance,Brian Ning; Franco Ho Ting Ling; S. Jaimungal,10.1080/1350486X.2022.2077783,1812.06600,https://www.semanticscholar.org/paper/406a8d12a5bce3a7dd4c10958c73202f355fd491,406a8d12a5bce3a7dd4c10958c73202f355fd491,INSTITUTIONAL_TRADING_ROUND3-4,JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,execution; limit order book; order book; trading,benchmark,"ABSTRACT Optimal trade execution is an important problem faced by essentially all traders. Much research into optimal execution uses stringent model assumptions and applies continuous time stochastic control to solve them. Here, we instead take a model free approach and develop a variation of Deep Q-Learning to estimate the optimal actions of a trader. The model is a fully connected Neural Network trained using Experience Replay and Double DQN with input features given by the current state of the limit order book, other trading signals, and available execution actions, while the output is the Q-value function estimating the future rewards under an arbitrary action. We apply our model to nine different stocks and find that it outperforms the standard benchmark approach on most stocks using the measures of (i) mean and median out-performance, (ii) probability of out-performance, and (iii) gain-loss ratios."
78,AlphaLogics: A Market Logic-Driven Multi-Agent System for Scalable and Interpretable Alpha Factor Generation,2026,Financial agents,15.10,0,1,1,0,1,,Zhangyuhua Weng; Shengli Zhang; Taotao Wang; Yihan Xia,,2603.20247,https://www.semanticscholar.org/paper/573a12ae3d7f23ef30cd5d87e30e41c81445f776,573a12ae3d7f23ef30cd5d87e30e41c81445f776,INSTITUTIONAL_TRADING_ROUND3-3,AlphaAgent: LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay,investing; market; returns; risk,agent,"Factor investing is ultimately grounded in market logic - the latent mechanism behind observed alpha factors that explains why they should persist across assets and regimes. However, recent factor mining prioritizes factor discovery over logic discovery, producing complex alpha factors with unclear rationale, while market logic remains largely handcrafted and difficult to scale. To address this challenge, we propose AlphaLogics, a market logic-driven multi-agent system for factor mining. AlphaLogics consists of three key components: (i) Market Logic Mining: reverse-extracting market logic from historical factor libraries to construct an initial market logic library; (ii) Factor Generation and Optimization: using new market logics generated in (i) to guide factor generation, and optimizing factors with backtesting feedback; and (iii) Market Logic Generation and Optimization: generating new market logics conditioned on the initial market logic library, and refining each market logic by aggregating the backtest outcomes of its guided factors, continuously refreshing the library. Experiments on CSI 500 and S&P 500 show that AlphaLogics consistently improves predictive metrics and risk-adjusted returns over representative baselines, while producing a market logic library that remains empirically useful for guiding further factor discovery."
79,Can Large Language Models Improve Venture Capital Exit Timing After IPO?,2025,Trading and investment,15.00,0,1,1,0,0,arXiv.org,Mohammad Rashidi,10.48550/arXiv.2601.00810,2601.00810,https://www.semanticscholar.org/paper/8d38f19d1925faacdb7e6f38fa21de2b13308f9f,8d38f19d1925faacdb7e6f38fa21de2b13308f9f,INSTITUTIONAL_TRADING_ROUND3-2,A Fused Large Language Model for Predicting Startup Success,financial; market; options; return; venture capital,llm,"Exit timing after an IPO is one of the most consequential decisions for venture capital (VC) investors, yet existing research focuses mainly on describing when VCs exit rather than evaluating whether those choices are economically optimal. Meanwhile, large language models (LLMs) have shown promise in synthesizing complex financial data and textual information but have not been applied to post-IPO exit decisions. This study introduces a framework that uses LLMs to estimate the optimal time for VC exit by analyzing monthly post IPO information financial performance, filings, news, and market signals and recommending whether to sell or continue holding. We compare these LLM generated recommendations with the actual exit dates observed for VCs and compute the return differences between the two strategies. By quantifying gains or losses associated with following the LLM, this study provides evidence on whether AI-driven guidance can improve exit timing and complements traditional hazard and real-options models in venture capital research."
80,The value of text for small business default prediction: A deep learning approach,2020,Other relevant work,14.49,110,1,0,1,0,European Journal of Operational Research,Matthew Stevenson; C. Mues; Cristián Bravo,10.1016/j.ejor.2021.03.008,2003.08964,https://www.semanticscholar.org/paper/49cee6c8e1db734a49068c36ba00027c2c9ef916,49cee6c8e1db734a49068c36ba00027c2c9ef916,INSTITUTIONAL_TRADING_ROUND3-2,A Fused Large Language Model for Predicting Startup Success,credit; risk,bert; natural language processing,"Compared to consumer lending, Micro, Small and Medium Enterprise (mSME) credit risk modelling is particularly challenging, as, often, the same sources of information are not available. It is, therefore, standard policy for a loan officer to provide a textual loan assessment to mitigate limited data availability. In turn, this statement is analysed by a credit expert alongside any available standard credit data. In our paper, we exploit recent advances from the field of Deep Learning and Natural Language Processing (NLP), including the BERT (Bidirectional Encoder Representations from Transformers) model, to extract information from 60000 textual assessments provided by a lender. We consider the performance in terms of the AUC (Area Under the receiver operating characteristic Curve) metric and find that the text alone is surprisingly effective for predicting default. However, when combined with traditional data, it yields no additional predictive capability, with performance dependent on the length of the text. Our proposed deep learning model does, however, appear to be robust to the quality of the text and therefore suitable for partly automating the mSME lending process. We additionally go on to demonstrate how the content of loan assessments influences performance, leading us to a series of recommendations on a new strategy for the collection of future mSME loan assessments."
