rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
30,FiNER: Financial Numeric Entity Recognition for XBRL Tagging,2022,"Reports, filings, and risk",15.75,93,1,0,1,0,Annual Meeting of the Association for Computational Linguistics,Lefteris Loukas; Manos Fergadiotis; Ilias Chalkidis; Eirini Spyropoulou; Prodromos Malakasiotis; Ion Androutsopoulos; G. Paliouras,10.18653/v1/2022.acl-long.303,2203.06482,https://www.semanticscholar.org/paper/c11b6653a4af4ab030ff91d3183f090694115b07,c11b6653a4af4ab030ff91d3183f090694115b07,REGTECH_COMPLIANCE_FOCUS-6,FinAuditing: A Financial Taxonomy-Structured Multi-Document Benchmark for Evaluating LLMs,financial; sec; xbrl,bert; dataset,"Publicly traded companies are required to submit periodic reports with eXtensive Business Reporting Language (XBRL) word-level tags. Manually tagging the reports is tedious and costly. We, therefore, introduce XBRL tagging as a new entity extraction task for the financial domain and release FiNER-139, a dataset of 1.1M sentences with gold XBRL tags. Unlike typical entity extraction datasets, FiNER-139 uses a much larger label set of 139 entity types. Most annotated tokens are numeric, with the correct tag per token depending mostly on context, rather than the token itself. We show that subword fragmentation of numeric expressions harms BERT’s performance, allowing word-level BILSTMs to perform better. To improve BERT’s performance, we propose two simple and effective solutions that replace numeric expressions with pseudo-tokens reflecting original token shapes and numeric magnitudes. We also experiment with FIN-BERT, an existing BERT model for the financial domain, and release our own BERT (SEC-BERT), pre-trained on financial filings, which performs best. Through data and error analysis, we finally identify possible limitations to inspire future work on XBRL tagging."
31,The Importance of AI Data Governance in Large Language Models,2025,"Reports, filings, and risk",15.75,29,1,1,0,0,Big Data and Cognitive Computing,Saurabh Pahune; Zahid Akhtar; Venkatesh Mandapati; Kamran Siddique,10.3390/bdcc9060147,,https://www.semanticscholar.org/paper/d44a2a42fe40c2ff50f7169a5877277cb14b4e55,d44a2a42fe40c2ff50f7169a5877277cb14b4e55,REGTECH_COMPLIANCE_FOCUS-4,Responsible Innovation: A Strategic Framework for Financial LLM Integration,finance; regulatory,language model; large language model; llm,"AI data governance is a crucial framework for ensuring that data are utilized in the lifecycle of large language model (LLM) activity, from the development process to the end-to-end testing process, model validation, secure deployment, and operations. This requires the data to be managed responsibly, confidentially, securely, and ethically. The main objective of data governance is to implement a robust and intelligent data governance framework for LLMs, which tends to impact data quality management, the fine-tuning of model performance, biases, data privacy laws, security protocols, ethical AI practices, and regulatory compliance processes in LLMs. Effective data governance steps are important for minimizing data breach activity, enhancing data security, ensuring compliance and regulations, mitigating bias, and establishing clear policies and guidelines. This paper covers the foundation of AI data governance, key components, types of data governance, best practices, case studies, challenges, and future directions of data governance in LLMs. Additionally, we conduct a comprehensive detailed analysis of data governance and how efficient the integration of AI data governance must be for LLMs to gain a trustable approach for the end user. Finally, we provide deeper insights into the comprehensive exploration of the relevance of the data governance framework to the current landscape of LLMs in the healthcare, pharmaceutical, finance, supply chain management, and cybersecurity sectors and address the essential roles to take advantage of the approach of data governance frameworks and their effectiveness and limitations."
32,Emergent Bias and Fairness in Multi-Agent Decision Systems,2025,Financial agents,15.60,1,1,1,0,0,arXiv.org,Maeve Madigan; Parameswaran Kamalaruban; G. Moynihan; Tom Kempton; David Sutton; Stuart Burrell,10.48550/arXiv.2512.16433,2512.16433,https://www.semanticscholar.org/paper/fc7451d4ca6bc189c2212073b2d793978588dbb7,fc7451d4ca6bc189c2212073b2d793978588dbb7,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,credit; finance; financial; regulatory; risk,agent,"Multi-agent systems have demonstrated the ability to improve performance on a variety of predictive tasks by leveraging collaborative decision making. However, the lack of effective evaluation methodologies has made it difficult to estimate the risk of bias, making deployment of such systems unsafe in high stakes domains such as consumer finance, where biased decisions can translate directly into regulatory breaches and financial loss. To address this challenge, we need to develop fairness evaluation methodologies for multi-agent predictive systems and measure the fairness characteristics of these systems in the financial tabular domain. Examining fairness metrics using large-scale simulations across diverse multi-agent configurations, with varying communication and collaboration mechanisms, we reveal patterns of emergent bias in financial decision-making that cannot be traced to individual agent components, indicating that multi-agent systems may exhibit genuinely collective behaviors. Our findings highlight that fairness risks in financial multi-agent systems represent a significant component of model risk, with tangible impacts on tasks such as credit scoring and income estimation. We advocate that multi-agent decision systems must be evaluated as holistic entities rather than through reductionist analyses of their constituent components."
33,Walking a Tightrope – Evaluating Large Language Models in High-Risk Domains,2023,Benchmarks and datasets,15.46,16,1,0,1,0,GENBENCH,Chia-Chien Hung; Wiem Ben Rim; Lindsay Frost; Lars Bruckner; Carolin Lawrence,10.48550/arXiv.2311.14966,2311.14966,https://www.semanticscholar.org/paper/ec23c1a8e326bd55cc3d6bfcb9388d40a442ac5c,ec23c1a8e326bd55cc3d6bfcb9388d40a442ac5c,REGTECH_COMPLIANCE_FOCUS-5,Standard Benchmarks Fail -- Auditing LLM Agents in Finance Must Prioritize Risk,risk,chatgpt; instruction; llm; question answering,"High-risk domains pose unique challenges that require language models to provide accurate and safe responses. Despite the great success of large language models (LLMs), such as ChatGPT and its variants, their performance in high-risk domains remains unclear. Our study delves into an in-depth analysis of the performance of instruction-tuned LLMs, focusing on factual accuracy and safety adherence. To comprehensively assess the capabilities of LLMs, we conduct experiments on six NLP datasets including question answering and summarization tasks within two high-risk domains: legal and medical. Further qualitative analysis highlights the existing limitations inherent in current LLMs when evaluating in high-risk domains. This underscores the essential nature of not only improving LLM capabilities but also prioritizing the refinement of domain-specific metrics, and embracing a more human-centric approach to enhance safety and factual reliability. Our findings advance the field toward the concerns of properly evaluating LLMs in high-risk domains, aiming to steer the adaptability of LLMs in fulfilling societal obligations and aligning with forthcoming regulations, such as the EU AI Act."
34,A multi-agent reinforcement learning framework for optimizing financial trading strategies based on TimesNet,2023,Financial agents,15.10,70,1,0,1,0,Expert systems with applications,Yuling Huang; Chujin Zhou; Kai Cui; Xiaoping Lu,10.1016/j.eswa.2023.121502,,https://www.semanticscholar.org/paper/fbb9331b4528952f6bbf53207ad5a1f949946f4f,fbb9331b4528952f6bbf53207ad5a1f949946f4f,REGTECH_COMPLIANCE_FOCUS-2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,financial; trading,agent,
35,Advancing Anomaly Detection: Non-Semantic Financial Data Encoding With Large Language Models,2024,Other relevant work,15.08,10,1,0,1,0,IEEE Access,A. Bakumenko; Katerina Hlaváčková-Schindler; Claudia Plant; Nina C. Hubig,10.1109/ACCESS.2025.3600967,2406.03614,https://www.semanticscholar.org/paper/c3aa9fb3366773efcded68170feb90bed301869a,c3aa9fb3366773efcded68170feb90bed301869a,REGTECH_COMPLIANCE_FOCUS-4,Responsible Innovation: A Strategic Framework for Financial LLM Integration,financial,language model; large language model; llm; transformer,"Detecting anomalies in general ledger data is of utmost importance to ensure the trustworthiness of financial records. Financial audits increasingly rely on machine learning (ML) algorithms to identify irregular or potentially fraudulent journal entries, each characterized by a varying number of transactions. In machine learning, heterogeneity in feature dimensions adds significant complexity to data analysis. In this paper, we introduce a novel approach to anomaly detection in financial data using Large Language Model (LLM) embeddings. To encode non-semantic categorical data (i.e., attributes lacking inherent linguistic meaning) from real-world financial records, we tested 3 pretrained general-purpose sentence-transformer models. For the downstream classification task, we implemented and evaluated 5 optimized ML models, including Logistic Regression, Random Forest, Gradient Boosting Machines, Support Vector Machines, and Neural Networks. Our experiments demonstrate that LLMs contribute valuable information to anomaly detection as our models outperform the baselines, in selected settings by a large margin. The findings further underscore the effectiveness of LLMs in enhancing anomaly detection in financial journal entries, particularly by tackling feature sparsity. We discuss a promising perspective on using SBERT embeddings for non-semantic data in the financial context and beyond."
36,Risks of AI scientists: prioritizing safeguarding over autonomy,2024,Financial agents,15.05,66,1,0,1,0,Nature Communications,Xiangru Tang; Qiao Jin; Kunlun Zhu; Tongxin Yuan; Yichi Zhang; Wangchunshu Zhou; Meng Qu; Yilun Zhao; Jian Tang; Zhuosheng Zhang; Arman Cohan; Zhiyong Lu; Mark B. Gerstein,10.1038/s41467-025-63913-1,2402.04247,https://www.semanticscholar.org/paper/136f0681a26ceb5644612e07ba9abd44d971b3de,136f0681a26ceb5644612e07ba9abd44d971b3de,REGTECH_COMPLIANCE_FOCUS-2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,regulation; risk,agent,"AI scientists powered by large language models have demonstrated substantial promise in autonomously conducting experiments and facilitating scientific discoveries across various disciplines. While their capabilities are promising, these agents also introduce novel vulnerabilities that require careful consideration for safety. However, there has been limited comprehensive exploration of these vulnerabilities. This perspective examines vulnerabilities in AI scientists, shedding light on potential risks associated with their misuse, and emphasizing the need for safety measures. We begin by providing an overview of the potential risks inherent to AI scientists, taking into account user intent, the specific scientific domain, and their potential impact on the external environment. Then, we explore the underlying causes of these vulnerabilities and provide a scoping review of the limited existing works. Based on our analysis, we propose a triadic framework involving human regulation, agent alignment, and an understanding of environmental feedback (agent regulation) to mitigate these identified risks. Furthermore, we highlight the limitations and challenges associated with safeguarding AI scientists and advocate for the development of improved models, robust benchmarks, and comprehensive regulations. AI scientists powered by large language models and AI agents present both opportunities and risks in automatic scientific discovery. Here, the authors examine the vulnerabilities of AI scientists, propose a risk taxonomy based on user intent and impact domains, and develop a triadic safeguarding framework emphasizing human regulation, agent alignment, and environmental feedback understanding."
37,ISACL: Internal State Analyzer for Copyrighted Training Data Leakage,2025,"Reports, filings, and risk",15.00,3,1,1,0,0,Conference on Empirical Methods in Natural Language Processing,Guangwei Zhang; Qisheng Su; Jiateng Liu; Cheng Qian; Yanzhou Pan; Yanjie Fu; Denghui Zhang,10.48550/arXiv.2508.17767,2508.17767,https://www.semanticscholar.org/paper/008ddac9b33897831d8fe93a087b433669f0cdca,008ddac9b33897831d8fe93a087b433669f0cdca,REGTECH_COMPLIANCE_FOCUS-7,Automating Financial Statement Audits with Large Language Models,disclosure; risk,dataset; natural language processing; rag; retrieval,"Large Language Models (LLMs) have revolutionized Natural Language Processing (NLP) but pose risks of inadvertently exposing copyrighted or proprietary data, especially when such data is used for training but not intended for distribution. Traditional methods address these leaks only after content is generated, which can lead to the exposure of sensitive information. This study introduces a proactive approach: examining LLMs'internal states before text generation to detect potential leaks. By using a curated dataset of copyrighted materials, we trained a neural network classifier to identify risks, allowing for early intervention by stopping the generation process or altering outputs to prevent disclosure. Integrated with a Retrieval-Augmented Generation (RAG) system, this framework ensures adherence to copyright and licensing requirements while enhancing data privacy and ethical standards. Our results show that analyzing internal states effectively mitigates the risk of copyrighted data leakage, offering a scalable solution that fits smoothly into AI workflows, ensuring compliance with copyright regulations while maintaining high-quality text generation. The implementation is available on GitHub.\footnote{https://github.com/changhu73/Internal_states_leakage}"
38,Human-Centered Agentic Framework for Machine Learning Modeling in Finance,2025,Financial agents,15.00,0,1,1,0,0,International Symposium on Service Oriented Software Engineering,Izunna Okpala; Ashkan Golgoon; Arjun Ravi Kannan,10.1109/SOSE67019.2025.00030,,https://www.semanticscholar.org/paper/a61cb3c13c8d46660b483eac3792ecb35eba2ac8,a61cb3c13c8d46660b483eac3792ecb35eba2ac8,REGTECH_COMPLIANCE_FOCUS-2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,credit; finance; financial; portfolio; risk,agent,"The advent of large language models has ushered in a new era of agentic systems, where artificial intelligence programs exhibit remarkable autonomous decision-making capabilities across diverse domains. This paper explores agentic system workflows in the financial services industry. In particular, we build agentic crews with human-in-the-loop orchestrator that can effectively collaborate to perform complex machine learning modeling tasks. The modeling crew consists of a judge agent and multiple agents who perform specific tasks such as exploratory data analysis, feature engineering, model selection/hyperparameter tuning, model training, model evaluation, and writing documentation. We demonstrate the effectiveness and robustness of modeling crews by presenting a comparative experiment applied to the detection of credit card fraud and card portfolio credit risk. Our fraud detection experiment achieved a recall of 81.6 % and an F1-score of 88.9 %, outperforming AutoML's 70.4 % and 82.1 %, respectively."
39,Multi-Agent Conversational System for Automated Stock Market Analysis and Decision Support Toward Inclusive Economic Growth,2025,Financial agents,15.00,0,1,1,0,0,2025 1st International Conference on Artificial Intelligence Technology (ICoAIT),Samuel Andreas Bangun; Bryan Oflahertys; Aditya Ramadhan; Alexander Agung Santoso Gunawan,10.1109/ICoAIT67446.2025.11308989,,https://www.semanticscholar.org/paper/4039f48fe1e58c7982baa3a3d542b20004cab3ac,4039f48fe1e58c7982baa3a3d542b20004cab3ac,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,finance; financial; investment; market; stock,agent,"This research explores how to support investors in processing large amounts of real-time stock data for better decision-making. The paper introduces a Multi-Agent System that uses Large Language Models and the CrewAI framework to support more accurate stock prediction. The system uses an Intent Agent to classify queries and specialized agents for fundamental, technical, and macroeconomic analysis via APIs. Specifically, fundamental and technical data are sourced from the Yahoo Finance (yFinance) API, while macroeconomic data is retrieved using the EconDB API. A Summarizer Agent combines the results into clear and concise insights, which are delivered through a chatbot interface built with Streamlit. This architecture supports real-time, interactive communication, making advanced stock analysis more approachable for retail investors. To quantitatively evaluate agent performance, we validated system-generated recommendations against actual market movements across multiple Indonesian stocks within 30-day intervals. Result show that the Fundamental Agent achieved 75% directional accuracy, correctly identifying stock trends through indicators such as revenue growth, profit margin, and debt levels. The Technical Agent attained 50% accuracy, capturing momentum through MACD, RSI, and price-volume dynamics. These findings highlight the superiority of fundamental analysis for short-term prediction, while also emphasizing the limitations of relying on a single analytical dimension. Both agents demonstrated the ability to generate explainable investment suggestions, and the combined multi-agent approach provides a flexible, transparent, and scalable platform for decision support in finance. It also supports SDG 8 by promoting inclusive financial access and channeling investment toward sectors that foster growth and decent work."
40,Natural Language Processing for Financial Regulation,2023,Benchmarks and datasets,14.80,4,1,0,1,0,Social Science Research Network,I. Achitouv; Dragos Gorduza; Antoine Jacquier,10.48550/arXiv.2311.08533,2311.08533,https://www.semanticscholar.org/paper/3f5b5613de10ec59c87cc3c7b2b512e8ff3a772e,3f5b5613de10ec59c87cc3c7b2b512e8ff3a772e,REGTECH_COMPLIANCE_FOCUS-3,Large Language Model in Financial Regulatory Interpretation,financial; regulation,dataset; natural language processing; transformer,"This article provides an understanding of Natural Language Processing techniques in the framework of financial regulation, more specifically in order to perform semantic matching search between rules and policy when no dataset is available for supervised learning. We outline how to outperform simple pre-trained sentences-transformer models using freely available resources and explain the mathematical concepts behind the key building blocks of Natural Language Processing."
41,How Personality Traits Shape LLM Risk-Taking Behaviour,2025,Financial agents,14.71,8,1,1,0,0,Annual Meeting of the Association for Computational Linguistics,J. Hartley.; C. Hamill; Devesh Batra; D. Seddon; Ramin Okhrati; Raad Khraishi,10.48550/arXiv.2503.04735,2503.04735,https://www.semanticscholar.org/paper/f80e3db3dfb657d926c109e966cc5b63f78bd9d2,f80e3db3dfb657d926c109e966cc5b63f78bd9d2,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,financial; risk,agent; gpt; llm,"Large Language Models (LLMs) are increasingly deployed as autonomous agents, necessitating a deeper understanding of their decision-making behaviour under risk. This study investigates the relationship between LLMs' personality traits and risk propensity, employing cumulative prospect theory (CPT) and the Big Five personality framework. We focus on GPT-4o, comparing its behaviour to human baselines and earlier models. Our findings reveal that GPT-4o exhibits higher Conscientiousness and Agreeableness traits compared to human averages, while functioning as a risk-neutral rational agent in prospect selection. Interventions on GPT-4o's Big Five traits, particularly Openness, significantly influence its risk propensity, mirroring patterns observed in human studies. Notably, Openness emerges as the most influential factor in GPT-4o's risk propensity, aligning with human findings. In contrast, legacy models like GPT-4-Turbo demonstrate inconsistent generalization of the personality-risk relationship. This research advances our understanding of LLM behaviour under risk and elucidates the potential and limitations of personality-based interventions in shaping LLM decision-making. Our findings have implications for the development of more robust and predictable AI systems such as financial modelling."
42,FinTagging: An LLM-ready Benchmark for Extracting and Structuring Financial Information,2025,Benchmarks and datasets,14.66,11,1,0,1,1,arXiv.org,Yan Wang; Yang Ren; Lingfei Qian; Xueqing Peng; Keyi Wang; Yi Han; Dongji Feng; Xiao-Yang Liu; Jimin Huang; Qianqian Xie,10.48550/arXiv.2505.20650,,https://www.semanticscholar.org/paper/5d05ef163ef270b9eabe80e9633e281f05097080,5d05ef163ef270b9eabe80e9633e281f05097080,REGTECH_COMPLIANCE_FOCUS-6,FinAuditing: A Financial Taxonomy-Structured Multi-Document Benchmark for Evaluating LLMs,financial,benchmark; llm,
43,"On a Quest for Financial Literacy, are Large Language Models helpful?",2025,Other relevant work,14.60,0,1,1,0,0,2025 IEEE International Conference on Advances in Data-Driven Analytics And Intelligent Systems (ADACIS),Stacey Taylor,10.1109/ADACIS65663.2025.11436703,,https://www.semanticscholar.org/paper/cc4dcdd2fe11fa0fbf18021c3514c97febbeb179,cc4dcdd2fe11fa0fbf18021c3514c97febbeb179,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,accounting; finance; financial; fintech,gpt; llm,"Financial literacy is a well-established area of research. The incorporation of Large Language Models (LLMs) into FinTech solutions has opened up a new avenue of research to determine how LLMs can be used to interact with users and improve financial literacy. Following previous research that focused purely on the GPT models, we have extended this work to investigate how Gemini, Copilot, and DeepSeek respond to basic accounting and finance questions from users, ranging from financially unsophisticated to expert. To investigate this, we use Cosine Similarity and the Flesch Reading Ease Score. The Cosine Similarity results show that the LLMs struggle with distinguishing between users, often defaulting to communicating as an expert. We also conduct a post-hoc analysis where the generated texts are analyzed by an accounting expert. We find that some LLM generated answers are misleading, which could place LLM users with little to no financial literacy at a significant disadvantage, and could lead to them making disastrous financial decisions."
44,Risk Profiling and Modulation for LLMs,2025,Financial agents,14.40,1,1,1,0,0,arXiv.org,Yikai Wang; Xiaocheng Li; Guanting Chen,10.48550/arXiv.2509.23058,2509.23058,https://www.semanticscholar.org/paper/56fabd5d7a1e589de32968fdb5527ecea6beab70,56fabd5d7a1e589de32968fdb5527ecea6beab70,REGTECH_COMPLIANCE_FOCUS-2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,finance; risk,agent; instruction; llm; prompt,"Large language models (LLMs) are increasingly used for decision-making tasks under uncertainty; however, their risk profiles and how they are influenced by prompting and alignment methods remain underexplored. Existing studies have primarily examined personality prompting or multi-agent interactions, leaving open the question of how post-training influences the risk behavior of LLMs. In this work, we propose a new pipeline for eliciting, steering, and modulating LLMs'risk profiles, drawing on tools from behavioral economics and finance. Using utility-theoretic models, we compare pre-trained, instruction-tuned, and RLHF-aligned LLMs, and find that while instruction-tuned models exhibit behaviors consistent with some standard utility formulations, pre-trained and RLHF-aligned models deviate more from any utility models fitted. We further evaluate modulation strategies, including prompt engineering, in-context learning, and post-training, and show that post-training provides the most stable and effective modulation of risk preference. Our findings provide insights into the risk profiles of different classes and stages of LLMs and demonstrate how post-training modulates these profiles, laying the groundwork for future research on behavioral alignment and risk-aware LLM design."
45,Hallucination-minimized Data-to-answer Framework for Financial Decision-makers,2023,Benchmarks and datasets,14.35,14,1,0,1,0,BigData Congress [Services Society],Sohini Roychowdhury; A. Alvarez; Brian Moore; Marko Krema; Maria Paz Gelpi; F. Rodriguez; Angel Rodriguez; Jose Ramon Cabrejas; Pablo Serrano; Punit Agrawal; Arijit Mukherjee,10.1109/BigData59044.2023.10386232,2311.07592,https://www.semanticscholar.org/paper/e33e672fd04c2367a45b3271b36aac829451a468,e33e672fd04c2367a45b3271b36aac829451a468,REGTECH_COMPLIANCE_FOCUS-5,Standard Benchmarks Fail -- Auditing LLM Agents in Finance Must Prioritize Risk,financial,llm; question answering; retrieval,"Large Language Models (LLMs) have been applied to build several automation and personalized question-answering prototypes so far. However, scaling such prototypes to robust products with minimized hallucinations or fake responses still remains an open challenge, especially in niche data-table heavy domains such as financial decision making. In this work, we present a novel Langchain-based framework that transforms data tables into hierarchical textual ""data chunks"" to enable a wide variety of actionable question answering. First, the user-queries are classified by intention followed by automated retrieval of the most relevant data chunks to generate customized LLM prompts per query. Next, the custom prompts and their responses undergo multi-metric scoring to assess for hallucinations and response confidence. The proposed system is optimized with user-query intention classification, advanced prompting, data scaling capabilities and it achieves over $ 90\%$ confidence scores for a variety of user-queries responses ranging from {What, Where, Why, How, predict, trend, anomalies, exceptions} that are crucial for financial decision making applications. The proposed data to answers framework can be extended to other analytical domains such as sales and payroll to ensure optimal hallucination control guardrails."
46,Can AI help with your personal finances?,2024,Trading and investment,14.09,13,1,1,0,0,Applied Economics,Oudom Hean; Utsha Saha; Binita Saha,10.1080/00036846.2025.2450384,2412.19784,https://www.semanticscholar.org/paper/3ac7062a483d33c2f4e56711a19fdbdb70e7c31d,3ac7062a483d33c2f4e56711a19fdbdb70e7c31d,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,finance; financial,chatgpt; natural language processing,"ABSTRACT In recent years, Large Language Models (LLMs) have emerged as a transformative development in artificial intelligence (AI), drawing significant attention from industry and academia. Trained on vast datasets, these sophisticated AI systems exhibit impressive natural language processing and content generation capabilities. This paper explores the potential of LLMs to address key challenges in personal finance, focusing on the United States. We evaluate several leading LLMs, including OpenAI’s ChatGPT, Google’s Gemini, Anthropic’s Claude, and Meta’s Llama, to assess their effectiveness in providing accurate financial advice on topics such as mortgages, taxes, loans, and investments. Our findings show that, while these models achieve an average accuracy rate of approximately 70%, they also display notable limitations in certain areas. Specifically, LLMs struggle to provide accurate responses to complex financial queries, with performance varying significantly across different topics. Despite these limitations, the analysis reveals notable improvements in newer versions of these models, highlighting their growing utility for individuals and financial advisors. As these AI systems continue to evolve, their potential for advancing AI-driven applications in personal finance becomes increasingly promising."
47,An Intelligent LLM-Powered Personalized Assistant for Digital Banking Using LangGraph and Chain of Thoughts,2024,Financial agents,14.08,21,1,1,0,0,Symposium on Intelligent Systems and Informatics,Md. Easin Arafat; Sourav Saha; Tamás Orosz,10.1109/SISY62279.2024.10737601,,https://www.semanticscholar.org/paper/13a02a5fc06c58b30438dfe003dfea02ac6f7643,13a02a5fc06c58b30438dfe003dfea02ac6f7643,REGTECH_COMPLIANCE_FOCUS-1,LLMs for Financial Advisement: A Fairness and Efficacy Study in Personal Decision Making,banking,agent; llm; reasoning,"Text-based applications and chatbots are increasingly popular for delivering banking services and educational tools, offering convenient and efficient solutions for users. Whereas, personalized assistants have transformed user engagement in the digital banking space by utilizing Large Language Models (LLMs) in conjunction with autonomous agents. This study proposes the development of an intelligent personalized assistant for digital banking, utilizing a multi-agent framework based on the LangGraph and Chain of Thoughts (COT) prompting. While COT guarantees context-aware replies, the LangGraph design maps characteristics to nodes to improve user interactions. The objectives of this system are to enhance task efficiency and elevate the capabilities of digital banking assistants. We present a customizable digital banking system powered by LLM-based models, designed to deliver an interactive and personalized banking experience. The system supports a range of services, including adding money, transferring funds, paying bills, accessing telco services like mobile recharge, managing savings interest rates, DPS schemes, fixed deposits, and answering FAQs related to banking information. Therefore, integrating COT for logical reasoning enhances the effectiveness of multi-agent systems, as each single agent benefits from the structured reasoning process. In addition, LangGraph is employed for structured data management, enabling the assistant to support and accelerate various digital banking processes efficiently. The code implementation of this work is available for public access at: https://github.com/srv-sh/digital_agent."
48,Demystifying Domain-adaptive Post-training for Financial LLMs,2025,Benchmarks and datasets,13.96,18,1,0,1,0,Conference on Empirical Methods in Natural Language Processing,Zixuan Ke; Yifei Ming; Xuan-Phi Nguyen; Caiming Xiong; Shafiq Joty,10.48550/arXiv.2501.04961,2501.04961,https://www.semanticscholar.org/paper/1de12a4998680c308a018383d2c97cc3e2b3da3f,1de12a4998680c308a018383d2c97cc3e2b3da3f,REGTECH_COMPLIANCE_FOCUS-5,Standard Benchmarks Fail -- Auditing LLM Agents in Finance Must Prioritize Risk,finance; financial,instruction,"Domain-adaptive post-training of large language models (LLMs) has emerged as a promising approach for specialized domains such as medicine and finance. However, significant challenges remain in identifying optimal adaptation criteria and training strategies across varying data and model configurations. To address these challenges, we introduce FINDAP, a systematic and fine-grained investigation into domain-adaptive post-training of LLMs for the finance domain. Our approach consists of four key components: FinCap, which defines the core capabilities required for the target domain; FinRec, an effective training recipe that jointly optimizes continual pre-training and instruction-following, along with a novel preference data distillation method leveraging process signals from a generative reward model; FinTrain, a curated set of training datasets supporting FinRec; and FinEval, a comprehensive evaluation suite aligned with FinCap. The resulting model, Llama-Fin, achieves state-of-the-art performance across a wide range of financial tasks. Our analysis also highlights how each post-training stage contributes to distinct capabilities, uncovering specific challenges and effective solutions, providing valuable insights for domain adaptation of LLMs"
49,Alpha-GPT 2.0: Human-in-the-Loop AI for Quantitative Investment,2024,Trading and investment,13.85,14,1,0,1,1,arXiv.org,Hang Yuan; Sai Wang; Jian Guo,10.48550/arXiv.2402.09746,2402.09746,https://www.semanticscholar.org/paper/eada69eb961d5968f69cd95647a29e95f791c783,eada69eb961d5968f69cd95647a29e95f791c783,REGTECH_COMPLIANCE_FOCUS-2,Agentic AI Systems Applied to tasks in Financial Services: Modeling and model risk management crews,investment,gpt,"Recently, we introduced a new paradigm for alpha mining in the realm of quantitative investment, developing a new interactive alpha mining system framework, Alpha-GPT. This system is centered on iterative Human-AI interaction based on large language models, introducing a Human-in-the-Loop approach to alpha discovery. In this paper, we present the next-generation Alpha-GPT 2.0 \footnote{Draft. Work in progress}, a quantitative investment framework that further encompasses crucial modeling and analysis phases in quantitative investment. This framework emphasizes the iterative, interactive research between humans and AI, embodying a Human-in-the-Loop strategy throughout the entire quantitative investment pipeline. By assimilating the insights of human researchers into the systematic alpha research process, we effectively leverage the Human-in-the-Loop approach, enhancing the efficiency and precision of quantitative investment research."
50,Banking Done Right: Redefining Retail Banking with Language-Centric AI,2025,Financial agents,13.80,1,1,1,0,0,Conference on Empirical Methods in Natural Language Processing,X. J. Chua; J. Tan; Jia Xuan Tan; Soon Chang Poh; Y. Goh; Debbie Hui Tian Choong; Chee Mun Foong; Sze Jue Yang; Chee Seng Chan,10.18653/v1/2025.emnlp-industry.45,2510.07645,https://www.semanticscholar.org/paper/929845ee7d4a6694ecb33ce0c2aff3c85c4e5520,929845ee7d4a6694ecb33ce0c2aff3c85c4e5520,REGTECH_COMPLIANCE_FOCUS-4,Responsible Innovation: A Strategic Framework for Financial LLM Integration,bank; banking; financial,agent; llm,"This paper presents Ryt AI, an LLM-native agentic framework that powers Ryt Bank to enable customers to execute core financial transactions through natural language conversation. This represents the first global regulator-approved deployment worldwide where conversational AI functions as the primary banking interface, in contrast to prior assistants that have been limited to advisory or support roles. Built entirely in-house, Ryt AI is powered by ILMU, a closed-source LLM developed internally, and replaces rigid multi-screen workflows with a single dialogue orchestrated by four LLM-powered agents (Guardrails, Intent, Payment, and FAQ). Each agent attaches a task-specific LoRA adapter to ILMU, which is hosted within the bank's infrastructure to ensure consistent behavior with minimal overhead. Deterministic guardrails, human-in-the-loop confirmation, and a stateless audit architecture provide defense-in-depth for security and compliance. The result is Banking Done Right: demonstrating that regulator-approved natural-language interfaces can reliably support core financial operations under strict governance."
