rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
31,Adaptive Quantitative Trading: An Imitative Deep Reinforcement Learning Approach,2020,Financial agents,16.60,157,1,0,1,0,AAAI Conference on Artificial Intelligence,Yang Liu; Qi Liu; Hongke Zhao; Zhen Pan; Chuanren Liu,10.1609/AAAI.V34I02.5587,,https://www.semanticscholar.org/paper/3a9d030daf272945ce87abf6afdb63068f2ec26d,3a9d030daf272945ce87abf6afdb63068f2ec26d,TRADING_AGENT_FOCUS-5,AlphaQuanter: An End-to-End Tool-Augmented Agentic Reinforcement Learning Framework for Stock Trading,finance; financial; market; trading,agent,"In recent years, considerable efforts have been devoted to developing AI techniques for finance research and applications. For instance, AI techniques (e.g., machine learning) can help traders in quantitative trading (QT) by automating two tasks: market condition recognition and trading strategies execution. However, existing methods in QT face challenges such as representing noisy high-frequent financial data and finding the balance between exploration and exploitation of the trading agent with AI techniques. To address the challenges, we propose an adaptive trading model, namely iRDPG, to automatically develop QT strategies by an intelligent trading agent. Our model is enhanced by deep reinforcement learning (DRL) and imitation learning techniques. Specifically, considering the noisy financial data, we formulate the QT process as a Partially Observable Markov Decision Process (POMDP). Also, we introduce imitation learning to leverage classical trading strategies useful to balance between exploration and exploitation. For better simulation, we train our trading agent in the real financial market using minute-frequent data. Experimental results demonstrate that our model can extract robust market features and be adaptive in different markets."
32,Behavioral Consistency Validation for LLM Agents: An Analysis of Trading-Style Switching through Stock-Market Simulation,2026,Financial agents,16.60,1,1,1,0,0,arXiv.org,Zeping Li; Guancheng Wan; Keyang Chen; Yu Chen; Yiwen Zhao; Philip Torr; Guangnan Ye; Zhenfei Yin; Hongfeng Chai,10.48550/arXiv.2602.07023,2602.07023,https://www.semanticscholar.org/paper/7550169d076668ede36673525ad2b96baa54fe0a,7550169d076668ede36673525ad2b96baa54fe0a,TRADING_AGENT_FOCUS-1,Can Large Language Models Trade? Testing Financial Theories with LLM Agents in Market Simulations,finance; financial; market; stock; trading,agent; llm,"Recent works have increasingly applied Large Language Models (LLMs) as agents in financial stock market simulations to test if micro-level behaviors aggregate into macro-level phenomena. However, a crucial question arises: Do LLM agents'behaviors align with real market participants? This alignment is key to the validity of simulation results. To explore this, we select a financial stock market scenario to test behavioral consistency. Investors are typically classified as fundamental or technical traders, but most simulations fix strategies at initialization, failing to reflect real-world trading dynamics. In this work, we assess whether agents'strategy switching aligns with financial theory, providing a framework for this evaluation. We operationalize four behavioral-finance drivers-loss aversion, herding, wealth differentiation, and price misalignment-as personality traits set via prompting and stored long-term. In year-long simulations, agents process daily price-volume data, trade under a designated style, and reassess their strategy every 10 trading days. We introduce four alignment metrics and use Mann-Whitney U tests to compare agents'style-switching behavior with financial theory. Our results show that recent LLMs'switching behavior is only partially consistent with behavioral-finance theories, highlighting the need for further refinement in aligning agent behavior with financial theory."
33,Earnings2Insights: Analyst Report Generation for Investment Guidance,2025,Financial agents,16.51,8,1,1,0,0,Proceedings of The 10th Workshop on Financial Technology and Natural Language Processing,Takehiro Takayanagi; Tomas Goldsack; Kiyoshi Izumi; Chenghua Lin; Hiroya Takamura; Chung-Chi Chen,10.18653/v1/2025.finnlp-2.17,,https://www.semanticscholar.org/paper/98edd0819b41499644158aa31b71b526f5694a3b,98edd0819b41499644158aa31b71b526f5694a3b,TRADING_AGENT_FOCUS-9,From Earnings Calls to Investment Reports: Evaluating Role-based Multi-Agent LLM Systems,analyst; earnings; financial; investment,qa; retrieval,"We present Earnings2Insights , a shared task on generating actionable investment reports from earnings conference call (ECC) transcripts. Unlike traditional financial summarization or QA, the goal is decision support: systems must synthesize facts, highlight risks and opportunities, and support investors in making sound actions. The task required participants to produce reports based on ECC transcripts. In total, 45 teams registered, with 12 teams submitting reports and 9 submitting so-lution papers, spanning diverse agentic designs, retrieval-augmented methods, and data expansion strategies. Our evaluation consists of human evaluation and automatic evaluation . Re-sults reveal a consistent divergence between systems that scored highly in automatic evaluations and those that most effectively supported human investment decisions, underscoring the limits of style-or reference-based comparisons in high-stakes financial report generation. We advocate human-centered, decision-oriented assessment as the primary lens, with automated signals serving as complementary diagnostics. We release task design, evaluation data, and scripts to catalyze research on decision-centric financial text generation. 1"
34,BERT for Stock Market Sentiment Analysis,2019,Trading and investment,16.44,131,1,0,1,0,IEEE International Conference on Tools with Artificial Intelligence,Matheus Gomes Sousa; K. Sakiyama; Lucas de Souza Rodrigues; Pedro Henrique de Moraes; Eraldo Rezende Fernandes; E. Matsubara,10.1109/ICTAI.2019.00231,,https://www.semanticscholar.org/paper/e03d32c04c6bb4d2383ac4df25f954dd941152c3,e03d32c04c6bb4d2383ac4df25f954dd941152c3,TRADING_AGENT_FOCUS-4,QuantAgent: Price-Driven Multi-Agent LLMs for High-Frequency Trading,financial; market; sentiment; stock,bert; dataset,"When breaking news occurs, stock quotes can change abruptly in a matter of seconds. The human analysis of breaking news can take several minutes, and investors in the financial markets need to make quick decisions. Such challenging scenarios require faster ways to support investors. In this work, we propose the use of bidirectional encoder representations from transformers BERT to perform sentiment analysis of news articles and provide relevant information for decision making in the stock market. This model is pre-trained on a large amount of general-domain documents by means of a self-learning task. To fine-tune this powerful model on sentiment analysis for the stock market, we manually labeled stock news articles as positive, neutral or negative. This dataset is freely available and amounts to 582 documents from several financial news sources. We fine-tune a BERT model on this dataset and achieve 72.5% of F-score. Then, we perform some experiments highlighting how the output of the obtained model can provide valuable information to predict the subsequent movements of the Dow Jones Industrial (DJI) Index."
35,Finding Optimal Trading History in Reinforcement Learning for Stock Market Trading,2025,Trading and investment,16.20,1,1,0,1,0,arXiv.org,Sina Montazeri; Haseebullah Jumakhan; Amir Mirzaeinia,10.48550/arXiv.2502.12537,2502.12537,https://www.semanticscholar.org/paper/59125bbae4da112d03d253825bfd483e4eff7d22,59125bbae4da112d03d253825bfd483e4eff7d22,TRADING_AGENT_FOCUS-13,Toward Expert Investment Teams:A Multi-Agent LLM System with Fine-Grained Trading Tasks,asset; financial; market; stock; trading,dataset,"This paper investigates the optimization of temporal windows in Financial Deep Reinforcement Learning (DRL) models using 2D Convolutional Neural Networks (CNNs). We introduce a novel approach to treating the temporal field as a hyperparameter and examine its impact on model performance across various datasets and feature arrangements. We introduce a new hyperparameter for the CNN policy, proposing that this temporal field can and should be treated as a hyperparameter for these models. We examine the significance of this temporal field by iteratively expanding the window of observations presented to the CNN policy during the deep reinforcement learning process. Our iterative process involves progressively increasing the observation period from two weeks to twelve weeks, allowing us to examine the effects of different temporal windows on the model's performance. This window expansion is implemented in two settings. In one setting, we rearrange the features in the dataset to group them by company, allowing the model to have a full view of company data in its observation window and CNN kernel. In the second setting, we do not group the features by company, and features are arranged by category. Our study reveals that shorter temporal windows are most effective when no feature rearrangement to group per company is in effect. However, the model will utilize longer temporal windows and yield better performance once we introduce the feature rearrangement. To examine the consistency of our findings, we repeated our experiment on two datasets containing the same thirty companies from the Dow Jones Index but with different features in each dataset and consistently observed the above-mentioned patterns. The result is a trading model significantly outperforming global financial services firms such as the Global X Guru by the established Mirae Asset."
36,Extracting the Structure of Press Releases for Predicting Earnings Announcement Returns,2025,Financial language models,16.00,0,1,1,0,0,International Conference on AI in Finance,Yuntao Wu; Ege Mert Akin; Charles Martineau; Vincent Grégoire; Andreas G. Veneris,10.1145/3768292.3770344,2509.24254,https://www.semanticscholar.org/paper/a7d36816ee1910024e2e765eb948cf1436b685b4,a7d36816ee1910024e2e765eb948cf1436b685b4,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,earnings; market; return; returns; stock,bert; finbert,"We examine how textual features in earnings press releases predict stock returns on earnings announcement days. Using over 138,000 press releases from 2005 to 2023, we compare traditional bag-of-words and BERT-based embeddings. We find that press release content (soft information) is as informative as earnings surprise (hard information), with FinBERT yielding the highest predictive power. Combining models enhances the explanatory strength and interpretability of the content of press releases. Stock prices fully reflect the content of press releases at market open. If press releases are leaked, it offers predictive advantage. Topic analysis reveals self-serving bias in managerial narratives. Our framework supports real-time return prediction through the integration of online learning, provides interpretability and reveals the nuanced role of language in price formation."
37,FAITH: A Framework for Assessing Intrinsic Tabular Hallucinations in Finance,2025,"Reports, filings, and risk",15.89,6,1,1,0,0,International Conference on AI in Finance,Meng Zhang; Jiayu Fu; Tanya Warrier; Yuwen Wang; Tianhui Tan; Ke-wei Huang,10.1145/3768292.3770433,2508.05201,https://www.semanticscholar.org/paper/27706a7435ffe9d871c441df4e6c0505fd404cba,27706a7435ffe9d871c441df4e6c0505fd404cba,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,finance; financial; regulatory,dataset; generative ai; llm,"Hallucination remains a critical challenge for deploying Large Language Models (LLMs) in finance. Accurate extraction and precise calculation from tabular data are essential for reliable financial analysis, since even minor numerical errors can undermine decision-making and regulatory compliance. Financial applications have unique requirements, often relying on context-dependent, numerical, and proprietary tabular data that existing hallucination benchmarks rarely capture. In this study, we develop a rigorous and scalable framework for evaluating intrinsic hallucinations in financial LLMs, conceptualized as a context-aware masked span prediction task over real-world financial documents. Our main contributions are: (1) a novel, automated dataset creation paradigm using a masking strategy; (2) a new hallucination evaluation dataset derived from S&P 500 annual reports;1 and (3) a comprehensive evaluation of intrinsic hallucination patterns in state-of-the-art LLMs on financial tabular data. Our work provides a robust methodology for in-house LLM evaluation and serves as a critical step toward building more trustworthy and reliable financial Generative AI systems."
38,Walking a Tightrope – Evaluating Large Language Models in High-Risk Domains,2023,Benchmarks and datasets,15.46,16,1,0,1,0,GENBENCH,Chia-Chien Hung; Wiem Ben Rim; Lindsay Frost; Lars Bruckner; Carolin Lawrence,10.48550/arXiv.2311.14966,2311.14966,https://www.semanticscholar.org/paper/ec23c1a8e326bd55cc3d6bfcb9388d40a442ac5c,ec23c1a8e326bd55cc3d6bfcb9388d40a442ac5c,TRADING_AGENT_FOCUS-8,ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination,risk,chatgpt; instruction; llm; question answering,"High-risk domains pose unique challenges that require language models to provide accurate and safe responses. Despite the great success of large language models (LLMs), such as ChatGPT and its variants, their performance in high-risk domains remains unclear. Our study delves into an in-depth analysis of the performance of instruction-tuned LLMs, focusing on factual accuracy and safety adherence. To comprehensively assess the capabilities of LLMs, we conduct experiments on six NLP datasets including question answering and summarization tasks within two high-risk domains: legal and medical. Further qualitative analysis highlights the existing limitations inherent in current LLMs when evaluating in high-risk domains. This underscores the essential nature of not only improving LLM capabilities but also prioritizing the refinement of domain-specific metrics, and embracing a more human-centric approach to enhance safety and factual reliability. Our findings advance the field toward the concerns of properly evaluating LLMs in high-risk domains, aiming to steer the adaptability of LLMs in fulfilling societal obligations and aligning with forthcoming regulations, such as the EU AI Act."
39,MAEC: A Multimodal Aligned Earnings Conference Call Dataset for Financial Risk Prediction,2020,Benchmarks and datasets,15.43,64,1,0,1,0,International Conference on Information and Knowledge Management,Jiazheng Li; Linyi Yang; Barry Smyth; Ruihai Dong,10.1145/3340531.3412879,,https://www.semanticscholar.org/paper/0ca7033ef57ebb3df51a229bd81d15efe3341382,0ca7033ef57ebb3df51a229bd81d15efe3341382,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,earnings; financial; risk,dataset; natural language processing,"In the area of natural language processing, various financial datasets have informed recent research and analysis including financial news, financial reports, social media, and audio data from earnings calls. We introduce a new, large-scale multi-modal, text-audio paired, earnings-call dataset named MAEC, based on S&P 1500 companies. We describe the main features of MAEC, how it was collected and assembled, paying particular attention to the text-audio alignment process used. We present the approach used in this work as providing a suitable framework for processing similar forms of data in the future. The resulting dataset is more than six times larger than those currently available to the research community and we discuss its potential in terms of current and future research challenges and opportunities. All resources of this work are available at https://github.com/Earnings-Call-Dataset/"
40,LLM-Based Routing in Mixture of Experts: A Novel Framework for Trading,2025,Trading and investment,15.36,5,1,0,1,0,arXiv.org,Kuangcong Liu; Ming-Chih Lo,10.48550/arXiv.2501.09636,2501.09636,https://www.semanticscholar.org/paper/9318a6dfbaaffbb82d9c4606bed75f7008704aca,9318a6dfbaaffbb82d9c4606bed75f7008704aca,TRADING_AGENT_FOCUS-2,Chain-of-Alpha: Unleashing the Power of Large Language Models for Alpha Mining in Quantitative Trading,investment; stock; trading,llm; reasoning,"Recent advances in deep learning and large language models (LLMs) have facilitated the deployment of the mixture-of-experts (MoE) mechanism in the stock investment domain. While these models have demonstrated promising trading performance, they are often unimodal, neglecting the wealth of information available in other modalities, such as textual data. Moreover, the traditional neural network-based router selection mechanism fails to consider contextual and real-world nuances, resulting in suboptimal expert selection. To address these limitations, we propose LLMoE, a novel framework that employs LLMs as the router within the MoE architecture. Specifically, we replace the conventional neural network-based router with LLMs, leveraging their extensive world knowledge and reasoning capabilities to select experts based on historical price data and stock news. This approach provides a more effective and interpretable selection mechanism. Our experiments on multimodal real-world stock datasets demonstrate that LLMoE outperforms state-of-the-art MoE models and other deep neural network approaches. Additionally, the flexible architecture of LLMoE allows for easy adaptation to various downstream tasks."
41,Equilibrium Portfolio Strategies in the Presence of Sentiment Risk and Excess Volatility,2009,Trading and investment,15.35,376,1,0,1,0,,Bernard Dumas; A. Kurshev; Raman Uppal,10.1111/J.1540-6261.2009.01444.X,,https://www.semanticscholar.org/paper/2c7fee52af4172fa82bfa6b48144e2e0ed7553c5,2c7fee52af4172fa82bfa6b48144e2e0ed7553c5,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,portfolio; risk; sentiment; volatility,,
42,Alpha-R1: Alpha Screening with LLM Reasoning via Reinforcement Learning,2025,Trading and investment,15.15,2,1,1,0,0,arXiv.org,Zuoyou Jiang; Li Zhao; Rui Sun; Ruohan Sun; Zhongjian Li; Jing Li; Daxin Jiang; Zuo Bai; Cheng Hua,10.48550/arXiv.2512.23515,2512.23515,https://www.semanticscholar.org/paper/edce9c10e3932d2d2d138a0523bb3e8a6bbe1b6b,edce9c10e3932d2d2d138a0523bb3e8a6bbe1b6b,TRADING_AGENT_FOCUS-2,Chain-of-Alpha: Unleashing the Power of Large Language Models for Alpha Mining in Quantitative Trading,asset; investment; market,benchmark; llm; reasoning,"Signal decay and regime shifts pose recurring challenges for data-driven investment strategies in non-stationary markets. Conventional time-series and machine learning approaches, which rely primarily on historical correlations, often struggle to generalize when the economic environment changes. While large language models (LLMs) offer strong capabilities for processing unstructured information, their potential to support quantitative factor screening through explicit economic reasoning remains underexplored. Existing factor-based methods typically reduce alphas to numerical time series, overlooking the semantic rationale that determines when a factor is economically relevant. We propose Alpha-R1, an 8B-parameter reasoning model trained via reinforcement learning for context-aware alpha screening. Alpha-R1 reasons over factor logic and real-time news to evaluate alpha relevance under changing market conditions, selectively activating or deactivating factors based on contextual consistency. Empirical results across multiple asset pools show that Alpha-R1 consistently outperforms benchmark strategies and exhibits improved robustness to alpha decay. The full implementation and resources are available at https://github.com/FinStep-AI/Alpha-R1."
43,Learning to Conceal Risk: Controllable Multi-turn Red Teaming for LLMs in the Financial Domain,2025,Benchmarks and datasets,15.15,2,1,0,1,0,,Gang Cheng; Haibo Jin; Wenbin Zhang; Haohan Wang; Jun Zhuang,,2509.10546,https://www.semanticscholar.org/paper/f5a7e46026ec9830f81542f7a05c224b7044d1f1,f5a7e46026ec9830f81542f7a05c224b7044d1f1,TRADING_AGENT_FOCUS-11,TradeTrap: Are LLM-based Trading Agents Truly Reliable and Faithful?,finance; financial; regulatory; risk,benchmark,"Large Language Models (LLMs) are increasingly deployed in finance, where unsafe behavior can lead to serious regulatory risks. However, most red-teaming research focuses on overtly harmful content and overlooks attacks that appear legitimate on the surface yet induce regulatory-violating responses. We address this gap by introducing a controllable black-box multi-turn risk-concealed red-teaming framework (CoRT) that progressively conceals surface-level risk while exploiting regulatory-violating behaviors. CoRT contains two key components: (i) a Risk Concealment Attacker (RCA) that generates multi-turn prompts via iterative refinement, and (ii) a Risk Concealment Controller (RCC) that predicts a turn-level Risk Concealment Score (RCS) to steer RCA's follow-up style. We also built a domain-specific benchmark, FinRisk-Bench, with 522 instructions spanning six financial risk categories. Experiments on nine widely used LLMs show that CoRT (RCA) achieves 93.19% average attack success rate (ASR), and CoRT (RCA+RCC) further improves the average ASR to 95.00%. Our code and FinRisk-Bench are available at https://github.com/gcheng128/CoRT."
44,The CLEF-2026 FinMMEval Lab: Multilingual and Multimodal Evaluation of Financial AI Systems,2026,Trading and investment,15.15,2,1,1,0,0,arXiv.org,Zhuohan Xie; R. Elbadry; Fan Zhang; Georgi N. Georgiev; Xueqing Peng; Lingfei Qian; Jimin Huang; D. Dimitrov; Vanshikaa Jani; Yuyang Dai; Jiahui Geng; Yuxia Wang; Ivan Koychev; Veselin Stoyanov; Preslav Nakov,10.48550/arXiv.2602.10886,2602.10886,https://www.semanticscholar.org/paper/d9cfbb4fc90f83c2919b78f2c99eb34065227719,d9cfbb4fc90f83c2919b78f2c99eb34065227719,TRADING_AGENT_FOCUS-3,FinNLP-AgentScen-2024 Shared Task: Financial Challenges in Large Language Models - FinLLMs,financial; market; regulatory,natural language processing; question answering; reasoning,"We present the setup and the tasks of the FinMMEval Lab at CLEF 2026, which introduces the first multilingual and multimodal evaluation framework for financial Large Language Models (LLMs). While recent advances in financial natural language processing have enabled automated analysis of market reports, regulatory documents, and investor communications, existing benchmarks remain largely monolingual, text-only, and limited to narrow subtasks. FinMMEval 2026 addresses this gap by offering three interconnected tasks that span financial understanding, reasoning, and decision-making: Financial Exam Question Answering, Multilingual Financial Question Answering (PolyFiQA), and Financial Decision Making. Together, these tasks provide a comprehensive evaluation suite that measures models'ability to reason, generalize, and act across diverse languages and modalities. The lab aims to promote the development of robust, transparent, and globally inclusive financial AI systems, with datasets and evaluation resources publicly released to support reproducible research."
45,Evaluation and Benchmarking Suite for Financial Large Language Models and Agents,2026,Financial language models,15.10,0,1,1,0,1,arXiv.org,Shengyuan Lin; Kaiwen He; J. Patel; Qinchuan Zhang; Chris H. Q. Ding; James Tang; Keyi Wang; Yupeng Cao; Yan Wang; Kairong Xiao; Vincent Caldeira; M. White; Xiao-Yang Liu Yanglet,10.48550/arXiv.2602.19073,2602.19073,https://www.semanticscholar.org/paper/024c7ff565ae4ae153831f2c6a1beb7b10a54aaf,024c7ff565ae4ae153831f2c6a1beb7b10a54aaf,TRADING_AGENT_FOCUS-14,ECC Analyzer: Extract Trading Signal from Earnings Conference Calls using Large Language Model for Stock Performance Prediction,financial; sec; sentiment; trading,reasoning,"Over the past three years, the financial services industry has witnessed Large Language Models (LLMs) and agents transitioning from the exploration stage to readiness and governance stages. Financial large language models (FinLLMs), such as open FinGPT and proprietary BloombergGPT , have great potential in financial applications, including retrieving real-time data, tutoring, analyzing sentiment of social media, analyzing SEC filings, and agentic trading. However, general-purpose LLMs and agents lack financial expertise and often struggle to handle complex financial reasoning. This paper presents an evaluation and benchmarking suite that covers the lifecycle of FinLLMs and FinAgents. This suite led by SecureFinAI Lab includes an evaluation pipeline and a governance framework collaborating with Linux Foundation and PyTorch Foundation, a FinLLM Leaderboard with HuggingFace, an AgentOps framework with Red Hat, and a documentation website with Rensselear Center of Open Source. Our collaborative development evolves through three stages: FinLLM Exploration (2023), FinLLM Readiness (2024), and FinAI Governance (2025). The proposed suite serves as an open platform that enables researchers and practitioners to perform both quantitative and qualitative analysis of different FinLLMs and FinAgents, fostering a more robust and reliable FinAI ecosystem."
46,Application of Natural Language Processing in Financial Risk Detection,2024,"Reports, filings, and risk",15.04,20,1,0,1,0,Financial Engineering and Risk Management,Liyang Wang; Yu Cheng; Ao Xiang; Jingyu Zhang; Haowei Yang,10.23977/ferm.2024.070401,2406.09765,https://www.semanticscholar.org/paper/8a30b930a3ada197ded149b19e81be33f12403aa,8a30b930a3ada197ded149b19e81be33f12403aa,TRADING_AGENT_FOCUS-10,To Trade or Not to Trade: An Agentic Approach to Estimating Market Risk Improves Trading Decisions,financial; risk,natural language processing; text mining,"This paper explores the application of Natural Language Processing (NLP) in financial risk detection. By constructing an NLP-based financial risk detection model, this study aims to identify and predict potential risks in financial documents and communications. First, the fundamental concepts of NLP and its theoretical foundation, including text mining methods, NLP model design principles, and machine learning algorithms, are introduced. Second, the process of text data preprocessing and feature extraction is described. Finally, the effectiveness and predictive performance of the model are validated through empirical research. The results show that the NLP-based financial risk detection model performs excellently in risk identification and prediction, providing effective risk management tools for financial institutions. This study offers valuable references for the field of financial risk management, utilizing advanced NLP techniques to improve the accuracy and efficiency of financial risk detection."
47,FinAudio: A Benchmark for Audio Large Language Models in Financial Applications,2025,Trading and investment,14.60,4,1,1,0,0,arXiv.org,Yupeng Cao; Haohang Li; Yangyang Yu; Shashidhar Reddy Javaji; Yueru He; Jimin Huang; Zining Zhu; Qianqian Xie; Xiao-Yang Liu; K. Subbalakshmi; Meikang Qiu; Sophia Ananiadou; Jian-Yun Nie,10.48550/arXiv.2503.20990,2503.20990,https://www.semanticscholar.org/paper/72a42763889b58cdffee261888e89eb4b544ed09,72a42763889b58cdffee261888e89eb4b544ed09,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,earnings; financial; investment,benchmark; dataset,"Audio Large Language Models (AudioLLMs) have received widespread attention and have significantly improved performance on audio tasks such as conversation, audio understanding, and automatic speech recognition (ASR). Despite these advancements, there is an absence of a benchmark for assessing AudioLLMs in financial scenarios, where audio data, such as earnings conference calls and CEO speeches, are crucial resources for financial analysis and investment decisions. In this paper, we introduce \textsc{FinAudio}, the first benchmark designed to evaluate the capacity of AudioLLMs in the financial domain. We first define three tasks based on the unique characteristics of the financial domain: 1) ASR for short financial audio, 2) ASR for long financial audio, and 3) summarization of long financial audio. Then, we curate two short and two long audio datasets, respectively, and develop a novel dataset for financial audio summarization, comprising the \textsc{FinAudio} benchmark. Then, we evaluate seven prevalent AudioLLMs on \textsc{FinAudio}. Our evaluation reveals the limitations of existing AudioLLMs in the financial domain and offers insights for improving AudioLLMs. All datasets and codes will be released."
48,FinTrust: A Comprehensive Benchmark of Trustworthiness Evaluation in Finance Domain,2025,"Reports, filings, and risk",14.49,6,1,0,1,0,Conference on Empirical Methods in Natural Language Processing,Tiansheng Hu; Tongyan Hu; Liuyang Bai; Yilun Zhao; Arman Cohan; Chen Zhao,10.18653/v1/2025.emnlp-main.512,2510.15232,https://www.semanticscholar.org/paper/06271547d67bc15ab88c02eebb11b323640ce6c1,06271547d67bc15ab88c02eebb11b323640ce6c1,TRADING_AGENT_FOCUS-11,TradeTrap: Are LLM-based Trading Agents Truly Reliable and Faithful?,disclosure; finance; risk,benchmark,"Recent LLMs have demonstrated promising ability in solving finance related problems. However, applying LLMs in real-world finance application remains challenging due to its high risk and high stakes property. This paper introduces FinTrust, a comprehensive benchmark specifically designed for evaluating the trustworthiness of LLMs in finance applications. Our benchmark focuses on a wide range of alignment issues based on practical context and features fine-grained tasks for each dimension of trustworthiness evaluation. We assess eleven LLMs on FinTrust and find that proprietary models like o4-mini outperforms in most tasks such as safety while open-source models like DeepSeek-V3 have advantage in specific areas like industry-level fairness. For challenging task like fiduciary alignment and disclosure, all LLMs fall short, showing a significant gap in legal awareness. We believe that FinTrust can be a valuable benchmark for LLMs'trustworthiness evaluation in finance domain."
49,2024. Fincon: A synthesized llm multi-agent system with conceptual verbal reinforcement for enhanced financial decision making,,Financial agents,14.10,,2,0,2,1,Preprint,,,,,,TRADING_AGENT_FOCUS-13; TRADING_AGENT_FOCUS-8,ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination; Toward Expert Investment Teams:A Multi-Agent LLM System with Fine-Grained Trading Tasks,financial,agent; llm,
50,"Multimodal Multi-Speaker Merger & Acquisition Financial Modeling: A New Task, Dataset, and Neural Baselines",2021,Trading and investment,13.86,16,1,0,1,0,Annual Meeting of the Association for Computational Linguistics,Ramit Sawhney; Mihir Goyal; Prakhar Goel; Puneet Mathur; R. Shah,10.18653/v1/2021.acl-long.526,,https://www.semanticscholar.org/paper/15322b1ed9e8c062b9077a2bc48cd965f8d41d72,15322b1ed9e8c062b9077a2bc48cd965f8d41d72,TRADING_AGENT_FOCUS-7,ECC Analyzer: Extracting Trading Signal from Earnings Conference Calls using Large Language Model for Stock Volatility Prediction,financial; risk,benchmark; bert; dataset,"Risk prediction is an essential task in financial markets. Merger and Acquisition (M&A) calls provide key insights into the claims made by company executives about the restructuring of the financial firms. Extracting vocal and textual cues from M&A calls can help model the risk associated with such financial activities. To aid the analysis of M&A calls, we curate a dataset of conference call transcripts and their corresponding audio recordings for the time period ranging from 2016 to 2020. We introduce M3ANet, a baseline architecture that takes advantage of the multimodal multi-speaker input to forecast the financial risk associated with the M&A calls. Empirical results prove that the task is challenging, with the pro-posed architecture performing marginally better than strong BERT-based baselines. We release the M3A dataset and benchmark models to motivate future research on this challenging problem domain."
51,"Agentar-Fin-R1: Enhancing Financial Intelligence through Domain Expertise, Training Efficiency, and Advanced Reasoning",2025,Financial agents,13.80,4,1,1,0,0,arXiv.org,Yanjun Zheng; Xiyang Du; Longfei Liao; Xiaoke Zhao; Zhaowen Zhou; Jingze Song; Bo Zhang; Jiawei Liu; Xiang Qi; Zhe Li; Zhiqiang Zhang; Wei Wang; Peng Zhang,10.48550/arXiv.2507.16802,2507.16802,https://www.semanticscholar.org/paper/8f7bf1352362e4cac6e2e7f1e3c2e4fa48c1ddbe,8f7bf1352362e4cac6e2e7f1e3c2e4fa48c1ddbe,TRADING_AGENT_FOCUS-3,FinNLP-AgentScen-2024 Shared Task: Financial Challenges in Large Language Models - FinLLMs,financial,agent; benchmark; foundation model; reasoning,"Large Language Models (LLMs) exhibit considerable promise in financial applications; however, prevailing models frequently demonstrate limitations when confronted with scenarios that necessitate sophisticated reasoning capabilities, stringent trustworthiness criteria, and efficient adaptation to domain-specific requirements. We introduce the Agentar-Fin-R1 series of financial large language models (8B and 32B parameters), specifically engineered based on the Qwen3 foundation model to enhance reasoning capabilities, reliability, and domain specialization for financial applications. Our optimization approach integrates a high-quality, systematic financial task label system with a comprehensive multi-layered trustworthiness assurance framework. This framework encompasses high-quality trustworthy knowledge engineering, multi-agent trustworthy data synthesis, and rigorous data validation governance. Through label-guided automated difficulty-aware optimization, tow-stage training pipeline, and dynamic attribution systems, we achieve substantial improvements in training efficiency. Our models undergo comprehensive evaluation on mainstream financial benchmarks including Fineva, FinEval, and FinanceIQ, as well as general reasoning datasets such as MATH-500 and GPQA-diamond. To thoroughly assess real-world deployment capabilities, we innovatively propose the Finova evaluation benchmark, which focuses on agent-level financial reasoning and compliance verification. Experimental results demonstrate that Agentar-Fin-R1 not only achieves state-of-the-art performance on financial tasks but also exhibits exceptional general reasoning capabilities, validating its effectiveness as a trustworthy solution for high-stakes financial applications. The Finova bench is available at https://github.com/antgroup/Finova."
