rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
28,FiNER: Financial Numeric Entity Recognition for XBRL Tagging,2022,"Reports, filings, and risk",17.25,93,1,0,1,1,Annual Meeting of the Association for Computational Linguistics,Lefteris Loukas; Manos Fergadiotis; Ilias Chalkidis; Eirini Spyropoulou; Prodromos Malakasiotis; Ion Androutsopoulos; G. Paliouras,10.18653/v1/2022.acl-long.303,2203.06482,https://www.semanticscholar.org/paper/c11b6653a4af4ab030ff91d3183f090694115b07,c11b6653a4af4ab030ff91d3183f090694115b07,REPORT_ANALYSIS_FOCUS-16,HiFi-KPI: A Dataset for Hierarchical KPI Extraction from Earnings Filings,financial; sec; xbrl,bert; dataset,"Publicly traded companies are required to submit periodic reports with eXtensive Business Reporting Language (XBRL) word-level tags. Manually tagging the reports is tedious and costly. We, therefore, introduce XBRL tagging as a new entity extraction task for the financial domain and release FiNER-139, a dataset of 1.1M sentences with gold XBRL tags. Unlike typical entity extraction datasets, FiNER-139 uses a much larger label set of 139 entity types. Most annotated tokens are numeric, with the correct tag per token depending mostly on context, rather than the token itself. We show that subword fragmentation of numeric expressions harms BERT’s performance, allowing word-level BILSTMs to perform better. To improve BERT’s performance, we propose two simple and effective solutions that replace numeric expressions with pseudo-tokens reflecting original token shapes and numeric magnitudes. We also experiment with FIN-BERT, an existing BERT model for the financial domain, and release our own BERT (SEC-BERT), pre-trained on financial filings, which performs best. Through data and error analysis, we finally identify possible limitations to inspire future work on XBRL tagging."
29,Resolving the Robustness-Precision Trade-off in Financial RAG through Hybrid Document-Routed Retrieval,2026,Benchmarks and datasets,16.96,5,1,0,1,0,,Zhiyuan Cheng; Long-Hai Lai; Yue Liu,,2603.26815,https://www.semanticscholar.org/paper/cdf423abd65ddf5c174e97cbf750c0679a5c0736,cdf423abd65ddf5c174e97cbf750c0679a5c0736,REPORT_ANALYSIS_FOCUS-1,"Adaptive Query Routing: A Tier-Based Framework for Hybrid Retrieval Across Financial, Legal, and Medical Documents",financial; regulatory,benchmark; llm; question answering; rag; retrieval,"Retrieval-Augmented Generation (RAG) systems for financial document question answering typically follow a chunk-based paradigm: documents are split into fragments, embedded into vector space, and retrieved via similarity search. While effective in general settings, this approach suffers from cross-document chunk confusion in structurally homogeneous corpora such as regulatory filings. Semantic File Routing (SFR), which uses LLM structured output to route queries to whole documents, reduces catastrophic failures but sacrifices the precision of targeted chunk retrieval. We identify this robustness-precision trade-off through controlled evaluation on the FinDER benchmark (1,500 queries across five groups): SFR achieves higher average scores (6.45 vs. 6.02) and fewer failures (10.3% vs. 22.5%), while chunk-based retrieval (CBR) yields more perfect answers (13.8% vs. 8.5%). To resolve this trade-off, we propose Hybrid Document-Routed Retrieval (HDRR), a two-stage architecture that uses SFR as a document filter followed by chunk-based retrieval scoped to the identified document(s). HDRR eliminates cross-document confusion while preserving targeted chunk precision. Experimental results demonstrate that HDRR achieves the best performance on every metric: an average score of 7.54 (25.2% above CBR, 16.9% above SFR), a failure rate of only 6.4%, a correctness rate of 67.7% (+18.7 pp over CBR), and a perfect-answer rate of 20.1% (+6.3 pp over CBR, +11.6 pp over SFR). HDRR resolves the trade-off by simultaneously achieving the lowest failure rate and the highest precision across all five experimental groups."
30,HybridRAG: Integrating Knowledge Graphs and Vector Retrieval Augmented Generation for Efficient Information Extraction,2024,Other relevant work,16.91,179,1,0,1,0,International Conference on AI in Finance,Bhaskarjit Sarmah; Dhagash Mehta; Benika Hall; R. Rao; S. Patel; Stefano Pasquali,10.1145/3677052.3698671,2408.04948,https://www.semanticscholar.org/paper/9af8bccf3e42996cbb198a6ceccafa2a084689f6,9af8bccf3e42996cbb198a6ceccafa2a084689f6,REPORT_ANALYSIS_FOCUS-4,Hierarchical Retrieval with Evidence Curation for Open-Domain Financial Question Answering on Standardized Documents,earnings; financial,rag; retrieval,"Extraction and interpretation of intricate information from unstructured text data arising in financial applications, such as earnings call transcripts, present substantial challenges to large language models (LLMs) even using the current best practices to use Retrieval Augmented Generation (RAG) (referred to as VectorRAG techniques which utilize vector databases for information retrieval) due to challenges such as domain specific terminology and complex formats of the documents. We introduce a novel approach based on a combination, called HybridRAG, of the Knowledge Graphs (KGs) based RAG techniques (called GraphRAG) and VectorRAG techniques to enhance question-answer (Q&A) systems for information extraction from financial documents that is shown to be capable of generating accurate and contextually relevant answers. Using experiments on a set of financial earning call transcripts documents which come in the form of Q&A format, and hence provide a natural set of pairs of ground-truth Q&As, we show that HybridRAG which retrieves context from both vector database and KG outperforms both traditional VectorRAG and GraphRAG individually when evaluated at both the retrieval and generation stages in terms of retrieval accuracy and answer generation. The proposed technique has applications beyond the financial domain."
31,Fad or future? Automated analysis of financial text and its implications for corporate reporting,2019,Other relevant work,16.63,103,1,0,1,0,Accounting and Business Research,Craig M. Lewis; S. Young,10.1080/00014788.2019.1611730,,https://www.semanticscholar.org/paper/d0df2a212ce005952fd8becd58d9103da2db5260,d0df2a212ce005952fd8becd58d9103da2db5260,REPORT_ANALYSIS_FOCUS-16,HiFi-KPI: A Dataset for Hierarchical KPI Extraction from Earnings Filings,accounting; corporate; finance; financial; regulation,natural language processing,"This paper describes the current state of natural language processing (NLP) as it applies to corporate reporting. We document dramatic increases in the quantity of verbal content that is an integral part of company reporting packages, as well as the evolution of text analytic approaches being employed to analyse this content. We provide intuitive descriptions of the leading analytic approaches applied in the academic accounting and finance literatures. This discussion includes key word searches and counts, attribute dictionaries, naïve Bayesian classification, cosine similarity, and latent Dirichlet allocation. We also discuss how increasing interest in NLP processing of the corporate reporting package could and should influence financial reporting regulation and note that textual analysis is currently more of an afterthought, if it is even considered. Opportunities for improving the usefulness of NLP processing are discussed, as well as possible impediments."
32,FAITH: A Framework for Assessing Intrinsic Tabular Hallucinations in Finance,2025,"Reports, filings, and risk",16.49,6,1,0,1,0,International Conference on AI in Finance,Meng Zhang; Jiayu Fu; Tanya Warrier; Yuwen Wang; Tianhui Tan; Ke-wei Huang,10.1145/3768292.3770433,2508.05201,https://www.semanticscholar.org/paper/27706a7435ffe9d871c441df4e6c0505fd404cba,27706a7435ffe9d871c441df4e6c0505fd404cba,REPORT_ANALYSIS_FOCUS-15,FinReasoning: A Hierarchical Benchmark for Reliable Financial Research Reporting,finance; financial; regulatory,dataset; generative ai; llm,"Hallucination remains a critical challenge for deploying Large Language Models (LLMs) in finance. Accurate extraction and precise calculation from tabular data are essential for reliable financial analysis, since even minor numerical errors can undermine decision-making and regulatory compliance. Financial applications have unique requirements, often relying on context-dependent, numerical, and proprietary tabular data that existing hallucination benchmarks rarely capture. In this study, we develop a rigorous and scalable framework for evaluating intrinsic hallucinations in financial LLMs, conceptualized as a context-aware masked span prediction task over real-world financial documents. Our main contributions are: (1) a novel, automated dataset creation paradigm using a masking strategy; (2) a new hallucination evaluation dataset derived from S&P 500 annual reports;1 and (3) a comprehensive evaluation of intrinsic hallucination patterns in state-of-the-art LLMs on financial tabular data. Our work provides a robust methodology for in-house LLM evaluation and serves as a critical step toward building more trustworthy and reliable financial Generative AI systems."
33,Evaluating Company-specific Biases in Financial Sentiment Analysis using Large Language Models,2024,Trading and investment,16.40,3,1,0,1,0,BigData Congress [Services Society],Kei Nakagawa; Masanori Hirano; Yugo Fujimoto,10.1109/BigData62323.2024.10826008,2411.00420,https://www.semanticscholar.org/paper/c69afb7b405dd96d6f38b185269a2e5f32a2ec8c,c69afb7b405dd96d6f38b185269a2e5f32a2ec8c,REPORT_ANALYSIS_FOCUS-5,Evaluating Large Language Models (LLMs) in Financial NLP: A Comparative Study on Financial Report Analysis,corporate; financial; sentiment; stock,llm; prompt,"This study aims to evaluate the sentiment of financial texts using large language models (LLMs) and to empirically determine whether LLMs exhibit company-specific biases in sentiment analysis. Specifically, we examine the impact of general knowledge about firms on the sentiment measurement of texts by LLMs. Firstly, we compare the sentiment scores of financial texts by LLMs when the company name is explicitly included in the prompt versus when it is not. We define and quantify companyspecific bias as the difference between these scores. Next, we construct an economic model to theoretically evaluate the impact of sentiment bias on investor behavior. This model helps us understand how biased LLM investments, when widespread, can distort stock prices. This implies the potential impact on stock prices if investments driven by biased LLMs become dominant in the future. Finally, we conduct an empirical analysis using Japanese financial text data to examine the relationship between firm-specific sentiment bias, corporate characteristics, and stock performance."
34,AI-Driven Financial Market Intelligence: Focuses on Leveraging Advanced AI to Understand and Interpret Complex Financial News and Market Data,2026,Trading and investment,16.40,0,1,1,0,0,2026 6th International Conference on Expert Clouds and Applications (ICOECA),Abhishek Kumar; Sumita Gupta; Rohit Mukherjee; S. Gambhir; Saru Dhir,10.1109/ICOECA68095.2026.11485508,,https://www.semanticscholar.org/paper/4903f95cc950deb035713a573b2a5028ea641525,4903f95cc950deb035713a573b2a5028ea641525,REPORT_ANALYSIS_FOCUS-5,Evaluating Large Language Models (LLMs) in Financial NLP: A Comparative Study on Financial Report Analysis,financial; market; risk; sec; sentiment; trading,retrieval,"This work describes a computer system which uses smart language processing and an organized data search to analyse better all the financial information which makes the market insights easier and faster to understand. For market actors, the constantly expanding mass of unstructured data from SEC filings, news, and more forms a massive bottleneck. The time required to analyse these documents proves costly, and investigative insights leak through the cracks when traditional methods fail to integrate these data sources. The authors propose a retrieval-augmented language parsing approach to parse hundreds of pages of documentation into short, expert-anchored summaries. By spotting patterns both in measurements and in text, the model finds events, sentiment, and risk indicators relevant for trading. Most interestingly, the authors keep the model like its human interpretable counterparts by pulling evidence for what a prediction is based on."
35,EDGAR-CORPUS: Billions of Tokens Make The World Go Round,2021,"Reports, filings, and risk",16.31,44,2,0,2,0,ECONLP,Lefteris Loukas; Manos Fergadiotis; Ion Androutsopoulos; Prodromos Malakasiotis,10.18653/v1/2021.econlp-1.2,2109.14394,https://www.semanticscholar.org/paper/00b2de0153e32de9b86da772ad5cdc2b0cac1002,00b2de0153e32de9b86da772ad5cdc2b0cac1002,REPORT_ANALYSIS_FOCUS-8; REPORT_ANALYSIS_FOCUS-16,EDINET-Bench: Evaluating LLMs on Complex Financial Tasks using Japanese Financial Statements; HiFi-KPI: A Dataset for Hierarchical KPI Extraction from Earnings Filings,edgar; financial,,"We release EDGAR-CORPUS, a novel corpus comprising annual reports from all the publicly traded companies in the US spanning a period of more than 25 years. To the best of our knowledge, EDGAR-CORPUS is the largest financial NLP corpus available to date. All the reports are downloaded, split into their corresponding items (sections), and provided in a clean, easy-to-use JSON format. We use EDGAR-CORPUS to train and release EDGAR-W2V, which are WORD2VEC embeddings for the financial domain. We employ these embeddings in a battery of financial NLP tasks and showcase their superiority over generic GloVe embeddings and other existing financial word embeddings. We also open-source EDGAR-CRAWLER, a toolkit that facilitates downloading and extracting future annual reports."
36,"Can AI Read Like a Financial Analyst? A Financial Touchstone for Frontier Language Models Such as Gemini 2.5 Pro, o3, and Grok 4 on Long-Context Annual Report Comprehension",2025,"Reports, filings, and risk",16.20,4,1,0,1,0,International Conference on AI in Finance,J. Spörer,10.1145/3768292.3770417,,https://www.semanticscholar.org/paper/83dfbf091f5df56635c7f756e6440c3fe6411b23,83dfbf091f5df56635c7f756e6440c3fe6411b23,REPORT_ANALYSIS_FOCUS-15,FinReasoning: A Hierarchical Benchmark for Reliable Financial Research Reporting,analyst; annual report; financial,benchmark; reasoning; retrieval,"Comprehending long, dense annual reports is a critical task for financial analysts that is ripe for AI automation, yet model reliability remains a key concern. To address this, we introduce Financial Touchstone—a new, large-scale benchmark with 2,878 question-context-answer triplets across 480 international annual reports, guaranteed to be unseen by the models we evaluate. We test eleven frontier language models from leading labs, including reasoning-capable models like Google’s Gemini 2.5 Pro, Anthropic’s Claude Opus, OpenAI’s o3, and xAI’s Grok 4. Our analysis reveals that while reasoning models achieve high accuracy—with Gemini 2.5 Pro reaching 91.6% and hallucination rates as low as 3.2%—the primary bottleneck is not the models’ comprehension but the initial information retrieval step. Model accuracy plummets to 0.2% when the provided context is insufficient. This work demonstrates that future progress in automated financial analysis hinges more on solving the challenge of targeted information retrieval in complex documents than on incremental improvements in model reasoning alone."
37,FinMR: A Knowledge-Intensive Multimodal Benchmark for Advanced Financial Reasoning,2025,Benchmarks and datasets,16.20,4,1,0,1,0,International Conference on AI in Finance,Shuangyan Deng; Haizhou Peng; Jiachen Xu; Rui Mao; C. Giurcăneanu; Jiamou Liu,10.1145/3768292.3770365,2510.07852,https://www.semanticscholar.org/paper/d36e71abf87dda974da1a7a01d1083873370e6bf,d36e71abf87dda974da1a7a01d1083873370e6bf,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",analyst; finance; financial,benchmark; dataset; reasoning,"Multimodal Large Language Models (MLLMs) have made substantial progress in recent years. However, their rigorous evaluation within specialized domains like finance is hindered by the absence of datasets characterized by professional-level knowledge intensity, detailed annotations, and advanced reasoning complexity. To address this critical gap, we introduce FinMR, a high-quality, knowledge-intensive multimodal dataset explicitly designed to evaluate expert-level financial reasoning capabilities at a professional analyst’s standard. FinMR comprises over 3,200 meticulously curated and expertly annotated question-answer pairs across 15 diverse financial topics, ensuring broad domain diversity and integrating sophisticated mathematical reasoning, advanced financial knowledge, and nuanced visual interpretation tasks across multiple image types. Through comprehensive benchmarking with leading closed-source and open-source MLLMs, we highlight significant performance disparities between these models and professional financial analysts, uncovering key areas for model advancement, such as precise image analysis, accurate application of complex financial formulas, and deeper contextual financial understanding. By providing richly varied visual content and thorough explanatory annotations, FinMR establishes itself as an essential benchmark tool for assessing and advancing multimodal financial reasoning toward professional analyst-level competence. Our code and data can be found at https://FinMR/Code&Data."
38,MAFA: A multi-agent framework for annotation,2025,Financial agents,16.20,4,1,1,0,0,arXiv.org,Mahmood Hegazy; Aaron Rodrigues; Azzam Naeem,10.48550/arXiv.2505.13668,2505.13668,https://www.semanticscholar.org/paper/c3fa76fb25cf3695fc1a3eb0894ad105b1ac0465,c3fa76fb25cf3695fc1a3eb0894ad105b1ac0465,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,bank; banking,agent; benchmark; dataset; reasoning; retrieval,"Modern consumer banking applications require accurate and efficient retrieval of information in response to user queries. Mapping user utterances to the most relevant Frequently Asked Questions (FAQs) is a crucial component of these systems. Traditional approaches often rely on a single model or technique, which may not capture the nuances of diverse user inquiries. In this paper, we introduce a multi-agent framework for FAQ annotation that combines multiple specialized agents with different approaches and a judge agent that reranks candidates to produce optimal results. Our agents utilize a structured reasoning approach inspired by Attentive Reasoning Queries (ARQs), which guides them through systematic reasoning steps using targeted, task-specific JSON queries. Our framework features a few-shot example strategy, where each agent receives different few-shots, enhancing ensemble diversity and coverage of the query space. We evaluate our framework on a real-world major bank dataset as well as public benchmark datasets (LCQMC and FiQA), demonstrating significant improvements over single-agent approaches across multiple metrics, including a 14% increase in Top-1 accuracy, an 18% increase in Top-5 accuracy, and a 12% improvement in Mean Reciprocal Rank on our dataset, and similar gains on public benchmarks when compared with traditional and single-agent annotation techniques. Our framework is particularly effective at handling ambiguous queries, making it well-suited for deployment in production banking applications while showing strong generalization capabilities across different domains and languages."
39,FinQAPT: Empowering Financial Decisions with End-to-End LLM-driven Question Answering Pipeline,2024,Benchmarks and datasets,16.06,18,1,0,1,1,International Conference on AI in Finance,Kuldeep Singh; Simerjot Kaur; Charese H. Smiley,10.1145/3677052.3698682,2410.13959,https://www.semanticscholar.org/paper/6a28f57508045ce7a9dc65c598c7a134d492bda0,6a28f57508045ce7a9dc65c598c7a134d492bda0,REPORT_ANALYSIS_FOCUS-2,Document-Level Numerical Reasoning across Single and Multiple Tables in Financial Reports,financial,dataset; llm; question answering,"Financial decision-making hinges on the analysis of relevant information embedded in the enormous volume of documents in the financial domain. To address this challenge, we developed FinQAPT, an end-to-end pipeline that streamlines the identification of relevant financial reports based on a query, extracts pertinent context, and leverages Large Language Models (LLMs) to perform downstream tasks. To evaluate the pipeline, we experimented with various techniques to optimize the performance of each module using the FinQA dataset. We introduced a novel clustering-based negative sampling technique to enhance context extraction and a novel prompting method called Dynamic N-shot Prompting to boost the numerical question-answering capabilities of LLMs. At the module level, we achieved state-of-the-art accuracy on FinQA, attaining an accuracy of 80.6%. However, at the pipeline level, we observed decreased performance due to challenges in extracting relevant context from financial reports. We conducted a detailed error analysis of each module and the end-to-end pipeline, pinpointing specific challenges that must be addressed to develop a robust solution for handling complex financial tasks."
40,Good debt or bad debt: Detecting semantic orientations in economic texts,2013,Other relevant work,15.84,657,1,0,1,0,J. Assoc. Inf. Sci. Technol.,P. Malo; Ankur Sinha; P. Korhonen; J. Wallenius; P. Takala,10.1002/asi.23062,1307.5336,https://www.semanticscholar.org/paper/4211bff1388da30a3b7dfd35d6aef2032900ca5c,4211bff1388da30a3b7dfd35d6aef2032900ca5c,REPORT_ANALYSIS_FOCUS-2,Document-Level Numerical Reasoning across Single and Multiple Tables in Financial Reports,bank; finance; financial; sentiment,,"The use of robo‐readers to analyze news texts is an emerging technology trend in computational finance. Recent research has developed sophisticated financial polarity lexicons for investigating how financial sentiments relate to future company performance. However, based on experience from fields that commonly analyze sentiment, it is well known that the overall semantic orientation of a sentence may differ from that of individual words. This article investigates how semantic orientations can be better detected in financial and economic news by accommodating the overall phrase‐structure information and domain‐specific use of language. Our three main contributions are the following: (a) a human‐annotated finance phrase bank that can be used for training and evaluating alternative models; (b) a technique to enhance financial lexicons with attributes that help to identify expected direction of events that affect sentiment; and (c) a linearized phrase‐structure model for detecting contextual semantic orientations in economic texts. The relevance of the newly added lexicon features and the benefit of using the proposed learning algorithm are demonstrated in a comparative study against general sentiment models as well as the popular word frequency models used in recent financial studies. The proposed framework is parsimonious and avoids the explosion in feature space caused by the use of conventional n‐gram features."
41,Improving Retrieval for RAG based Question Answering Models on Financial Documents,2024,Benchmarks and datasets,15.65,66,1,0,1,0,arXiv.org,Spurthi Setty; Katherine Jijo; Eden Chung; Natan Vidra,10.48550/arXiv.2404.07221,2404.07221,https://www.semanticscholar.org/paper/81b6398fb61cced922b584cbda7bccf6a5ded5d9,81b6398fb61cced922b584cbda7bccf6a5ded5d9,REPORT_ANALYSIS_FOCUS-13,Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,financial,question answering; rag; retrieval,"The effectiveness of Large Language Models (LLMs) in generating accurate responses relies heavily on the quality of input provided, particularly when employing Retrieval Augmented Generation (RAG) techniques. RAG enhances LLMs by sourcing the most relevant text chunk(s) to base queries upon. Despite the significant advancements in LLMs' response quality in recent years, users may still encounter inaccuracies or irrelevant answers; these issues often stem from suboptimal text chunk retrieval by RAG rather than the inherent capabilities of LLMs. To augment the efficacy of LLMs, it is crucial to refine the RAG process. This paper explores the existing constraints of RAG pipelines and introduces methodologies for enhancing text retrieval. It delves into strategies such as sophisticated chunking techniques, query expansion, the incorporation of metadata annotations, the application of re-ranking algorithms, and the fine-tuning of embedding algorithms. Implementing these approaches can substantially improve the retrieval quality, thereby elevating the overall performance and reliability of LLMs in processing and responding to queries."
42,A Picture is Worth a Thousand Words? An Empirical Study of Aggregation Strategies for Visual Financial Document Retrieval,2026,Benchmarks and datasets,15.40,0,2,2,0,0,,Ho Hung Lim; Yi Yang,,2605.14581,https://www.semanticscholar.org/paper/6ad3bc43df62aad6c60e5f7109a1a1921c39a227,6ad3bc43df62aad6c60e5f7109a1a1921c39a227,REPORT_ANALYSIS_FOCUS-10; REPORT_ANALYSIS_FOCUS-13,Metadata-Driven Retrieval-Augmented Generation for Financial Question Answering; Optimizing Retrieval Strategies for Financial Question Answering Documents in Retrieval-Augmented Generation Systems,financial,benchmark; rag; retrieval,"Visual RAG has offered an alternative to traditional RAG. It treats documents as images and uses vision encoders to obtain vision patch tokens. However, hundreds of patch tokens per document create retrieval and storage challenges in a vector database. Practical deployment requires aggregating them into a single vector. This raises a critical question: does single-vector aggregation lose key information in financial documents? We develop a diagnostic benchmark using financial documents where changes in single digits can lead to significant semantic shifts. Our experiments show that single-vector aggregation collapses different documents with almost identical vectors. Metrics show that the patch level detects semantic changes, and confirm that aggregation obscures these details. We identify global texture dominance as the root cause. Our findings are consistent across model scales, retrieval-optimized embeddings, and multiple mitigation strategies, highlighting significant risks for single-vector visual document retrieval in financial applications."
43,Fin-Rag A Rag System for Financial Documents,2025,Other relevant work,15.36,5,1,0,1,0,International Journal of Innovative Science and Research Technology,K. E. Kannammal; Mr. Anirudh R K; Kuzhali Tamizhiniyal P; Ganishkar G; Adrinath C,10.38124/ijisrt/25apr1147,,https://www.semanticscholar.org/paper/6ac2a38111550231bbd11815b3cae80230403e40,6ac2a38111550231bbd11815b3cae80230403e40,REPORT_ANALYSIS_FOCUS-3,MultiFinRAG: An Optimized Multimodal Retrieval-Augmented Generation Framework for Financial Question Answering,corporate; finance; financial,rag; retrieval,"Fin-RAG (Financial Retrieval-Augmented Generation) is an AI-powered chatbot system designed to simplify and
accelerate financial data retrieval. Built on Retrieval-Augmented Generation (RAG), it enables natural language querying
of financial documents, delivering accurate and context-aware responses in real time. The system supports both text-based
and image-based documents, utilizing advanced NLP and image recognition capabilities. Users can extract key insights from
balance sheets, profit and loss statements, and scanned invoices effortlessly. Fin-RAG leverages domain-specific embeddings
via Hugging Face’s Inference API for precise and relevant search results. Key features include real-time insights, automated
reporting, semantic search, and multimodal document analysis. Scalable and compliant, Fin-RAG improves financial
decision-making efficiency. It is ideal for auditing, corporate finance, and strategic analysis."
44,VisFinEval: A Scenario-Driven Chinese Multimodal Benchmark for Holistic Financial Understanding,2025,Benchmarks and datasets,15.36,5,1,0,1,0,Conference on Empirical Methods in Natural Language Processing,Zhaowei Liu; Xin Guo; Haotian Xia; Lingfeng Zeng; Fangqi Lou; Jinyi Niu; Mengping Li; Qi Qi; Jiahuan Li; Wei Zhang; Yinglong Wang; Weige Cai; Weining Shen; Liwen Zhang,10.48550/arXiv.2508.09641,2508.09641,https://www.semanticscholar.org/paper/c6ff2f8672c5bb68a7a0732e707ff294d029d275,c6ff2f8672c5bb68a7a0732e707ff294d029d275,REPORT_ANALYSIS_FOCUS-12,"UniFinEval: Towards Unified Evaluation of Financial Multimodal Models across Text, Images and Videos",asset; financial; risk,benchmark; reasoning,"Multimodal large language models (MLLMs) hold great promise for automating complex financial analysis. To comprehensively evaluate their capabilities, we introduce VisFinEval, the first large-scale Chinese benchmark that spans the full front-middle-back office lifecycle of financial tasks. VisFinEval comprises 15,848 annotated question-answer pairs drawn from eight common financial image modalities (e.g., K-line charts, financial statements, official seals), organized into three hierarchical scenario depths: Financial Knowledge&Data Analysis, Financial Analysis&Decision Support, and Financial Risk Control&Asset Optimization. We evaluate 21 state-of-the-art MLLMs in a zero-shot setting. The top model, Qwen-VL-max, achieves an overall accuracy of 76.3%, outperforming non-expert humans but trailing financial experts by over 14 percentage points. Our error analysis uncovers six recurring failure modes-including cross-modal misalignment, hallucinations, and lapses in business-process reasoning-that highlight critical avenues for future research. VisFinEval aims to accelerate the development of robust, domain-tailored MLLMs capable of seamlessly integrating textual and visual financial information. The data and the code are available at https://github.com/SUFE-AIFLM-Lab/VisFinEval."
45,Automating Financial Statement Audits with Large Language Models,2025,Benchmarks and datasets,15.30,4,1,0,1,1,arXiv.org,Rushi Wang; Jiateng Liu; Weijie Zhao; Shenglan Li; Denghui Zhang,10.48550/arXiv.2506.17282,2506.17282,https://www.semanticscholar.org/paper/0ce70fbf8d7128801adfd9626fc56b49201b62e1,0ce70fbf8d7128801adfd9626fc56b49201b62e1,REPORT_ANALYSIS_FOCUS-8,EDINET-Bench: Evaluating LLMs on Complex Financial Tasks using Japanese Financial Statements,accounting; financial,benchmark; dataset,"Financial statement auditing is essential for stakeholders to understand a company's financial health, yet current manual processes are inefficient and error-prone. Even with extensive verification procedures, auditors frequently miss errors, leading to inaccurate financial statements that fail to meet stakeholder expectations for transparency and reliability. To this end, we harness large language models (LLMs) to automate financial statement auditing and rigorously assess their capabilities, providing insights on their performance boundaries in the scenario of automated auditing. Our work introduces a comprehensive benchmark using a curated dataset combining real-world financial tables with synthesized transaction data. In the benchmark, we developed a rigorous five-stage evaluation framework to assess LLMs'auditing capabilities. The benchmark also challenges models to map specific financial statement errors to corresponding violations of accounting standards, simulating real-world auditing scenarios through test cases. Our testing reveals that current state-of-the-art LLMs successfully identify financial statement errors when given historical transaction data. However, these models demonstrate significant limitations in explaining detected errors and citing relevant accounting standards. Furthermore, LLMs struggle to execute complete audits and make necessary financial statement revisions. These findings highlight a critical gap in LLMs'domain-specific accounting knowledge. Future research must focus on enhancing LLMs'understanding of auditing principles and procedures. Our benchmark and evaluation framework establish a foundation for developing more effective automated auditing tools that will substantially improve the accuracy and efficiency of real-world financial statement auditing."
46,Application of Natural Language Processing in Financial Risk Detection,2024,"Reports, filings, and risk",15.04,20,1,0,1,0,Financial Engineering and Risk Management,Liyang Wang; Yu Cheng; Ao Xiang; Jingyu Zhang; Haowei Yang,10.23977/ferm.2024.070401,2406.09765,https://www.semanticscholar.org/paper/8a30b930a3ada197ded149b19e81be33f12403aa,8a30b930a3ada197ded149b19e81be33f12403aa,REPORT_ANALYSIS_FOCUS-5,Evaluating Large Language Models (LLMs) in Financial NLP: A Comparative Study on Financial Report Analysis,financial; risk,natural language processing; text mining,"This paper explores the application of Natural Language Processing (NLP) in financial risk detection. By constructing an NLP-based financial risk detection model, this study aims to identify and predict potential risks in financial documents and communications. First, the fundamental concepts of NLP and its theoretical foundation, including text mining methods, NLP model design principles, and machine learning algorithms, are introduced. Second, the process of text data preprocessing and feature extraction is described. Finally, the effectiveness and predictive performance of the model are validated through empirical research. The results show that the NLP-based financial risk detection model performs excellently in risk identification and prediction, providing effective risk management tools for financial institutions. This study offers valuable references for the field of financial risk management, utilizing advanced NLP techniques to improve the accuracy and efficiency of financial risk detection."
47,Evaluating Retrieval-Augmented Generation Models for Financial Report Question and Answering,2024,Benchmarks and datasets,15.01,31,1,0,1,0,Applied Sciences,Ivan Iaroshev; R. Pillai; Leandro Vaglietti; T. Hanne,10.3390/app14209318,,https://www.semanticscholar.org/paper/d65ee8821d767f6c2aeffd253ba2e0789400e819,d65ee8821d767f6c2aeffd253ba2e0789400e819,REPORT_ANALYSIS_FOCUS-10,Metadata-Driven Retrieval-Augmented Generation for Financial Question Answering,financial,gpt; rag; retrieval,"This study explores the application of retrieval-augmented generation (RAG) to improve the accuracy and reliability of large language models (LLMs) in the context of financial report analysis. The focus is on enabling private investors to make informed decisions by enhancing the question-and-answering capabilities regarding the half-yearly or quarterly financial reports of banks. The study adopts a Design Science Research (DSR) methodology to develop and evaluate an RAG system tailored for this use case. The study conducts a series of experiments to explore models in which different RAG components are used. The aim is to enhance context relevance, answer faithfulness, and answer relevance. The results indicate that model one (OpenAI ADA and OpenAI GPT-4) achieved the highest performance, showing robust accuracy and relevance in response. Model three (MiniLM Embedder and OpenAI GPT-4) scored significantly lower, indicating the importance of high-quality components. The evaluation also revealed that well-structured reports result in better RAG performance than less coherent reports. Qualitative questions received higher scores than the quantitative ones, demonstrating the RAG’s proficiency in handling descriptive data. In conclusion, a tailored RAG can aid investors in providing accurate and contextually relevant information from financial reports, thereby enhancing decision making."
