rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
37,"Intelligent Multi-Agent Architecture Leveraging Large Language Models for Transparent, Interactive Financial Analysis and Strategic Investment Recommendation",2026,"Industry, sector, and investment research",28.60,0,1,0,0,0,International Conference Intelligent Computing and Control Systems,S. Santhosh; Rejul Rohit Baskar; Janani U,10.1109/ICICCS67901.2026.11502854,,https://www.semanticscholar.org/paper/325bdf24bbff057a7d77d123805063af5a10a7f9,325bdf24bbff057a7d77d123805063af5a10a7f9,industry_sector,large language models equity research financial analysis,equity; finance; financial; investment; portfolio,agent; language model; large language model; large language models; llm; rag; retrieval,"The rapid advancement of artificial intelligence (AI) and large language models (LLMs) has opened up new possibilities for automating complex analytical workflows in finance. Traditional equity research is still limited by human bandwidth, fragmented data ecosystems, and a lack of scalability. BridgeRock AI offers an intelligent multi-agent architecture that can autonomously conduct institutional-grade financial analysis that combines structured and unstructured data sources into coherent, actionable, and explainable investment theses. The BridgeRock AI system is a modular architecture composed of specialized agents - a Data Agent, Insight Agent, and Thesis Agent connected through an orchestration layer powered by retrieval- augmented generation (RAG) and multi-agent communication protocols. Portfolio managers and analysts can interact through a conversational interface in natural language with the platform and receive evidence-grounded, model-verified insights in real time. This hybrid backend architecture consists of Java-based microservices for orchestration, while Python-based AI services handle computation and utilize a vector database for semantic retrieval and explainability tracing. Early evaluations indicate that BridgeRock AI improves analytical accuracy, throughput, and interpretability over traditional research methods. BridgeRock AI offers a scalable and auditable architecture for next-generation financial intelligence and institutional decision support."
38,Enhancing supply chain visibility with knowledge graphs and large language models,2024,Supply chain finance and risk,28.56,26,1,0,0,0,International Journal of Production Research,Sara AlMahri; Liming Xu; Alexandra Brintrup,10.1080/00207543.2025.2575841,2408.07705,https://www.semanticscholar.org/paper/a1bfec67fef199063a5cdeeb04a9f90ac90a2893,a1bfec67fef199063a5cdeeb04a9f90ac90a2893,supply_chain,large language models supply chain risk finance,risk,language model; large language model; large language models; llm; prompt; rag,"In today's globalised economy, comprehensive supply chain visibility is crucial for effective risk management. Achieving visibility remains a significant challenge due to limited information sharing among supply chain partners. This paper presents a novel framework leveraging Knowledge Graphs (KGs) and Large Language Models (LLMs) to enhance supply chain visibility, without direct reliance on stakeholder information sharing. Our zero-shot, LLM-driven framework enables the automated extraction of diverse and domain-specific supply chain information from publicly available sources, and constructs structured knowledge graphs that capture complex, multi-tier interdependencies across supply chain entities, geographic locations, ownership structures, and product flows. We employ zero-shot prompting for Named Entity Recognition (NER) and Relation Extraction (RE) tasks, eliminating the need for extensive domain-specific training. We validate the framework through both quantitative evaluations and a case study on EV supply chains, specifically focussing on tracking critical minerals for battery manufacturing. The results demonstrates the effectiveness of the framework in supply chain mapping, which extends visibility beyond tier-2 suppliers. Additionally, the framework reveals critical dependencies and alternative sourcing options, enhancing risk management and strategic planning in case of disruptions. With high precision in NER and RE tasks, it provides an effective tool for understanding complex, multi-tiered supply networks. This research offers a novel framework for constructing domain-specific supply chain knowledge graphs, addressing longstanding challenges in visibility and paving the way for advancements in digital supply chain surveillance."
39,Enhancing Supply Chain Risk Management with LLMs: An Application for Natural Hazard Monitoring,2026,Supply chain finance and risk,28.50,0,1,0,0,0,Journal of Computing and Information Science in Engineering,E. Günay; W. Chern; Ahmad E. Elhabashy; Paul A. Kremer; Karl R. Haapala; Kyoung-Yun Kim; Gul E. Okudan Kremer,10.1115/1.4071183,,https://www.semanticscholar.org/paper/4493db3494d8fd08da1cf3830213cb71912c0724,4493db3494d8fd08da1cf3830213cb71912c0724,supply_chain,LARD-SC large language model supply chain risk identification,risk,bert; language model; large language model; large language models; llm; prompt,"
 Impacts of natural hazards on supply chains can be devastating, especially given the increase in their frequency and intensity. For larger and geographically dispersed supply chains, it is critical to monitor supply chain nodes for natural hazard risk and take early actions to mitigate their impact. However, this requires an automated system that is capable of retrieving and analyzing dynamic information specific to these locations for rapid risk assessment. This paper proposes an automated risk identification and assessment system for natural hazards using Large Language Models (LLMs) and news data. First, critical risk features for natural hazard risk assessment are identified from the literature. Then, news articles about natural hazards that occurred in supply nodes are retrieved, and risk feature information is extracted by four LLMs (Llama3.1-8B, Gemma3-12B, DeepSeek-R1-14B, Phi4-14B) using three prompting strategies (zero-shot, few-shot, and chain-of-thought). A bicycle case study that involves a global supply chain network is applied to demonstrate the effectiveness of the proposed system. The performance of LLMs is evaluated for i) correctness by human evaluators, and ii) contextual similarity by using Bidirectional Encoder Representations from Transformers Score (BERTScore). Results show that Llama3.1-8B and Phi4-14B have strong potential for automated risk assessment, achieving higher scores in both human evaluation and BERTScore. However, DeepSeek-R1-14B resulted in the lowest performance among the tested LLMs. Furthermore, hazards impacting a wider region reduce LLM performance due to complex links between location and risk features."
40,Active vs Passive Investing: An Empirical Study on the US Equity ETFs,2024,ETF and asset allocation,28.30,1,1,0,0,0,Journal of student-scientists' research,Michael Shi; Emily Shi,10.47611/jsrhs.v13i4.8409,,https://www.semanticscholar.org/paper/64999a4034bc4b01580465b6f19bb0a6c05b6506,64999a4034bc4b01580465b6f19bb0a6c05b6506,etf,FinBERT ETF financial returns SPY,asset; equity; etf; financial; fund; investing; investment; market; portfolio; returns,rag,"Modern Portfolio Theory (MPT), the fundamental investment theory is built on the assumption of the efficient market hypothesis, which is widely accepted by academic financial economists. It is believed that securities markets are extremely efficient, and any information that hits the market will be reflected in the securities’ prices so beating the market is a daydream. If that’s true, passive investment, for example investing in an index tracking fund would be the best bet for an investor. But on the other hand, ever since the securities markets emerged, investors never stopped trying to find ways to beat the markets, commonly called seeking alphas (excess returns over markets). The always coexistence of both passive funds and active funds makes the conclusion unclear. The objective of this research is to distinctly underscore when it comes to investments, whether to choose passive or active investment structures via an empirical study on active US Equity ETFs (exchange-traded funds). The daily excess returns of 33 active US equity active ETFs over 3 years have been analyzed via a single-factor linear regression model suggested by Capital Asset Pricing Model (CAPM) against the daily excess return of a popular index tracking ETF: SPY with the hypothesis that active ETFs generate alphas. The model has a great fit with over 90% R-square on average for all ETFs under study but rejects the hypothesis in 95%confidence level. In other words, active investments can’t beat the market.  This result may shed light on investment selection for the broad ordinary investors."
41,Understanding the Supply Chain and Risks of Large Language Model Applications,2025,Supply chain finance and risk,28.20,3,1,0,0,0,arXiv.org,Yujie Ma; Lili Quan; Xiaofei Xie; Qiang Hu; Jiongchi Yu; Yao Zhang; Sen Chen,10.48550/arXiv.2507.18105,2507.18105,https://www.semanticscholar.org/paper/bdc2438ba52c2c3088a8ee62f79960089fff536b,bdc2438ba52c2c3088a8ee62f79960089fff536b,supply_chain,supply chain risk large language model annual reports,risk,benchmark; language model; large language model; large language models; llm,"The rise of Large Language Models (LLMs) has led to the widespread deployment of LLM-based systems across diverse domains. As these systems proliferate, understanding the risks associated with their complex supply chains is increasingly important. LLM-based systems are not standalone as they rely on interconnected supply chains involving pretrained models, third-party libraries, datasets, and infrastructure. Yet, most risk assessments narrowly focus on model or data level, overlooking broader supply chain vulnerabilities. While recent studies have begun to address LLM supply chain risks, there remains a lack of benchmarks for systematic research. To address this gap, we introduce the first comprehensive dataset for analyzing and benchmarking LLM supply chain security. We collect 3,859 real-world LLM applications and perform interdependency analysis, identifying 109,211 models, 2,474 datasets, and 9,862 libraries. We extract model fine-tuning paths, dataset reuse, and library reliance, mapping the ecosystem's structure. To evaluate security, we gather 1,555 risk-related issues-50 for applications, 325 for models, 18 for datasets, and 1,229 for libraries from public vulnerability databases. Using this dataset, we empirically analyze component dependencies and risks. Our findings reveal deeply nested dependencies in LLM applications and significant vulnerabilities across the supply chain, underscoring the need for comprehensive security analysis. We conclude with practical recommendations to guide researchers and developers toward safer, more trustworthy LLM-enabled systems."
42,Large Language Models for Construction Risk Classification: A Comparative Study,2025,"Industry, sector, and investment research",28.00,3,1,0,0,0,Buildings,Abdolmajid Erfani; Hussein Khanjar,10.3390/buildings15183379,,https://www.semanticscholar.org/paper/48ca23fbf70df32a1ac30943febb2ba7a4493a2d,48ca23fbf70df32a1ac30943febb2ba7a4493a2d,industry_sector,large language models financial industry analysis,financial; risk,benchmark; bert; gpt; language model; large language model; large language models; llm; prompt,"Risk identification is a critical concern in the construction industry. In recent years, there has been a growing trend of applying artificial intelligence (AI) tools to detect risks from unstructured data sources such as news articles, social media, contracts, and financial reports. The rapid advancement of large language models (LLMs) in text analysis, summarization, and generation offers promising opportunities to improve construction risk identification. This study conducts a comprehensive benchmarking of natural language processing (NLP) and LLM techniques for automating the classification of risk items into a generic risk category. Twelve model configurations are evaluated, ranging from classical NLP pipelines using TF-IDF and Word2Vec to advanced transformer-based models such as BERT and GPT-4 with zero-shot, instruction, and few-shot prompting strategies. The results reveal that LLMs, particularly GPT-4 with few-shot prompts, achieve a competitive performance (F1 = 0.81) approaching that of the best classical model (BERT + SVM; F1 = 0.86), all without the need for training data. Moreover, LLMs exhibit a more balanced performance across imbalanced risk categories, showcasing their adaptability in data-sparse settings. These findings contribute theoretically by positioning LLMs as scalable plug-and-play alternatives to NLP pipelines, offering practical value by highlighting how LLMs can support early-stage project planning and risk assessment in contexts where labeled data and expert resources are limited."
43,Using Large Language Models to Estimate Novel Risk: Impact on Volatility,2025,Supply chain finance and risk,27.90,1,2,0,0,0,Journal of Portfolio Management,Sudip Gupta; Han. Yan,10.3905/jpm.2025.1.710,,https://www.semanticscholar.org/paper/3aac28a99000d5e906d3bf9d1493f40fe0f564fc,3aac28a99000d5e906d3bf9d1493f40fe0f564fc,supply_chain,Measuring Firm-Level Supply Chain Risk Using A Generative Large Language Model; predicting repayment risk supply chain finance large language models,corporate; financial; firm; risk,language model; large language model; large language models; llm; rag,"This article presents an integrated framework to estimate hard to measure (novel) financial risk for volatility forecasting. Recognizing the limitations of traditional models—which often overlook emerging “novel risks”—the article leverages advanced large language models (LLMs) to extract and quantify key risk factors, including ESG, geopolitical, and supply chain disruption risks, from corporate disclosures. These LLM-derived risk scores are then combined with conventional financial indicators such as leverage, beta, and short interest, and incorporated into a long short-term memory (LSTM) neural network to predict firm-specific (idiosyncratic) volatility. Empirical analysis, conducted on over 18,000 regulatory filings spanning 2015 to 2024, demonstrates that the integrated model significantly improves volatility forecasting, as evidenced by enhanced R2 values and reduced mean squared error. Additionally, feature importance analyses confirm the pivotal role of novel risk measures. Overall, the findings underscore the benefits of merging unstructured and hard to quantify data with quantitative models to offer a more nuanced approach to estimation of novel financial risk."
44,"Enhancing Financial Inclusion and Regulatory Challenges: A Critical Analysis of Digital Banks and Alternative Lenders Through Digital Platforms, Machine Learning, and Large Language Models Integration",2024,"Industry, sector, and investment research",27.88,21,2,0,0,0,Social Science Research Network,Luke Lee,10.2139/ssrn.4799209,2404.11898,https://www.semanticscholar.org/paper/cfeb9a2a9d3a152791b07803fa585f4cb73de151,cfeb9a2a9d3a152791b07803fa585f4cb73de151,industry_sector,large language models financial industry analysis; large language models equity research financial analysis,bank; financial; risk,language model; large language model; large language models; llm; rag,"This paper explores the dual impact of digital banks and alternative lenders on financial inclusion and the regulatory challenges posed by their business models. It discusses the integration of digital platforms, machine learning (ML), and Large Language Models (LLMs) in enhancing financial services accessibility for underserved populations. Through a detailed analysis of operational frameworks and technological infrastructures, this research identifies key mechanisms that facilitate broader financial access and mitigate traditional barriers. Additionally, the paper addresses significant regulatory concerns involving data privacy, algorithmic bias, financial stability, and consumer protection. Employing a mixed-methods approach, which combines quantitative financial data analysis with qualitative insights from industry experts, this paper elucidates the complexities of leveraging digital technology to foster financial inclusivity. The findings underscore the necessity of evolving regulatory frameworks that harmonize innovation with comprehensive risk management. This paper concludes with policy recommendations for regulators, financial institutions, and technology providers, aiming to cultivate a more inclusive and stable financial ecosystem through prudent digital technology integration."
45,Securing the LLM Supply Chain: Analyzing Threats and Mitigation Strategies,2026,Supply chain finance and risk,27.80,0,1,0,0,0,International Conference on Applied Informatics and Communication,A. Dash,10.1109/ICAIC67076.2026.11395678,,https://www.semanticscholar.org/paper/8a81fd07c4c89a88b94396ed69694266be13c9d0,8a81fd07c4c89a88b94396ed69694266be13c9d0,supply_chain,large language models supply chain finance,finance; investment,chatgpt; gpt; language model; large language model; large language models; llm,"Over the past several years, with the rise of ChatGPT, there has been a paradigm shift in the way large language models (LLMs) have accelerated the growth of technology, captured public imagination, and propelled the promise of attaining artificial general intelligence (AGI). However, such advancements have also simultaneously brought with them techniques in which such models can be altered and exploited by malicious actors for harm. With both large organizations, from finance to healthcare, and nonprofits and government organizations adopting such technologies at an unprecedented rate, it becomes imperative for them to secure their LLM pipelines end-to-end. This study delves into how organizations can take control of the situation and secure their LLM pipelines. It requires them to focus on the entire LLM lifecycle from data acquisition and model training to deployment and post-production monitoring. The text covers methods for protecting the LLM pipelines through techniques rooted in zero trust principles and effective data governance to make them more robust against any sort of adversarial attacks. It also focuses on deploying strategies such as secure-by-design and model verification to ensure the integrity of the LLM supply chain. The text also covers ways in which organizations can protect their AI investments through implementing proper access controls and adopting secure MLOps practices. Audit and compliance oversight of LLM models have also been thoroughly analyzed. The document further discusses research on the resultant outcomes of such security breaches, and the future implications specifically from a societal impact perspective."
46,A Survey on Large Language Models with some Insights on their Capabilities and Limitations,2025,"Industry, sector, and investment research",27.78,77,2,0,0,0,arXiv.org,Andrea Matarazzo; Riccardo Torlone,10.48550/arXiv.2501.04040,2501.04040,https://www.semanticscholar.org/paper/f368207e62977cdbee6c890088fd0fae7284feb0,f368207e62977cdbee6c890088fd0fae7284feb0,industry_sector,large language models ETF finance; large language models exchange traded fund finance,finance,gpt; language model; large language model; large language models; llm,"The rapid advancement of artificial intelligence, particularly with the development of Large Language Models (LLMs) built on the transformer architecture, has redefined the capabilities of natural language processing. These models now exhibit remarkable performance across various language-related tasks, such as text generation, question answering, translation, and summarization, often rivaling human-like comprehension. More intriguingly, LLMs have demonstrated emergent abilities extending beyond their core functions, showing proficiency in tasks like commonsense reasoning, code generation, and arithmetic. This survey paper explores the foundational components, scaling mechanisms, and architectural strategies that drive these capabilities. Emphasizing models like GPT and LLaMA, we analyze the impact of exponential data and computational growth on LLM performance, while also addressing the trade-offs associated with scaling. We also examine LLM applications across sectors, such as healthcare, finance, education, and law, highlighting their adaptability and potential to solve domain-specific challenges. Central to this work are the questions of how LLMs generalize across diverse tasks, exhibit planning, and reasoning abilities, and whether these emergent abilities can be systematically elicited or enhanced. In particular, we provide some insights into the CoT (Chain of Thought) and PoT (Plan of Thought) abilities within LLMs, focusing on how pre-training data influences their emergence. Additionally, we investigate LLM-modulo frameworks that integrate external systems, allowing LLMs to handle complex, dynamic tasks. By analyzing these factors, this paper aims to foster the ongoing discussion on the capabilities and limits of LLMs, promoting their responsible development and application in novel and increasingly complex environments."
47,Innovators and transformers: enhancing supply chain employee training with an innovative application of a large language model,2025,Supply chain finance and risk,27.71,17,1,0,0,0,International Journal of Physical Distribution &amp; Logistics Management,Arda Gezdur; J. Bhattacharjya,10.1108/ijpdlm-12-2023-0492,,https://www.semanticscholar.org/paper/dc41c456558efaa5bcd4b603e7ba96a04600cb65,dc41c456558efaa5bcd4b603e7ba96a04600cb65,supply_chain,large language models supply chain risk finance,company,language model; large language model; large language models; llm; rag,"PurposeThe application of generative artificial intelligence (GenAI) has the potential to transform supply chain management (SCM) practice. This study focuses on the role of GenAI, specifically large language models (LLMs), in enhancing the training efficiency and outcomes for supply chain employees.Design/methodology/approachAn intervention-based research approach is used to implement a novel LLM-based methodology for improving both the training process for new employees and the continuous knowledge acquisition experience for existing staff in the supply chain function of an eyewear company.FindingsThe preliminary findings show that incorporating an LLM significantly improved the efficiency of the training process and reduced the training cost for employees by 25%. New employees could access relevant information swiftly, reducing training time and enhancing the quality of training. Notable outcomes included faster knowledge acquisition, personalized learning pathways and continuous improvement through user feedback.Originality/valueThis study contributes to the literature by establishing a foundational framework for leveraging LLMs for knowledge management and process automation within SCM. It offers actionable insights for SCM practitioners, highlighting opportunities to adopt LLM-powered methodologies for optimizing training processes, improving decision-making and automate SCM tasks."
48,Evaluating Automatic Annotation Techniques for Fine-Tuning Large Language Models in Financial Sentiment Analysis,2025,"Industry, sector, and investment research",27.50,0,1,0,0,0,2025 4th International Conference on Sentiment Analysis and Deep Learning (ICSADL),Ibtissam Youb; Mohamed Hamlich; Sebastián Ventura; Feras N. Al-Obeidat,10.1109/ICSADL65848.2025.10933418,,https://www.semanticscholar.org/paper/d2e161fa9d78241f8e1f1b5dc52b704a6530fc45,d2e161fa9d78241f8e1f1b5dc52b704a6530fc45,industry_sector,large language models market analysis investment reports,financial; investment; market; stock,benchmark; bert; gpt; language model; large language model; large language models; llm,"Accurate sentiment analysis in financial contexts is crucial for market analysis and investment decisions. However, manually annotating large datasets for training models is time-consuming and costly. This study evaluates two automatic an-notation tools, VADER and TextBlob, for their effectiveness in generating labels for training large language models (LLMs) like BERT and GPT-2 in financial sentiment analysis. We used a large dataset of stock market-related tweets, including a manually annotated subset for benchmarking. The remaining tweets were automatically labeled using VADER and TextBlob. We trained BERT and GPT-2 models with these sentiment labels and compared their performance against the benchmark dataset. Our findings show that models trained with VADER annotations had a higher correlation with human-labeled data (62% accuracy) compared to those trained with TextBlob annotations (48% accuracy). These results suggest that VADER is more suitable for automatic annotation in financial sentiment analysis, providing more accurate and reliable sentiment labels, which can significantly improve the efficiency of training large language models for financial applications."
49,LARGE LANGUAGE MODELS AND THE TRANSFORMATION OF PROFESSIONAL ACCOUNTING PRACTICE: FROM DATA PLUMBING TO STRATEGIC INTERPRETATION,2026,"Industry, sector, and investment research",27.50,0,1,0,0,0,International Journal of Advanced Research,F. Melaragni,10.21474/ijar01/22999,,https://www.semanticscholar.org/paper/486ecc539e8c43040e8c436b763732bb860ace76,486ecc539e8c43040e8c436b763732bb860ace76,industry_sector,large language models financial industry analysis,finance; financial; firm; risk,benchmark; language model; large language model; large language models; llm; rag; retrieval,"Large language models (LLMs) are reshaping the professional landscape of accounting and finance, shifting practitioners from labor-intensive data preparation toward higher-order analytical reasoning. This paper examines how LLMs can be strategically deployed across core accounting workflows - from financial document analysis and regulatory compliance to audit risk assessment - while identifying the governance structures necessary to ensure professional integrity. Drawing on recent empirical benchmarks, industry case studies, and the emerging retrieval-augmented generation (RAG) architecture, we argue that the critical variable is not whether LLMs are used, but whether they are deployed within a framework that preserves professional judgment, data privacy, and regulatory fidelity. Implications for accounting educators, practitioners, and firms undertaking phased AI adoption are discussed."
50,Enhancing Supply Chain Decision-Making with Large Language Models: A Comparative Study of Ai-Driven Optimization,2025,Supply chain finance and risk,27.45,2,2,0,0,0,International Journal of Economics Finance &amp; Management Science,Sakib Salam Jamee; Md Refat Hossain; Mahabub Hasan; Mohammad Kawsur Sharif; Md Sayem Khan; Md Iftakhayrul Islam; Shaidul Islam Suhan,10.55640/ijefms/volume10issue04-02,,https://www.semanticscholar.org/paper/e9b9d7c784e9dbd12c42ca9fe9ab87a0b9c97ae1,e9b9d7c784e9dbd12c42ca9fe9ab87a0b9c97ae1,supply_chain,large language models supply chain finance; large language models supply chain risk finance,market,language model; large language model; large language models; llm,"This study explores the potential of Large Language Models (LLMs) in optimizing supply chain decision-making by comparing their performance with traditional machine learning models, including Random Forest (RF), Gradient Boosting Machines (GBM), Support Vector Machines (SVM), and Deep Neural Networks (DNN). The evaluation focuses on four key supply chain tasks: demand forecasting, supplier selection, inventory management, and logistics optimization. Results indicate that LLMs significantly outperform traditional models, particularly in tasks involving both structured and unstructured data. The LLM achieved superior accuracy in demand forecasting, supplier selection, and logistics optimization, demonstrating its capability to analyze complex, multi-dimensional data from sources such as transactional records, supplier feedback, and market trends. Although the LLM required more computational resources, its overall performance highlighted its potential to revolutionize supply chain management. The findings suggest that LLMs offer a promising approach to optimizing supply chain decisions, improving efficiency, reducing costs, and enhancing overall decision-making accuracy. Future research should focus on addressing the computational challenges and exploring broader applications of LLMs in supply chain contexts."
51,Financial Knowledge Large Language Model,2024,"Industry, sector, and investment research",27.30,3,1,0,0,0,arXiv.org,Cehao Yang; Chengjin Xu; Yiyan Qi,10.48550/arXiv.2407.00365,2407.00365,https://www.semanticscholar.org/paper/ff4401b74cbb3c5d9d36df95b46bf1b276876f18,ff4401b74cbb3c5d9d36df95b46bf1b276876f18,industry_sector,large language models sector analysis finance,finance; financial,agent; benchmark; language model; large language model; large language models; llm; retrieval,"Artificial intelligence is making significant strides in the finance industry, revolutionizing how data is processed and interpreted. Among these technologies, large language models (LLMs) have demonstrated substantial potential to transform financial services by automating complex tasks, enhancing customer service, and providing detailed financial analysis. Firstly, we introduce IDEA-FinBench, an evaluation benchmark specifically tailored for assessing financial knowledge in large language models (LLMs). This benchmark utilizes questions from two globally respected and authoritative financial professional exams, aimimg to comprehensively evaluate the capability of LLMs to directly address exam questions pertinent to the finance sector. Secondly, we propose IDEA-FinKER, a Financial Knowledge Enhancement framework designed to facilitate the rapid adaptation of general LLMs to the financial domain, introducing a retrieval-based few-shot learning method for real-time context-level knowledge injection, and a set of high-quality financial knowledge instructions for fine-tuning any general LLM. Finally, we present IDEA-FinQA, a financial question-answering system powered by LLMs. This system is structured around a scheme of real-time knowledge injection and factual enhancement using external knowledge. IDEA-FinQA is comprised of three main modules: the data collector, the data querying module, and LLM-based agents tasked with specific functions."
52,Hybrid Intelligence in Business Analytics: Integrating Large Language Models with Traditional Predictive Analytics,2025,Supply chain finance and risk,27.20,1,2,0,0,0,2025 3rd International Conference on Sustainable Computing and Data Communication Systems (ICSCDS),Akshay Ganpat Kesarkar; Tirth Deepakbhai Patel; Pankaj Vinayak Deshmukh,10.1109/ICSCDS65426.2025.11167028,,https://www.semanticscholar.org/paper/fb258da5facfa227b63e4202dc963703075492bf,fb258da5facfa227b63e4202dc963703075492bf,supply_chain,Supply Chain Risk Measurement and Resilience Insights from Large Language Models; predicting repayment risk supply chain finance large language models,financial; risk,generative ai; language model; large language model; large language models; llm; rag,"Business analytics faces growing complexity due to heterogeneous data sources, dynamic decision-making requirements, and the need for scalable yet interpretable solutions. Traditional machine learning (ML) models, although effective for pattern recognition, often struggle with preprocessing unstructured data and contextual adaptability. Conversely, large language models (LLMs) excel at semantic understanding but lack domain-specific precision and reliability. This paper introduces Hybrid Intelligence, a novel framework that synergizes rule-based systems, LLMs, and ML to bridge these gaps. The proposed system automates end-to-end business analytics work-flows through three core integrations. First, rule-guided LLMs streamline data preparation by combining deterministic logic (e.g., handling missing values) with context-aware recommendations from Groq’s DeepSeek-R1, reducing manual effort by 60% compared to conventional methods. Second, dynamic insight generation leverages LLMs to interpret natural language queries, generate visualizations, and explain trends, enabling non-experts to interact with tabular data. Third, ML model orchestration uses LLM-inferred problem categorization to automate predictive tasks (e.g., XGBoost for regression, LSTM for forecasting) while embedding rule-based constraints for compliance. Validated on financial and retail datasets, the framework demonstrates a 35% improvement in forecasting accuracy over standalone ML models and a 50% reduction in data preparation time. Case studies in supply chain optimization and customer churn prediction highlight its adaptability. By integrating deterministic safeguards with generative AI, the framework mitigates LLM hallucination risks while preserving flexibility. This work advances hybrid AI systems in business contexts, offering a scalable blueprint for combining structured logic, generative models, and predictive analytics."
53,Digital innovation and supply chain risk: A large language model-based analysis,2025,Supply chain finance and risk,27.11,7,2,0,0,0,Pacific-Basin Finance Journal,Siyu Fan; Dongmin Kong; Yifei Wu; Honghai Yu,10.1016/j.pacfin.2025.102799,,https://www.semanticscholar.org/paper/11d1d34523bf4c114dee9aa9eb85b06a021e0760,11d1d34523bf4c114dee9aa9eb85b06a021e0760,supply_chain,large language models supply chain risk finance; supply chain risk large language model annual reports,risk,language model; large language model,
54,Adaptive and Explainable Margin Trading via Large Language Models on Portfolio Management,2024,"Industry, sector, and investment research",27.08,10,1,0,0,0,International Conference on AI in Finance,Jingyi Gu; J. Ye; Guiling Wang; Wenpeng Yin,10.1145/3677052.3698681,,https://www.semanticscholar.org/paper/febe219ed403e502413988fd4c779dcc61bf6b85,febe219ed403e502413988fd4c779dcc61bf6b85,industry_sector,large language models ETF portfolio allocation,fund; market; portfolio; risk,benchmark; language model; large language model; large language models; llm; rag,"Recent strategies for portfolio management often lack flexibility to adjust funds between long and short positions throughout trading periods. This prevents adapting portfolios to the market, which mitigates risks and seizes opportunities. To address these gaps, we propose an adaptive and explainable framework that integrates Large Language Models (LLMs) with Reinforcement Learning (RL) for dynamic long-short position adjustment in response to evolving market conditions. This approach leverages the recent advancements in LLMs for processing unstructured data and their capacity for explainable reasoning. The framework includes two stages: an Explainable Market Forecasting/Reasoning Pipeline, and a Position Reallocation stage. The Market Forecasting/Reasoning Pipeline allows various LLMs to learn market trends from diverse external data sources and determine optimal adjustment ratios with a clear reasoning path. The Portfolio Reallocation stage interacts with the sequential trading process from a pre-trained RL model to enhance decision-making and transparency. Our framework is flexible to accommodate various external data sources from microeconomics to macroeconomics data, diverse data types including time series and news text, along with multiple LLMs. Experiments demonstrate that our framework effectively achieves three times the return and doubles the Sharpe ratio compared to benchmarks. All the data and code are publicly available under NJIT FinTech Lab’s GitHub1."
55,PEARL: An Adaptive and Explainable Hardware Trojan Detection Using Open Source and Enterprise Large Language Models,2025,Supply chain finance and risk,26.95,2,1,0,0,0,IEEE Access,Ripan Kumar Kundu; Khurram Khalil; Eric Garcia; Ethan Grassia; Prasad Calyam; Khaza Anuarul Hoque,10.1109/ACCESS.2025.3592030,,https://www.semanticscholar.org/paper/62677b4ae71d6f4e07b1222bc60c37cf3f135eca,62677b4ae71d6f4e07b1222bc60c37cf3f135eca,supply_chain,Measuring Firm-Level Supply Chain Risk Using A Generative Large Language Model,risk,benchmark; gpt; language model; large language model; large language models; llm; rag,"The Integrated Circuit (IC) supply chain risk allows attackers to implant hardware Trojans (HT) in various stages of chip production. To counter this, different machine learning (ML) and deep learning (DL)-based methods have been developed to detect HTs. However, these methods require massive amounts of high-quality labeled data for effective training, extended training times for accurate HT detection, limited generalization to novel or unseen HTs, and insufficient capability to explain the detected HTs. Recent studies have started exploring the potential of Large language models (LLMs) for hardware security tasks. However, there are no current studies that explore, study, and compare the applicability of open-source vs. enterprise LLMs for efficient HT detection and explanation of the detected HT. To close the gap, we propose an innovative HT detection and explanation method by leveraging the knowledge of a pre-trained LLM, namely enterprise application programming interface (API)-enabled a Generative Pre-trained Transformer (GPT)-3.5 Turbo, Google Gemini 1.5 Pro and open-source LLMs: Meta AI Llama-3.1 and DeepSeek AI DeepSeek-V2 models, which have already been trained on massive and diverse datasets and is capable of providing the reasoning of the detected HT. Specifically, we apply In-Context Learning (ICL)-based mechanisms: zero-shot, one-shot, and few-shot learning strategies (e.g., register transfer level (RTL) files (Verilog) of the circuit) to adopt this model for HT detection and explanation tasks. We validate our proposed approach on diverse circuit design benchmarks from Trust-Hub and ISCAS (85 and 89). Our experimental results show that the proposed few-shot learning-based enterprise-API-enabled GPT-3.5 Turbo and open-source DeepSeek-V2 LLM models detect unknown HTs with an accuracy of 97% and 91% and drastically reduce the training time compared to state-of-the-art techniques. Furthermore, after detecting the HT, they provide human-centric reasoning/explanation, reinforcing transparency and trust in the IC supply chain through its understanding."
