rank,title,year,category,score,citationCount,seed_hit_count,seed_citation_hits,seed_reference_hits,influential_edge_hits,venue,authors,doi,arxiv,url,paperId,matched_seed_ids,matched_seed_titles,finance_terms,model_terms,abstract
31,"The Future of Financial Assistance: Leveraging LLMs for Personalized, Human-Like Interactions",2025,Financial agents,16.00,0,1,1,0,0,International journal of Web &amp; Semantic Technology,Hamza Landolsi; Ines Abdeljaoued-Tej,10.5121/ijwest.2025.16102,,https://www.semanticscholar.org/paper/5300ba42e98b5d4a5b7158c921e3caf8ffba077c,5300ba42e98b5d4a5b7158c921e3caf8ffba077c,INSTITUTIONAL_TRADING_FOCUS-8,From Rigid Robo-Advisors to Human-Like Interactions: Revolutionizing Financial Assistance with LLM-Powered Solutions,asset; financial; market; portfolio; risk,agent; prompt,"Generative Artificial Intelligence (GenAI) is transforming the business landscape by enhancing accessibility, efficiency, cost-effectiveness, and innovation. This paper investigates the application of Large Language Models (LLMs) and GenAI in the financial sector, proposing a novel framework to reimagine robo-advisory systems. The framework shifts from traditional, rigid platforms to a more humanized approach that actively engages investors in a personalized asset selection process while leveraging LLMs to better understand their goals and profiles. We present an end-to-end solution designed to address key limitations of conventional roboadvisors, such as inflexibility, restricted asset type offerings (typically limited to equities), and challenges in accessing high-quality, real-time data. The proposed architecture incorporates dynamic client profiling, risk aversion estimation, and portfolio optimization. A tailored asset selector agent, supported by robust data pipelines, ensures the curation of up-to-date market information. Through iterative development, we utilized prompt engineering and multi-agent workflows to refine user interactions and deliver actionable insights. By implementing an innovative chatbot platform, we demonstrate the potential of LLMs to revolutionize customer service, enhance investor engagement, and provide strategic financial guidance. This study highlights the transformative impact of GenAI in creating more adaptive, personalized, and effective financial advisory solutions."
32,GreedLlama: Performance of Financial Value-Aligned Large Language Models in Moral Reasoning,2024,Other relevant work,15.90,9,1,0,1,1,arXiv.org,Jeffy Yu; Maximilian Huber; Kevin Tang,10.48550/arXiv.2404.02934,2404.02934,https://www.semanticscholar.org/paper/4c79dbd16ce257243ae53abf3cb905990015ef55,4c79dbd16ce257243ae53abf3cb905990015ef55,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,financial; regulatory,llm; reasoning,"This paper investigates the ethical implications of aligning Large Language Models (LLMs) with financial optimization, through the case study of GreedLlama, a model fine-tuned to prioritize economically beneficial outcomes. By comparing GreedLlama's performance in moral reasoning tasks to a base Llama2 model, our results highlight a concerning trend: GreedLlama demonstrates a marked preference for profit over ethical considerations, making morally appropriate decisions at significantly lower rates than the base model in scenarios of both low and high moral ambiguity. In low ambiguity situations, GreedLlama's ethical decisions decreased to 54.4%, compared to the base model's 86.9%, while in high ambiguity contexts, the rate was 47.4% against the base model's 65.1%. These findings emphasize the risks of single-dimensional value alignment in LLMs, underscoring the need for integrating broader ethical values into AI development to ensure decisions are not solely driven by financial incentives. The study calls for a balanced approach to LLM deployment, advocating for the incorporation of ethical considerations in models intended for business applications, particularly in light of the absence of regulatory oversight."
33,LLM-as-a-Prophet: Understanding Predictive Intelligence with Prophet Arena,2025,Trading and investment,15.80,9,1,0,1,0,arXiv.org,Qin Yang; Simon Mahns; Sida Li; Anri Gu; Jibang Wu; Haifeng Xu,10.48550/arXiv.2510.17638,2510.17638,https://www.semanticscholar.org/paper/70c1ab60e9c8411426846cdad6a5258d1f816cbf,70c1ab60e9c8411426846cdad6a5258d1f816cbf,INSTITUTIONAL_TRADING_FOCUS-2,PolyBench: Benchmarking LLM Forecasting and Trading Capabilities on Live Prediction Market Data,finance; market; returns,benchmark; llm,"Forecasting is not only a fundamental intellectual pursuit but also is of significant importance to societal systems such as finance and economics. With the rapid advances of large language models (LLMs) trained on Internet-scale data, it raises the promise of employing LLMs to forecast real-world future events, an emerging paradigm we call""LLM-as-a-Prophet"". This paper systematically investigates such predictive intelligence of LLMs. To this end, we build Prophet Arena, a general evaluation benchmark that continuously collects live forecasting tasks and decomposes each task into distinct pipeline stages, in order to support our controlled and large-scale experimentation. Our comprehensive evaluation reveals that many LLMs already exhibit impressive forecasting capabilities, reflected in, e.g., their small calibration errors, consistent prediction confidence and promising market returns. However, we also uncover key bottlenecks towards achieving superior predictive intelligence via LLM-as-a-Prophet, such as LLMs'inaccurate event recalls, misunderstanding of data sources and slower information aggregation compared to markets when resolution nears."
34,FiNER: Financial Numeric Entity Recognition for XBRL Tagging,2022,"Reports, filings, and risk",15.75,93,1,0,1,0,Annual Meeting of the Association for Computational Linguistics,Lefteris Loukas; Manos Fergadiotis; Ilias Chalkidis; Eirini Spyropoulou; Prodromos Malakasiotis; Ion Androutsopoulos; G. Paliouras,10.18653/v1/2022.acl-long.303,2203.06482,https://www.semanticscholar.org/paper/c11b6653a4af4ab030ff91d3183f090694115b07,c11b6653a4af4ab030ff91d3183f090694115b07,INSTITUTIONAL_TRADING_FOCUS-6,"FinSheet-Bench: From Simple Lookups to Complex Reasoning, Where LLMs Break on Financial Spreadsheets",financial; sec; xbrl,bert; dataset,"Publicly traded companies are required to submit periodic reports with eXtensive Business Reporting Language (XBRL) word-level tags. Manually tagging the reports is tedious and costly. We, therefore, introduce XBRL tagging as a new entity extraction task for the financial domain and release FiNER-139, a dataset of 1.1M sentences with gold XBRL tags. Unlike typical entity extraction datasets, FiNER-139 uses a much larger label set of 139 entity types. Most annotated tokens are numeric, with the correct tag per token depending mostly on context, rather than the token itself. We show that subword fragmentation of numeric expressions harms BERT’s performance, allowing word-level BILSTMs to perform better. To improve BERT’s performance, we propose two simple and effective solutions that replace numeric expressions with pseudo-tokens reflecting original token shapes and numeric magnitudes. We also experiment with FIN-BERT, an existing BERT model for the financial domain, and release our own BERT (SEC-BERT), pre-trained on financial filings, which performs best. Through data and error analysis, we finally identify possible limitations to inspire future work on XBRL tagging."
35,NeuralBeta: Estimating Beta Using Deep Learning,2024,Trading and investment,15.60,4,1,0,1,0,International Conference on AI in Finance,Yuxin Liu; Jimin Lin; Achintya Gopal,10.1145/3768292.3770373,2408.01387,https://www.semanticscholar.org/paper/454053383f468446cd7c70cd4ad8f591e84fdcb1,454053383f468446cd7c70cd4ad8f591e84fdcb1,INSTITUTIONAL_TRADING_FOCUS-4,Dynamic Hedging Strategies in Derivatives Markets with LLM-Driven Sentiment and News Analytics,finance; financial; hedging; market,benchmark,"Traditional approaches to estimating β in finance often involve rigid assumptions and fail to adequately capture β dynamics, limiting their effectiveness in use cases like hedging. To address these limitations, we have developed a novel method using neural networks called NeuralBeta, which is capable of handling both synthetic and real-life scenarios and tracking the dynamic behavior of β. To address the issue of interpretability, we introduce a new output layer inspired by regularized weighted linear regression, which provides transparency into the model’s decision-making process. We conducted extensive experiments on both synthetic and market data, demonstrating NeuralBeta’s superior performance compared to benchmark methods across various scenarios, especially instances where β is highly time-varying, e.g., during regime shifts in the market. This model not only represents an advancement in the field of beta estimation, but also shows potential for applications in other financial contexts that assume linear relations."
36,Towards Automated Regulatory Compliance Verification in Financial Auditing with Large Language Models,2023,"Reports, filings, and risk",15.56,23,1,0,1,0,BigData Congress [Services Society],Armin Berger; L. Hillebrand; David Leonhard; Tobias Deußer; Thiago Bell Felix de Oliveira; T. Khameneh; Mohamed Khaled; Bernd Kliem; Rüdiger Loitz; Christian Bauckhage; R. Sifa,10.1109/BigData59044.2023.10386518,,https://www.semanticscholar.org/paper/be24e1d0f60df066a8dc6541dcaf5f7ff6d269da,be24e1d0f60df066a8dc6541dcaf5f7ff6d269da,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,accounting; financial; regulatory,gpt,"The auditing of financial documents, historically a labor-intensive process, stands on the precipice of transformation. AI-driven solutions have made inroads into streamlining this process by recommending pertinent text passages from financial reports to align with the legal requirements of accounting standards. However, a glaring limitation remains: these systems commonly fall short in verifying if the recommended excerpts indeed comply with the specific legal mandates. Hence, in this paper, we probe the efficiency of publicly available Large Language Models (LLMs) in the realm of regulatory compliance across different model configurations. We place particular emphasis on comparing cutting-edge open-source LLMs, such as Llama-2, with their proprietary counterparts like OpenAI’s GPT models. This comparative analysis leverages two custom datasets provided by our partner PricewaterhouseCoopers (PwC) Germany. We find that the open-source Llama-2 70 billion model demonstrates outstanding performance in detecting non-compliance or true negative occurrences, beating all their proprietary counterparts. Nevertheless, proprietary models such as GPT-4 perform the best in a broad variety of scenarios, particularly in non-English contexts."
37,A Fused Large Language Model for Predicting Startup Success,2024,Trading and investment,15.49,34,1,0,1,0,European Journal of Operational Research,Abdurahman Maarouf; S. Feuerriegel; Nicolas Pröllochs,10.1016/j.ejor.2024.09.011,2409.03668,https://www.semanticscholar.org/paper/ca1d86ce8cbc26d46a9ec6c698ec3576eac5fcae,ca1d86ce8cbc26d46a9ec6c698ec3576eac5fcae,INSTITUTIONAL_TRADING_FOCUS-12,The Gaining Paths to Investment Success: Information-Driven LLM Graph Reasoning for Venture Capital Prediction,investment; venture capital,language model; large language model,"Investors are continuously seeking profitable investment opportunities in startups and, hence, for effective decision-making, need to predict a startup's probability of success. Nowadays, investors can use not only various fundamental information about a startup (e.g., the age of the startup, the number of founders, and the business sector) but also textual description of a startup's innovation and business model, which is widely available through online venture capital (VC) platforms such as Crunchbase. To support the decision-making of investors, we develop a machine learning approach with the aim of locating successful startups on VC platforms. Specifically, we develop, train, and evaluate a tailored, fused large language model to predict startup success. Thereby, we assess to what extent self-descriptions on VC platforms are predictive of startup success. Using 20,172 online profiles from Crunchbase, we find that our fused large language model can predict startup success, with textual self-descriptions being responsible for a significant part of the predictive power. Our work provides a decision support tool for investors to find profitable investment opportunities."
38,Adaptive Risk-Aware Planning in Multi-Echelon Supply Chains via Distributional Reinforcement Learning,2025,Trading and investment,15.00,0,1,1,0,0,Journal of Computing and Electronic Information Management,Long Liang,10.54097/egqtdy48,,https://www.semanticscholar.org/paper/d9d7f4cc8da5c5a93a3efece6123c571f727e56d,d9d7f4cc8da5c5a93a3efece6123c571f727e56d,INSTITUTIONAL_TRADING_FOCUS-11,GAN-Enhanced Implied Volatility Surface Reconstruction for Option Pricing Error Mitigation,return; returns; risk; stock; volatility,benchmark,"Multi-echelon supply chain management faces unprecedented challenges from demand uncertainties, disruption risks, and complex interdependencies across network tiers. Traditional optimization approaches struggle to balance risk mitigation with operational efficiency in dynamic environments where distributional properties of returns significantly impact decision quality. This research proposes an adaptive risk-aware planning framework that leverages Distributional Reinforcement Learning (DRL) to optimize inventory positioning and order decisions across multi-echelon supply networks. Unlike conventional reinforcement learning methods that optimize expected returns, the proposed distributional approach explicitly models the full return distribution, enabling risk-sensitive policies that account for tail risks and variance. The framework incorporates a Quantile Regression Deep Q-Network architecture enhanced with attention mechanisms to capture temporal dependencies and inter-echelon coordination requirements. Experimental validation on benchmark multi-echelon supply chain scenarios demonstrates that the distributional approach achieves 18-24% reduction in total supply chain costs compared to traditional base-stock policies while maintaining service level constraints. The risk-aware policies exhibit superior robustness under demand volatility, reducing inventory variance by 31% and backorder occurrences by 42%. Furthermore, the learned policies demonstrate strong generalization capabilities across different demand distributions and network configurations. This research contributes to both theoretical understanding of risk-aware sequential decision-making in supply chains and provides practitioners with computationally tractable methods for adaptive multi-echelon planning under uncertainty."
39,REFinD: Relation Extraction Financial Dataset,2023,Benchmarks and datasets,14.98,30,1,0,1,0,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,Simerjot Kaur; Charese Smiley; Akshat Gupta; Joy Prakash Sain; Dongsheng Wang; Suchetha Siddagangappa; Toyin Aguda; Sameena Shah,10.1145/3539618.3591911,2305.18322,https://www.semanticscholar.org/paper/d2a22815e37f7f5037c9a69cf931122e6ac69b08,d2a22815e37f7f5037c9a69cf931122e6ac69b08,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,financial,dataset; question answering; retrieval,"A number of datasets for Relation Extraction (RE) have been created to aide downstream tasks such as information retrieval, semantic search, question answering and textual entailment. However, these datasets fail to capture financial-domain specific challenges since most of these datasets are compiled using general knowledge sources such as Wikipedia, web-based text and news articles, hindering real-life progress and adoption within the financial world. To address this limitation, we propose REFinD, the first large-scale annotated dataset of relations, with ~29K instances and 22 relations amongst 8 types of entity pairs, generated entirely over financial documents. We also provide an empirical evaluation with various state-of-the-art models as benchmarks for the RE task and highlight the challenges posed by our dataset. We observed that various state-of-the-art deep learning models struggle with numeric inference, relational and directional ambiguity. To encourage further research in this direction, REFinD is available at https://www.jpmorgan.com/technology/artificial-intelligence/initiatives/refind-dataset/problem-motivation-outcome."
40,CFBenchmark: Chinese Financial Assistant Benchmark for Large Language Model,2023,Financial language models,14.76,23,1,0,1,0,arXiv.org,Yang Lei; Jiangtong Li; Ming Jiang; Junjie Hu; Dawei Cheng; Zhijun Ding; Changjun Jiang,10.48550/arXiv.2311.05812,2311.05812,https://www.semanticscholar.org/paper/ac5b5cd73e94b3f865b25e3a8c8d4d1312e84ab7,ac5b5cd73e94b3f865b25e3a8c8d4d1312e84ab7,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,financial,benchmark; language model; large language model,"Large language models (LLMs) have demonstrated great potential in the financial domain. Thus, it becomes important to assess the performance of LLMs in the financial tasks. In this work, we introduce CFBenchmark, to evaluate the performance of LLMs for Chinese financial assistant. The basic version of CFBenchmark is designed to evaluate the basic ability in Chinese financial text processing from three aspects~(\emph{i.e.} recognition, classification, and generation) including eight tasks, and includes financial texts ranging in length from 50 to over 1,800 characters. We conduct experiments on several LLMs available in the literature with CFBenchmark-Basic, and the experimental results indicate that while some LLMs show outstanding performance in specific tasks, overall, there is still significant room for improvement in basic tasks of financial text processing with existing models. In the future, we plan to explore the advanced version of CFBenchmark, aiming to further explore the extensive capabilities of language models in more profound dimensions as a financial assistant in Chinese. Our codes are released at https://github.com/TongjiFinLab/CFBenchmark."
41,Evaluating LLM-Induced Investment Biases via Persona Design and Prompt Analysis: A Quantitative Study of Post-Retirement Asset Depletion Risk Through Social Simulation,2026,Trading and investment,14.60,0,1,1,0,0,"2026 International Conference on Artificial Intelligence, Computer, Data Sciences and Applications (ACDSA)",Takamasa Kikuchi; Hiroshi Takahashi,10.1109/ACDSA67686.2026.11467909,,https://www.semanticscholar.org/paper/1db22565aeb7af50124857f25a26cbff9fbb3102,1db22565aeb7af50124857f25a26cbff9fbb3102,INSTITUTIONAL_TRADING_FOCUS-10,Biased echoes: Large language models reinforce investment biases and increase portfolio risks of private investors,asset; financial; investment; risk,llm; prompt,"This study quantitatively evaluates whether responses from large language models (LLMs) can reinforce individual investment biases, and how such reinforcement may alter medium- to long-term asset depletion risks, through a three-stage methodology involving persona design, prompt analysis, and social simulation. First, representative personas are constructed by clustering data from a large-scale survey, incorporating plausible individual profiles. For each persona, financial consultations are conducted with an LLM using multiple prompts that integrate varying risk preferences. The risk tolerance exhibited in the LLM responses is scored and statistically analyzed for significant differences via one-way ANOVA. Next, asset allocations derived from these risk preferences are input into Monte Carlo simulations-including exogenous macroeconomic variables-to estimate age-specific depletion rates. The results demonstrate that changes in the proportion of risky assets can affect the probability of future asset depletion. This approach is novel in that it empirically links the impact of prompt design on long-term household risk by path wise visualization of response bias stemming from the “sycophancy problem” of LLMs."
42,Market-Bench: Evaluating Large Language Models on Introductory Quantitative Trading and Market Dynamics,2025,Trading and investment,14.60,0,1,1,0,0,arXiv.org,Abhay K Srivastava; Sam Jung; Spencer Mateega,10.48550/arXiv.2512.12264,2512.12264,https://www.semanticscholar.org/paper/f32cf29229250e758057c7c1b325df1973c0c42e,f32cf29229250e758057c7c1b325df1973c0c42e,INSTITUTIONAL_TRADING_FOCUS-9,FinanceQA: A Benchmark for Evaluating Financial Analysis Capabilities of Large Language Models,hedging; market; risk; trading,benchmark; gpt,"We introduce MARKET-BENCH, a benchmark that evaluates large language models (LLMs) on introductory quantitative trading tasks by asking them to construct executable backtesters from natural language strategy descriptions and market assumptions. Each instance specifies one of three canonical strategies: scheduled trading on Microsoft (NASDAQ: MSFT), pairs trading on Coca-Cola (NASDAQ: KO) and Pepsi (NASDAQ: PEP), or delta hedging on MSFT. Models must produce code whose profit and loss (P and L), drawdown, and position paths match a verifiable reference implementation. We assess thirteen state-of-the-art models using a multi-round evaluation that separates structural reliability (whether the backtest runs) from numerical accuracy (mean absolute error of the backtest metrics), assigning failed outputs a duplicated-metrics baseline MAE. While most models reliably execute the simplest strategy (average executable passes of 4.08 out of 5 rounds), errors vary by orders of magnitude across models and tasks. Gemini 3 Pro and Claude 4.5 Sonnet combine strong reliability with low error on simpler strategies. GPT-5.2 achieves strong overall performance with perfect executability. GPT-5.1 Codex-Max achieves the lowest best-run error on the easiest task. Qwen3 Max attains perfect executability yet sometimes produces inaccurate profit and loss paths. These results show that current LLMs can scaffold basic trading infrastructure but still struggle to reason robustly about prices, inventory, and risk. We release MARKET-BENCH and a public leaderboard at https://marketbench.ai."
43,Numerical Reasoning for Financial Reports,2023,Trading and investment,14.40,4,1,0,1,0,arXiv.org,Abhinav Arun; Ashish Dhiman; Mehul Soni; Yibei Hu,10.48550/arXiv.2312.14870,2312.14870,https://www.semanticscholar.org/paper/5bf517fb37511c3d03a10214bc9daa756b23462d,5bf517fb37511c3d03a10214bc9daa756b23462d,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,financial,dataset; numerical reasoning; question answering; reasoning,"Financial reports offer critical insights into a company's operations, yet their extensive length typically spanning 30 40 pages poses challenges for swift decision making in dynamic markets. To address this, we leveraged finetuned Large Language Models (LLMs) to distill key indicators and operational metrics from these reports basis questions from the user. We devised a method to locate critical data, and leverage the FinQA dataset to fine-tune both Llama-2 7B and T5 models for customized question answering. We achieved results comparable to baseline on the final numerical answer, a competitive accuracy in numerical reasoning and calculation."
44,ECTSum: A New Benchmark Dataset For Bullet Point Summarization of Long Earnings Call Transcripts,2022,Benchmarks and datasets,14.24,82,1,0,1,0,Conference on Empirical Methods in Natural Language Processing,Rajdeep Mukherjee; Abhinav Bohra; Akash Banerjee; Soumya Sharma; Manjunath Hegde; Afreen Shaikh; Shivani Shrivastava; K. Dasgupta; Niloy Ganguly; Saptarshi Ghosh; Pawan Goyal,10.48550/arXiv.2210.12467,2210.12467,https://www.semanticscholar.org/paper/9c1f2985d9f2cc03f78c813b61641318bc794d0d,9c1f2985d9f2cc03f78c813b61641318bc794d0d,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,earnings; financial,benchmark; dataset,"Despite tremendous progress in automatic summarization, state-of-the-art methods are predominantly trained to excel in summarizing short newswire articles, or documents with strong layout biases such as scientific articles or government reports. Efficient techniques to summarize financial documents, discussing facts and figures, have largely been unexplored, majorly due to the unavailability of suitable datasets. In this work, we present ECTSum, a new dataset with transcripts of earnings calls (ECTs), hosted by publicly traded companies, as documents, and experts-written short telegram-style bullet point summaries derived from corresponding Reuters articles. ECTs are long unstructured documents without any prescribed length limit or format. We benchmark our dataset with state-of-the-art summarization methods across various metrics evaluating the content quality and factual consistency of the generated summaries. Finally, we present a simple yet effective approach, ECT-BPS, to generate a set of bullet points that precisely capture the important facts discussed in the calls."
45,Can Blindfolded LLMs Still Trade? An Anonymization-First Framework for Portfolio Optimization,2026,Financial agents,14.20,0,1,1,0,0,,Joohyoung Jeon; Hongchul Lee,,2603.17692,https://www.semanticscholar.org/paper/84febf6623f7e451252f597d328bdb0931b2caf4,84febf6623f7e451252f597d328bdb0931b2caf4,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,market; portfolio; trading,agent; llm; reasoning,"For LLM trading agents to be genuinely trustworthy, they must demonstrate understanding of market dynamics rather than exploitation of memorized ticker associations. Building responsible multi-agent systems demands rigorous signal validation: proving that predictions reflect legitimate patterns, not pre-trained recall. We address two sources of spurious performance: memorization bias from ticker-specific pre-training, and survivorship bias from flawed backtesting. Our approach is to blindfold the agents--anonymizing all identifiers--and verify whether meaningful signals persist. BlindTrade anonymizes tickers and company names, and four LLM agents output scores along with reasoning. We construct a GNN graph from reasoning embeddings and trade using PPO-DSR policy. On 2025 YTD (through 2025-08-01), we achieved Sharpe 1.40 +/- 0.22 across 20 seeds and validated signal legitimacy through negative control experiments. To assess robustness beyond a single OOS window, we additionally evaluate an extended period (2024--2025), revealing market-regime dependency: the policy excels in volatile conditions but shows reduced alpha in trending bull markets."
46,Alpha-GPT 2.0: Human-in-the-Loop AI for Quantitative Investment,2024,Trading and investment,13.85,14,1,0,1,1,arXiv.org,Hang Yuan; Sai Wang; Jian Guo,10.48550/arXiv.2402.09746,2402.09746,https://www.semanticscholar.org/paper/eada69eb961d5968f69cd95647a29e95f791c783,eada69eb961d5968f69cd95647a29e95f791c783,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,investment,gpt,"Recently, we introduced a new paradigm for alpha mining in the realm of quantitative investment, developing a new interactive alpha mining system framework, Alpha-GPT. This system is centered on iterative Human-AI interaction based on large language models, introducing a Human-in-the-Loop approach to alpha discovery. In this paper, we present the next-generation Alpha-GPT 2.0 \footnote{Draft. Work in progress}, a quantitative investment framework that further encompasses crucial modeling and analysis phases in quantitative investment. This framework emphasizes the iterative, interactive research between humans and AI, embodying a Human-in-the-Loop strategy throughout the entire quantitative investment pipeline. By assimilating the insights of human researchers into the systematic alpha research process, we effectively leverage the Human-in-the-Loop approach, enhancing the efficiency and precision of quantitative investment research."
47,Construction of a Japanese Financial Benchmark for Large Language Models,2024,Benchmarks and datasets,13.64,20,1,0,1,0,FINNLP,Masanori Hirano,10.48550/arXiv.2403.15062,2403.15062,https://www.semanticscholar.org/paper/97b788534bcf27c5c88db30ce0f89cbe2c6d1425,97b788534bcf27c5c88db30ce0f89cbe2c6d1425,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,financial,benchmark; gpt,"With the recent development of large language models (LLMs), models that focus on certain domains and languages have been discussed for their necessity. There is also a growing need for benchmarks to evaluate the performance of current LLMs in each domain. Therefore, in this study, we constructed a benchmark comprising multiple tasks specific to the Japanese and financial domains and performed benchmark measurements on some models. Consequently , we confirmed that GPT-4 is currently outstanding, and that the constructed benchmarks function effectively. According to our analysis, our benchmark can differentiate benchmark scores among models in all performance ranges by combining tasks with different difficulties."
48,ASDA: Automated Skill Distillation and Adaptation for Financial Reasoning,2026,Financial agents,13.60,3,1,1,0,0,,Tik Yu Yim; Wenting Tan; S.Y. Chan; T. Lam; S. Yiu,,2603.16112,https://www.semanticscholar.org/paper/960b5b192d32ad89eff70f2f87cd06d127ac9ebc,960b5b192d32ad89eff70f2f87cd06d127ac9ebc,INSTITUTIONAL_TRADING_FOCUS-9,FinanceQA: A Benchmark for Evaluating Financial Analysis Capabilities of Large Language Models,financial,agent; benchmark; dataset; reasoning,"Adapting large language models (LLMs) to specialized financial reasoning typically requires expensive fine-tuning that produces model-locked expertise. Training-free alternatives have emerged, yet our experiments show that leading methods (GEPA and ACE) achieve only marginal gains on the FAMMA financial reasoning benchmark, exposing the limits of unstructured text optimization for complex, multi-step domain reasoning. We introduce Automated Skill Distillation and Adaptation (ASDA), a framework that automatically generates structured skill artifacts through iterative error-corrective learning without modifying model weights. A teacher model analyzes a student model's failures on financial reasoning tasks, clusters errors by subfield and error type, and synthesizes skill files containing reasoning procedures, code templates, and worked examples, which are dynamically injected during inference. Evaluated on FAMMA, ASDA achieves up to +17.33% improvement on arithmetic reasoning and +5.95% on non-arithmetic reasoning, substantially outperforming all training-free baselines. The resulting skill artifacts are human-readable, version-controlled, and compatible with the Agent Skills open standard, offering any organization with a labeled domain dataset a practical and auditable path to domain adaptation without weight access or retraining."
49,Research on asset pricing model in the new energy industry: a quantitative innovation path based on BERT feature extraction and SFT,2025,Other relevant work,13.20,0,1,1,0,0,"International Conference on Machine Learning, Neural Networks and Computer Software",Yipu Liu,10.1117/12.3093077,,https://www.semanticscholar.org/paper/2764cddb113e7c15e5248fc6a6140ede889e5c73,2764cddb113e7c15e5248fc6a6140ede889e5c73,INSTITUTIONAL_TRADING_FOCUS-15,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,asset; regulatory; sentiment,bert; natural language processing,"LLMs not only possess powerful capabilities in data analysis, natural language processing, and intelligent decision-making, but also deeply integrate professional knowledge, drive multi-source data in real-time, and adapt to diverse application scenarios. The core value of LLMs lies in combining artificial intelligence with the specific needs of vertical fields. In the future, LLMs will be deeply coupled with quantitative models, dynamically adjusting factors through real-time parsing of unstructured text and enhancing the interpretability of models. In recent years, as a core area of national strategy, the energy industry is highly dependent on government policy guidance, covering multiple dimensions such as regulatory formulation, subsidy incentives, and strategic planning. Currently, the application of large models in the energy industry mainly focuses on traditional structured data, while the sentiment analysis of unstructured text data and the quantitative processing of asset pricing models have not yet been deeply integrated. This paper innovatively integrates large language models into the entire workflow of multi-factor asset pricing models in the energy industry: It realizes the conversion of unstructured data such as policy texts and industry white papers into structured quantitative factors through BERT feature extraction; it adopts the Llama Factory tool to perform supervised fine -tuning on the Qwen2.5-0.5B-Instruct large model, combining LoRA matrix injection, model quantization compression, and hyperparameter optimization technologies to significantly improve the model’s semantic understanding accuracy of new energy professional terminology and policy intensity; it provides a reliable technical paradigm for asset pricing models driven by unstructured data."
50,Evaluating AI for Finance: Is AI Credible at Assessing Investment Risk?,2025,Trading and investment,13.15,2,1,1,0,0,Conference on Empirical Methods in Natural Language Processing,Divij Chawla; Ashita Bhutada; Do Duc Anh; Abhinav Raghunathan; SP Vinod; Cathy Y. Guo; Dar Win Liew; Prannaya Gupta; Rishabh Bhardwaj; Rajat Bhardwaj; Soujanya Poria,10.48550/arXiv.2505.18953,2505.18953,https://www.semanticscholar.org/paper/15e8671f3212f396280ad29c4814bdf9b990e1f4,15e8671f3212f396280ad29c4814bdf9b990e1f4,INSTITUTIONAL_TRADING_FOCUS-10,Biased echoes: Large language models reinforce investment biases and increase portfolio risks of private investors,finance; investment; risk,gpt,"We assess whether AI systems can credibly evaluate investment risk appetite-a task that must be thoroughly validated before automation. Our analysis was conducted on proprietary systems (GPT, Claude, Gemini) and open-weight models (LLaMA, DeepSeek, Mistral), using carefully curated user profiles that reflect real users with varying attributes such as country and gender. As a result, the models exhibit significant variance in score distributions when user attributes-such as country or gender-that should not influence risk computation are changed. For example, GPT-4o assigns higher risk scores to Nigerian and Indonesian profiles. While some models align closely with expected scores in the Low- and Mid-risk ranges, none maintain consistent scores across regions and demographics, thereby violating AI and finance regulations."
51,SilverSight: A Multi-Task Chinese Financial Large Language Model Based on Adaptive Semantic Space Learning,2024,Other relevant work,12.95,2,1,0,1,0,arXiv.org,Yuhang Zhou; Zeping Li; Siyu Tian; Yuchen Ni; Sen Liu; Guangnan Ye; Hongfeng Chai,10.48550/arXiv.2404.04949,2404.04949,https://www.semanticscholar.org/paper/ddce13fe24157f33c2a0965d9adcfe57f25ab756,ddce13fe24157f33c2a0965d9adcfe57f25ab756,INSTITUTIONAL_TRADING_FOCUS-5,The New Quant: A Survey of Large Language Models in Financial Prediction and Trading,financial,language model; large language model; llm,"Large language models (LLMs) are increasingly being applied across various specialized fields, leveraging their extensive knowledge to empower a multitude of scenarios within these domains. However, each field encompasses a variety of specific tasks that require learning, and the diverse, heterogeneous data across these domains can lead to conflicts during model task transfer. In response to this challenge, our study introduces an Adaptive Semantic Space Learning (ASSL) framework, which utilizes the adaptive reorganization of data distributions within the semantic space to enhance the performance and selection efficacy of multi-expert models. Utilizing this framework, we trained a financial multi-task LLM named""SilverSight"". Our research findings demonstrate that our framework can achieve results close to those obtained with full data training using only 10% of the data, while also exhibiting strong generalization capabilities."
